col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,division
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Brian Mclaughlin,Stella Tsai,Mark B Cohen,Vincent Furlong,Deborah Cianfrani,Jennifer Schultz,David Conroy,Vikki Kristiansson,Wendi Barish,Lucretia C Clemons,Daniel R Sulman,Deborah Canty,Rania Major,Vincent Melchiorre,Lawrence J Bozzelli,Leon Goodman,Zac Shaffer,John Macoretta,Leonard Deutchman,Henry Mcgregor Sias,Bill Rice,Crystal B Powell,Mark J Moore,Terri M Booker,Shanese Johnson,Jon Marshall,Danyl S Patterson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,8
Marissa Brumbach,0,5,6,5,2,0,0,0,0,11,13,8,9,12,8,8,9,8,8,9,6,7,6,4,1,4,4,4,2,1,4,3,3,0,2,0,0,0,0,0,8
Matt Wolf,,0,3,4,2,1,0,0,0,9,9,11,11,8,9,9,6,4,5,3,3,7,6,7,8,7,4,5,5,4,2,1,3,3,1,1,0,0,0,0,8
George Twardy,,,0,1,0,1,0,0,0,5,6,7,8,5,2,4,5,5,3,6,2,3,5,2,3,6,1,4,0,3,2,1,2,0,0,0,0,0,0,0,8
Jon Marshall,,,,0,0,1,0,0,0,5,3,5,3,5,5,4,1,3,2,2,6,3,3,5,4,1,4,4,2,1,0,3,1,0,1,0,0,0,0,0,8
Sherman Toppin,,,,,0,0,0,0,0,2,2,2,0,1,2,0,0,2,4,0,1,2,2,1,1,1,0,0,1,2,1,0,2,1,0,0,0,0,0,0,8
Bill Rice,,,,,,0,0,0,0,1,1,1,2,2,1,1,1,0,1,1,3,0,1,1,2,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,8
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Brian Mclaughlin,,,,,,,,,,1,9,9,6,9,7,7,5,5,6,3,6,6,6,8,3,3,6,6,5,5,2,4,3,1,1,0,0,0,0,0,8
Stella Tsai,,,,,,,,,,,0,8,9,12,7,7,12,7,6,7,5,9,6,6,3,5,4,4,4,3,4,2,3,1,1,1,0,0,0,0,8
Mark B Cohen,,,,,,,,,,,,0,7,9,9,3,4,5,2,7,6,8,6,4,4,6,3,6,2,3,3,0,2,1,0,0,0,0,0,0,8
Vincent Furlong,,,,,,,,,,,,,1,9,6,8,8,5,3,6,3,5,7,2,6,9,4,3,2,1,3,0,2,0,0,1,0,0,0,0,8
Deborah Cianfrani,,,,,,,,,,,,,,1,10,6,8,6,6,6,8,8,5,5,2,4,6,4,3,2,3,2,1,0,0,0,0,0,0,0,8
Jennifer Schultz,,,,,,,,,,,,,,,0,5,3,9,5,5,8,8,3,4,5,3,2,4,3,2,3,2,3,0,1,0,0,0,0,0,8
David Conroy,,,,,,,,,,,,,,,,0,6,6,5,3,2,1,4,3,4,4,3,3,2,0,1,3,1,0,1,1,0,0,0,0,8
Vikki Kristiansson,,,,,,,,,,,,,,,,,0,4,4,5,2,4,4,4,1,5,4,0,3,0,3,1,2,1,0,1,0,0,0,0,8
Wendi Barish,,,,,,,,,,,,,,,,,,0,8,4,5,6,5,3,3,5,0,2,2,2,3,4,3,0,1,0,0,0,0,0,8
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,0,2,5,4,6,4,4,5,1,2,2,3,3,4,3,2,1,0,0,0,0,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,3,2,3,2,2,4,2,3,1,1,1,1,1,0,1,0,0,0,0,0,8
Deborah Canty,,,,,,,,,,,,,,,,,,,,,0,5,3,3,3,3,1,4,1,1,4,2,1,0,0,1,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,3,2,2,2,3,3,0,4,0,0,0,0,0,0,0,8
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,4,3,8,1,3,1,5,2,1,4,0,0,0,0,0,0,0,8
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,5,4,4,3,0,4,1,1,2,0,0,0,0,0,8
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,5,3,2,1,3,3,1,1,1,0,0,0,0,8
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,3,3,1,3,0,0,1,0,0,0,0,8
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,0,2,0,1,1,0,0,0,0,0,8
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,1,0,2,0,0,0,0,0,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,0,0,0,0,0,8
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,0,0,0,0,0,0,8
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,0,8
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,8
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,25,24,13,12,4,3,0,0,0,23,23,22,21,20,18,17,15,15,14,13,13,13,13,12,12,12,9,9,7,6,6,6,6,4,2,1,0,0,0,0,8
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Deborah Cianfrani,Vikki Kristiansson,Stella Tsai,Brian Mclaughlin,Vincent Furlong,Vincent Melchiorre,Deborah Canty,Lawrence J Bozzelli,Wendi Barish,David Conroy,Mark B Cohen,Jennifer Schultz,John Macoretta,Lucretia C Clemons,Daniel R Sulman,Rania Major,Leon Goodman,Shanese Johnson,Danyl S Patterson,Bill Rice,Crystal B Powell,Henry Mcgregor Sias,Leonard Deutchman,Zac Shaffer,Jon Marshall,Mark J Moore,Terri M Booker,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,9
Marissa Brumbach,0,12,7,5,5,2,0,0,0,19,22,21,17,17,18,17,11,16,13,9,14,9,14,9,7,7,7,5,3,6,5,6,3,2,2,5,0,0,0,0,9
Matt Wolf,,1,5,5,0,2,0,0,0,14,10,16,15,9,8,7,11,8,5,12,8,14,4,7,7,6,7,4,5,2,4,3,3,3,4,1,0,0,0,0,9
George Twardy,,,0,1,0,0,0,0,0,6,8,5,6,8,4,4,7,6,7,4,5,4,6,3,5,3,4,1,3,1,3,2,3,1,1,0,0,0,0,0,9
Jon Marshall,,,,0,2,1,0,0,0,7,6,6,5,5,9,5,4,6,1,3,3,5,1,5,4,6,0,1,1,0,2,2,2,1,1,0,0,0,0,0,9
Sherman Toppin,,,,,0,0,0,0,0,4,3,2,1,4,3,5,1,3,0,2,4,2,3,2,3,3,2,2,0,2,2,1,1,0,1,3,0,0,0,0,9
Bill Rice,,,,,,0,0,0,0,2,1,1,4,2,4,3,1,2,3,2,2,1,1,2,0,1,0,2,3,1,0,1,1,3,1,1,0,0,0,0,9
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Deborah Cianfrani,,,,,,,,,,1,16,14,13,10,11,11,12,9,5,12,9,11,6,4,10,5,5,3,2,3,6,4,3,2,2,3,0,0,0,0,9
Vikki Kristiansson,,,,,,,,,,,0,17,13,13,11,10,11,14,10,7,9,10,9,8,8,4,5,3,1,3,5,3,3,0,1,1,0,0,0,0,9
Stella Tsai,,,,,,,,,,,,0,12,14,9,10,10,9,8,7,10,11,6,6,6,3,7,2,3,2,6,3,1,0,1,3,0,0,0,0,9
Brian Mclaughlin,,,,,,,,,,,,,1,11,12,9,12,11,9,8,8,11,7,6,5,7,3,5,6,2,3,4,3,4,4,0,0,0,0,0,9
Vincent Furlong,,,,,,,,,,,,,,0,14,6,11,4,9,10,4,10,4,5,4,3,4,0,4,0,6,4,4,3,1,1,0,0,0,0,9
Vincent Melchiorre,,,,,,,,,,,,,,,0,7,8,9,9,7,5,6,6,11,4,10,2,5,5,1,1,5,5,4,2,0,0,0,0,0,9
Deborah Canty,,,,,,,,,,,,,,,,1,5,14,6,4,15,4,10,6,5,5,6,3,1,6,4,6,2,2,3,4,0,0,0,0,9
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,0,7,6,11,3,12,2,2,7,5,4,3,2,0,5,3,2,2,2,0,0,0,0,0,9
Wendi Barish,,,,,,,,,,,,,,,,,,0,6,2,10,4,12,8,6,6,4,7,2,6,1,4,3,1,3,2,0,0,0,0,9
David Conroy,,,,,,,,,,,,,,,,,,,3,4,4,2,6,5,4,2,4,1,4,1,0,3,4,3,1,0,0,0,0,0,9
Mark B Cohen,,,,,,,,,,,,,,,,,,,,0,2,9,0,0,6,2,4,1,2,1,2,3,4,4,0,0,0,0,0,0,9
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,5,8,5,4,6,4,3,2,4,4,3,2,1,3,4,0,0,0,0,9
John Macoretta,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,5,4,2,2,1,6,2,1,1,2,0,0,0,0,0,9
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,5,5,1,7,2,0,2,0,2,4,0,0,0,0,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,3,3,1,2,4,3,1,1,0,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,2,2,3,2,2,0,1,2,0,0,0,0,9
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,3,1,1,2,1,0,0,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,3,2,1,1,0,2,0,0,0,0,9
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,1,2,1,1,0,0,0,0,9
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,1,0,0,0,0,0,9
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,3,0,0,0,0,9
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,0,9
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,9
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,9
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,9
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,39,29,16,14,8,5,0,0,0,30,29,28,27,26,26,23,22,22,20,20,19,19,18,15,14,13,11,9,8,8,8,8,7,5,5,5,0,0,0,0,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,10
,Brian Mclaughlin,Mark B Cohen,Stella Tsai,David Conroy,Deborah Cianfrani,Vikki Kristiansson,Wendi Barish,Vincent Furlong,Zac Shaffer,Jennifer Schultz,Vincent Melchiorre,Deborah Canty,Daniel R Sulman,Lucretia C Clemons,John Macoretta,Bill Rice,Henry Mcgregor Sias,Lawrence J Bozzelli,Leon Goodman,Mark J Moore,Rania Major,Shanese Johnson,Leonard Deutchman,Terri M Booker,Jon Marshall,Crystal B Powell,Danyl S Patterson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Bill Rice,Jon Marshall,Sherman Toppin,Betsy Wahl,Christian Dicicco,Crystal B Powell,10
Brian Mclaughlin,0,16,9,12,13,8,4,14,9,8,11,4,5,3,9,7,4,7,2,4,5,2,4,3,2,2,2,0,0,0,0,11,12,8,8,7,2,0,0,0,10
Mark B Cohen,,1,5,8,6,5,5,10,6,4,6,3,5,2,7,5,3,6,6,2,2,1,4,1,3,1,1,0,0,0,0,11,9,8,6,4,1,0,0,0,10
Stella Tsai,,,0,5,12,13,12,4,7,7,5,9,7,8,3,3,6,3,3,3,4,3,1,2,3,1,2,0,0,0,0,12,7,8,3,3,2,0,0,0,10
David Conroy,,,,1,6,6,6,7,9,3,5,3,4,2,4,4,1,2,2,2,1,0,0,3,1,0,1,0,0,0,0,8,6,7,4,6,1,0,0,0,10
Deborah Cianfrani,,,,,0,6,8,6,5,10,6,9,2,5,2,5,2,3,1,0,5,3,2,5,1,4,3,0,0,0,0,11,9,3,5,2,3,0,0,0,10
Vikki Kristiansson,,,,,,0,11,6,6,7,2,7,6,7,4,4,5,3,3,4,6,3,2,3,2,2,0,0,0,0,0,13,4,5,5,5,0,0,0,0,10
Wendi Barish,,,,,,,0,2,5,7,2,9,5,5,1,2,2,2,3,3,2,1,1,4,2,3,0,0,0,0,0,11,5,4,2,3,2,0,0,0,10
Vincent Furlong,,,,,,,,0,6,5,7,1,5,1,6,5,2,3,2,1,3,0,2,1,0,0,1,0,0,0,0,7,8,4,5,3,0,0,0,0,10
Zac Shaffer,,,,,,,,,0,3,7,2,3,4,5,5,3,1,3,3,1,3,2,1,3,0,1,0,0,0,0,6,4,7,3,2,2,0,0,0,10
Jennifer Schultz,,,,,,,,,,0,3,8,2,5,3,3,2,1,2,2,4,3,2,5,0,3,0,0,0,0,0,9,5,1,6,3,1,0,0,0,10
Vincent Melchiorre,,,,,,,,,,,0,1,4,0,4,3,2,1,1,3,1,1,2,1,1,0,2,0,0,0,0,3,5,5,2,3,1,0,0,0,10
Deborah Canty,,,,,,,,,,,,0,2,6,1,1,3,2,1,2,3,3,0,3,1,3,0,0,0,0,0,8,4,2,3,3,2,0,0,0,10
Daniel R Sulman,,,,,,,,,,,,,0,4,2,2,5,1,2,3,0,1,0,1,1,0,0,0,0,0,0,5,6,4,0,3,1,0,0,0,10
Lucretia C Clemons,,,,,,,,,,,,,,0,2,1,4,0,3,3,2,4,1,1,2,2,0,0,0,0,0,7,3,2,3,2,1,0,0,0,10
John Macoretta,,,,,,,,,,,,,,,0,1,4,4,1,3,2,1,3,1,2,0,0,0,0,0,0,5,4,4,2,3,0,0,0,0,10
Bill Rice,,,,,,,,,,,,,,,,0,1,0,2,1,2,1,2,1,2,0,1,0,0,0,0,2,4,2,5,3,2,0,0,0,10
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,2,2,4,1,3,0,1,2,0,0,0,0,0,0,4,5,3,1,3,1,0,0,0,10
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,1,0,1,0,0,0,0,0,4,4,3,0,2,1,0,0,0,10
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,0,0,0,4,2,3,2,1,0,0,0,0,10
Mark J Moore,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,3,0,0,0,0,0,0,2,3,1,2,4,0,0,0,0,10
Rania Major,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,0,0,0,0,0,5,0,1,4,2,0,0,0,0,10
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,4,2,2,1,2,1,0,0,0,10
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,10
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,3,2,1,2,2,1,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,10
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,10
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,2,0,1,0,0,0,0,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,6,2,1,0,0,0,10
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,0,0,0,10
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,10
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,29,25,23,22,21,18,18,17,16,14,14,12,11,11,10,9,9,7,7,7,7,7,6,6,5,4,4,0,0,0,0,29,20,14,11,11,3,0,0,0,10
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Bill Rice,Sherman Toppin,Betsy Wahl,Christian Dicicco,Crystal B Powell,Stella Tsai,Brian Mclaughlin,Vikki Kristiansson,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Wendi Barish,Vincent Melchiorre,David Conroy,Deborah Canty,Rania Major,Daniel R Sulman,Zac Shaffer,Lawrence J Bozzelli,Jennifer Schultz,Lucretia C Clemons,John Macoretta,Leon Goodman,Henry Mcgregor Sias,Leonard Deutchman,Bill Rice,Shanese Johnson,Crystal B Powell,Terri M Booker,Danyl S Patterson,Mark J Moore,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,11
Marissa Brumbach,3,32,16,10,5,2,0,0,0,54,36,46,37,41,26,35,26,25,29,29,23,23,21,21,20,17,17,16,9,5,8,7,5,4,5,3,0,0,0,0,11
Matt Wolf,,1,3,5,5,0,0,0,0,27,30,29,24,28,28,16,14,12,12,17,12,13,17,14,9,16,11,11,5,6,6,2,2,3,2,2,0,0,0,0,11
George Twardy,,,0,0,0,0,0,0,0,13,8,14,16,7,8,11,15,11,4,7,14,10,7,1,10,5,5,4,2,1,2,0,0,1,1,0,0,0,0,0,11
Jon Marshall,,,,1,1,1,0,0,0,7,8,5,10,7,10,8,9,6,9,1,4,6,5,6,1,5,7,0,4,4,2,2,4,2,2,2,0,0,0,0,11
Bill Rice,,,,,0,0,0,0,0,6,8,5,7,6,8,3,5,3,5,2,3,4,2,4,4,2,1,2,0,4,1,3,2,0,0,0,0,0,0,0,11
Sherman Toppin,,,,,,0,0,0,0,1,2,1,0,2,1,0,0,0,2,1,0,0,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,11
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Stella Tsai,,,,,,,,,,0,28,45,29,36,16,29,20,19,20,23,16,19,16,15,19,15,7,15,4,3,6,6,4,5,1,3,0,0,0,0,11
Brian Mclaughlin,,,,,,,,,,,1,26,31,31,26,9,16,12,13,19,11,9,23,9,4,19,8,12,7,9,4,3,3,5,2,1,0,0,0,0,11
Vikki Kristiansson,,,,,,,,,,,,0,29,30,16,31,15,15,16,24,17,19,14,16,17,15,11,14,6,3,8,6,3,1,1,2,0,0,0,0,11
Vincent Furlong,,,,,,,,,,,,,0,22,22,16,23,16,11,18,18,16,22,5,9,18,8,13,6,4,4,2,4,1,1,0,0,0,0,0,11
Deborah Cianfrani,,,,,,,,,,,,,,0,22,16,14,10,16,24,8,7,20,17,10,20,4,13,5,3,10,7,4,5,2,1,0,0,0,0,11
Mark B Cohen,,,,,,,,,,,,,,,2,17,19,12,16,15,13,9,11,16,6,8,11,5,6,8,5,2,6,1,3,2,0,0,0,0,11
Wendi Barish,,,,,,,,,,,,,,,,0,17,14,19,9,15,21,3,18,17,1,13,4,7,2,5,6,5,0,1,1,0,0,0,0,11
Vincent Melchiorre,,,,,,,,,,,,,,,,,1,20,7,3,18,19,10,4,14,7,6,2,4,2,0,2,3,3,1,2,0,0,0,0,11
David Conroy,,,,,,,,,,,,,,,,,,4,9,2,14,13,4,5,15,5,7,0,4,4,0,1,3,5,4,3,0,0,0,0,11
Deborah Canty,,,,,,,,,,,,,,,,,,,0,8,9,8,10,19,9,3,11,6,5,4,4,5,6,2,3,2,0,0,0,0,11
Rania Major,,,,,,,,,,,,,,,,,,,,0,10,3,14,9,2,13,4,11,2,2,9,3,2,0,1,0,0,0,0,0,11
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,13,7,6,10,4,10,2,3,4,1,0,0,1,2,2,0,0,0,0,11
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,0,5,9,13,1,9,3,3,2,2,2,3,0,0,2,0,0,0,0,11
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,0,6,5,17,6,13,4,1,3,0,1,2,0,0,0,0,0,0,11
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,8,4,5,4,6,5,6,2,1,1,0,0,0,0,11
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,2,1,1,4,0,2,1,1,0,0,0,0,11
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,13,3,1,3,0,1,1,1,1,0,0,0,0,11
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,5,1,0,2,0,3,2,0,0,0,0,11
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,11
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,11
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,2,0,0,0,0,0,11
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,0,0,0,0,11
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,11
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,11
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,11
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,84,60,24,21,13,3,0,0,0,67,62,61,55,54,51,43,42,41,34,33,32,32,30,29,25,24,24,18,13,12,11,9,9,8,5,4,0,0,0,0,11
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,12
