col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,division
Shanese Johnson,,,,,,,,,,,,,,,,,,2,16,18,9,8,8,8,6,4,5,5,4,1,2,1,1,0,0,0,0,4
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,0,17,6,12,10,6,10,5,6,5,2,2,2,1,1,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,0,9,13,13,5,9,7,5,4,2,3,2,0,1,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,0,0,1,9,3,0,4,1,2,0,4,1,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,0,9,3,7,8,1,3,2,5,0,2,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,1,2,5,7,1,3,2,1,0,0,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,0,1,1,3,2,2,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,4,2,2,1,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,3,1,1,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,1,1,1,1,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,5,1,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,121,54,30,20,13,0,111,100,87,83,79,78,56,54,50,49,46,39,36,36,23,21,18,17,17,15,15,12,11,10,9,6,2,1,0,0,0,4
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Mark B Cohen,Wendi Barish,Jennifer Schultz,Zac Shaffer,Daniel R Sulman,Deborah Canty,Shanese Johnson,Deborah Cianfrani,Vincent Furlong,Rania Major,Crystal B Powell,Leon Goodman,Henry Mcgregor Sias,John Macoretta,Lawrence J Bozzelli,Terri M Booker,Danyl S Patterson,Mark J Moore,Brian Mclaughlin,David Conroy,Vincent Melchiorre,Jon Marshall,Leonard Deutchman,Bill Rice,Dawn M Tancredi,Betsy Wahl,Christian Dicicco,Matthew C Monroe,5
Ellen Ceisler,2,47,12,10,10,0,61,57,64,50,52,49,43,42,31,26,28,25,20,28,26,18,10,14,16,14,14,7,12,13,6,4,1,2,0,0,0,5
Todd Eagen,,0,1,0,0,1,41,37,34,36,33,30,36,37,14,8,8,10,4,12,13,4,3,3,4,10,5,0,10,5,2,0,1,1,0,0,0,5
Timothy Barry,,,0,12,1,0,13,19,9,9,4,6,2,6,9,16,17,15,19,7,6,10,9,9,6,1,1,8,1,3,2,2,1,0,0,0,0,5
Joe Cosgrove,,,,1,2,0,16,19,2,12,7,7,2,4,8,11,11,14,13,3,5,15,10,9,1,2,2,7,0,3,2,1,1,0,0,0,0,5
Irene M Clark,,,,,0,0,8,7,9,7,8,6,4,2,7,9,6,2,3,5,3,1,2,2,5,2,2,0,0,1,1,1,1,0,0,0,0,5
Bryan Barbin,,,,,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Vikki Kristiansson,,,,,,,0,58,44,47,38,41,41,40,25,21,25,20,24,15,17,19,16,17,6,13,7,9,11,6,2,3,1,2,0,0,0,5
Stella Tsai,,,,,,,,0,45,43,41,44,34,41,18,24,28,23,20,13,10,20,14,14,9,3,4,10,4,8,1,1,1,1,0,0,0,5
Lucretia C Clemons,,,,,,,,,0,38,44,43,31,35,21,22,22,10,14,22,15,9,3,6,13,6,11,2,3,8,2,2,1,1,0,0,0,5
Mark B Cohen,,,,,,,,,,1,36,32,38,36,20,17,12,15,13,17,15,4,3,3,4,13,3,3,9,4,4,4,0,2,0,0,0,5
Wendi Barish,,,,,,,,,,,0,41,29,34,16,14,15,8,9,14,13,10,4,5,10,7,8,2,1,3,1,1,1,1,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,0,29,32,16,14,16,5,10,9,12,10,4,4,11,1,7,4,1,2,2,0,1,1,0,0,0,5
Zac Shaffer,,,,,,,,,,,,,0,32,13,8,4,6,2,9,12,4,6,4,2,10,6,1,8,3,0,3,1,2,0,0,0,5
Daniel R Sulman,,,,,,,,,,,,,,0,9,9,9,7,5,6,8,4,2,3,4,4,3,2,5,5,2,2,1,1,0,0,0,5
Deborah Canty,,,,,,,,,,,,,,,0,17,13,14,12,16,14,6,4,4,8,12,7,3,9,7,3,2,1,1,0,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,,0,25,18,17,16,9,6,8,8,9,6,4,5,4,7,3,3,3,0,0,0,0,5
Deborah Cianfrani,,,,,,,,,,,,,,,,,0,19,18,12,7,14,11,15,12,1,6,8,4,6,2,2,1,0,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,0,17,13,12,14,12,12,3,9,0,8,8,9,3,1,1,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,0,11,3,12,10,12,5,6,1,9,0,3,3,0,0,0,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,0,15,8,1,1,10,12,8,1,7,7,2,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,10,4,3,9,10,11,2,7,2,3,3,3,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,13,12,4,2,6,8,0,3,1,1,1,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,0,12,1,3,1,7,2,1,1,2,2,1,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,9,0,3,0,2,1,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,1,1,1,1,0,0,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,9,3,2,2,1,1,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,1,1,0,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,0,1,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,100,50,32,28,13,1,77,76,68,68,56,55,49,48,41,41,40,36,34,32,32,27,20,20,19,18,15,13,13,13,7,6,3,2,0,0,0,5
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Vincent Furlong,Vikki Kristiansson,Deborah Canty,Leon Goodman,Rania Major,Crystal B Powell,Daniel R Sulman,Lucretia C Clemons,Mark B Cohen,David Conroy,Brian Mclaughlin,Vincent Melchiorre,Danyl S Patterson,John Macoretta,Wendi Barish,Zac Shaffer,Jennifer Schultz,Lawrence J Bozzelli,Henry Mcgregor Sias,Terri M Booker,Bill Rice,Leonard Deutchman,Mark J Moore,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,6
Ellen Ceisler,7,3,3,11,8,0,22,20,24,16,9,14,11,11,15,15,15,9,10,5,13,6,3,9,6,8,3,3,7,4,0,3,2,0,0,0,0,6
Timothy Barry,,0,7,1,0,0,15,12,7,6,9,3,2,10,2,3,1,1,1,8,1,1,7,3,2,2,6,6,0,0,0,0,0,0,0,0,0,6
Joe Cosgrove,,,1,0,0,0,8,8,3,7,7,1,2,7,0,2,0,1,0,8,0,0,7,2,1,1,7,6,1,0,0,0,0,0,0,0,0,6
Todd Eagen,,,,0,0,1,11,12,12,12,3,4,1,1,11,12,13,1,11,1,11,2,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,6
Irene M Clark,,,,,0,0,5,3,3,2,2,4,5,3,4,1,3,2,0,1,2,3,2,3,3,4,0,0,3,4,0,2,2,0,0,0,0,6
Bryan Barbin,,,,,,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6
Stella Tsai,,,,,,,1,29,20,20,9,8,6,13,16,13,13,4,10,7,12,2,5,8,4,4,7,6,4,2,0,1,1,0,0,0,0,6
Deborah Cianfrani,,,,,,,,1,21,20,11,10,5,13,14,14,13,3,10,7,11,3,5,8,4,5,7,7,3,0,1,0,0,0,0,0,0,6
Shanese Johnson,,,,,,,,,3,13,7,12,6,8,14,13,16,2,10,3,11,1,2,7,2,5,2,2,3,0,1,0,1,0,0,0,0,6
Vincent Furlong,,,,,,,,,,1,9,5,3,9,11,12,12,3,10,7,12,3,6,4,3,2,8,6,1,1,1,1,1,0,0,0,0,6
Vikki Kristiansson,,,,,,,,,,,1,13,7,11,4,4,5,4,4,7,0,7,10,6,7,5,7,7,1,1,4,1,0,0,0,0,0,6
Deborah Canty,,,,,,,,,,,,1,9,8,5,3,8,6,5,3,2,9,5,9,7,6,1,2,4,1,4,2,1,0,0,0,0,6
Leon Goodman,,,,,,,,,,,,,1,5,4,3,4,9,4,0,2,8,4,3,8,3,1,1,3,3,3,2,2,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,1,5,3,1,3,0,9,2,2,6,8,3,4,8,7,3,2,1,2,1,0,0,0,0,6
Crystal B Powell,,,,,,,,,,,,,,,0,11,13,2,9,1,11,3,1,4,2,3,0,0,2,2,0,2,2,0,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,0,12,1,10,2,12,2,1,3,5,2,3,2,2,1,0,2,0,0,0,0,0,6
Lucretia C Clemons,,,,,,,,,,,,,,,,,0,1,11,1,11,3,1,2,3,2,0,0,1,0,0,1,1,0,0,0,0,6
Mark B Cohen,,,,,,,,,,,,,,,,,,2,5,1,2,5,3,2,5,2,1,0,3,2,3,1,1,0,0,0,0,6
David Conroy,,,,,,,,,,,,,,,,,,,0,1,10,4,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,6
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,0,2,2,7,3,0,2,7,6,0,1,0,1,0,0,0,0,0,6
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,1,2,0,2,1,0,0,0,0,6
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,2,5,3,6,2,1,1,0,1,3,2,1,0,0,0,0,6
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,6,6,0,1,3,0,1,0,0,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,0,4,2,1,3,0,0,0,0,0,6
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,2,3,3,0,0,0,0,0,6
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,1,1,0,0,0,0,6
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,1,0,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,6
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,49,25,16,14,8,1,39,34,34,26,23,22,20,20,18,18,18,17,15,14,14,13,13,12,11,10,10,8,8,4,4,4,2,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,7
,Stella Tsai,Shanese Johnson,Deborah Cianfrani,Vincent Furlong,Vikki Kristiansson,John Macoretta,Daniel R Sulman,Mark B Cohen,Rania Major,Henry Mcgregor Sias,Lawrence J Bozzelli,Brian Mclaughlin,Vincent Melchiorre,Crystal B Powell,Jennifer Schultz,Lucretia C Clemons,David Conroy,Wendi Barish,Leon Goodman,Zac Shaffer,Mark J Moore,Deborah Canty,Danyl S Patterson,Leonard Deutchman,Terri M Booker,Bill Rice,Dawn M Tancredi,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Jon Marshall,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,7
Stella Tsai,1,12,17,15,13,12,9,6,9,11,11,10,9,6,6,6,6,4,4,5,1,3,0,2,2,0,1,1,0,0,0,10,11,13,4,3,1,7
Shanese Johnson,,1,12,11,5,5,9,6,5,3,5,4,11,9,3,9,7,3,3,2,0,2,2,0,1,0,1,1,0,0,0,8,5,7,6,1,0,7
Deborah Cianfrani,,,0,14,13,10,8,6,10,8,11,9,8,6,6,5,4,3,1,3,0,3,0,2,2,1,0,0,0,0,0,9,12,10,4,1,1,7
Vincent Furlong,,,,0,10,8,7,1,7,10,6,6,9,6,1,6,6,1,2,2,0,1,1,1,0,0,0,0,0,0,0,9,7,8,5,0,1,7
Vikki Kristiansson,,,,,0,10,1,5,10,9,9,8,2,1,3,1,0,3,0,5,0,1,1,2,0,0,0,0,0,0,0,5,9,9,0,1,1,7
John Macoretta,,,,,,0,2,4,7,8,8,6,3,1,2,1,2,3,1,3,0,2,1,1,0,0,1,1,0,0,0,4,7,10,1,1,1,7
Daniel R Sulman,,,,,,,0,3,2,1,3,2,7,8,4,6,7,0,3,1,0,3,1,1,2,1,0,0,0,0,0,9,2,3,6,1,0,7
Mark B Cohen,,,,,,,,1,4,3,5,3,0,2,6,2,1,2,2,2,0,1,2,1,0,2,0,0,0,0,0,3,6,4,2,1,0,7
Rania Major,,,,,,,,,0,7,8,8,0,2,2,1,0,1,1,2,0,1,1,2,1,1,0,0,0,0,0,5,7,6,0,1,1,7
Henry Mcgregor Sias,,,,,,,,,,0,7,5,1,1,2,1,0,2,3,2,1,1,1,1,1,1,0,0,0,0,0,5,7,7,1,0,1,7
Lawrence J Bozzelli,,,,,,,,,,,0,9,2,0,5,0,1,1,1,1,0,2,1,0,1,1,0,0,0,0,0,3,7,7,2,1,1,7
Brian Mclaughlin,,,,,,,,,,,,0,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,6,8,0,1,1,7
Vincent Melchiorre,,,,,,,,,,,,,0,6,2,6,6,3,3,2,0,0,1,1,0,0,1,1,0,0,0,5,2,5,6,1,0,7
Crystal B Powell,,,,,,,,,,,,,,0,2,9,6,2,3,1,1,1,2,1,2,1,0,0,0,0,0,9,1,1,5,0,0,7
Jennifer Schultz,,,,,,,,,,,,,,,0,2,1,3,3,2,1,2,1,2,2,2,0,0,0,0,0,4,5,3,2,1,0,7
Lucretia C Clemons,,,,,,,,,,,,,,,,0,6,2,2,1,1,0,2,0,1,0,0,0,0,0,0,7,0,1,5,0,0,7
David Conroy,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,1,5,0,0,7
Wendi Barish,,,,,,,,,,,,,,,,,,0,2,4,1,1,1,1,1,0,1,1,0,0,0,3,2,2,2,1,0,7
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,2,1,1,0,0,0,3,2,2,2,1,0,7
Zac Shaffer,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,0,1,1,0,0,0,2,2,3,0,2,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7
Deborah Canty,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,7
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2,2,1,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,1,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,1,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Ellen Ceisler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,6,0,1,7
Timothy Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,0,0,7
Joe Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,7
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Irene M Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Bryan Barbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,27,25,24,19,16,15,14,14,14,13,13,12,12,11,10,10,7,7,6,6,5,4,3,3,3,2,1,1,0,0,0,23,20,17,9,4,1,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,8
,Vincent Furlong,Deborah Cianfrani,Stella Tsai,Shanese Johnson,Rania Major,Crystal B Powell,Daniel R Sulman,David Conroy,Lucretia C Clemons,Vikki Kristiansson,Mark B Cohen,John Macoretta,Brian Mclaughlin,Vincent Melchiorre,Lawrence J Bozzelli,Henry Mcgregor Sias,Deborah Canty,Danyl S Patterson,Jennifer Schultz,Leon Goodman,Zac Shaffer,Bill Rice,Leonard Deutchman,Wendi Barish,Jon Marshall,Terri M Booker,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,8
Vincent Furlong,0,27,27,21,17,18,16,16,17,13,10,10,11,11,11,9,5,4,5,4,3,2,2,2,1,2,1,0,0,0,0,18,16,16,13,4,2,8
Deborah Cianfrani,,2,27,18,16,11,12,12,16,12,6,12,11,10,11,11,4,1,4,0,3,2,2,2,0,1,1,0,0,0,0,13,13,16,10,2,1,8
Stella Tsai,,,0,19,16,12,13,14,14,12,5,13,10,12,11,11,1,2,1,2,1,2,2,2,2,0,1,0,0,0,0,13,17,15,10,1,0,8
Shanese Johnson,,,,0,6,13,14,15,15,3,7,3,3,13,2,1,1,0,2,1,1,1,2,3,1,2,0,0,0,0,0,14,7,5,10,3,1,8
Rania Major,,,,,0,3,4,0,3,14,7,13,11,1,12,12,2,3,4,1,3,3,3,1,2,2,2,0,0,0,0,4,15,16,2,4,1,8
Crystal B Powell,,,,,,0,13,15,14,4,3,1,0,11,0,1,2,4,1,3,2,1,1,0,0,1,1,0,0,0,0,14,6,4,10,1,1,8
Daniel R Sulman,,,,,,,0,15,14,4,3,1,0,12,1,1,3,2,3,2,1,0,2,3,1,2,1,0,0,0,0,17,3,4,11,2,2,8
David Conroy,,,,,,,,0,15,4,4,2,0,14,0,0,4,3,1,4,3,0,1,2,0,1,0,0,0,0,0,16,4,3,12,0,0,8
Lucretia C Clemons,,,,,,,,,0,1,3,1,1,12,0,1,4,2,4,1,1,1,1,2,0,1,0,0,0,0,0,15,3,5,11,2,1,8
Vikki Kristiansson,,,,,,,,,,1,8,13,9,1,9,11,4,6,1,4,4,0,3,1,1,1,1,0,0,0,0,5,13,14,2,0,0,8
Mark B Cohen,,,,,,,,,,,0,5,4,2,3,1,5,4,3,5,4,2,4,3,3,2,0,0,0,0,0,8,8,7,1,3,1,8
John Macoretta,,,,,,,,,,,,0,9,1,11,11,1,2,0,1,2,1,2,1,0,1,1,0,0,0,0,1,13,13,1,0,0,8
Brian Mclaughlin,,,,,,,,,,,,,1,0,11,8,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,3,10,10,1,1,0,8
Vincent Melchiorre,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,13,3,1,9,1,0,8
Lawrence J Bozzelli,,,,,,,,,,,,,,,0,10,1,0,1,1,2,1,0,0,1,0,1,0,0,0,0,3,11,11,1,0,0,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,10,11,1,0,0,8
Deborah Canty,,,,,,,,,,,,,,,,,0,4,3,3,4,1,2,2,0,1,0,0,0,0,0,5,2,3,2,1,1,8
Danyl S Patterson,,,,,,,,,,,,,,,,,,1,0,4,3,0,2,0,1,0,1,0,0,0,0,4,3,3,1,0,0,8
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,0,0,0,0,0,2,1,4,1,3,1,8
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,2,0,0,0,0,0,0,3,3,3,1,0,0,8
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,2,2,4,1,1,0,8
Bill Rice,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,1,3,2,1,1,0,8
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,1,3,1,0,2,1,8
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,2,2,0,1,2,1,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,1,0,1,0,8
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,0,1,1,8
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,1,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Ellen Ceisler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,12,0,0,8
Timothy Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,1,0,8
Joe Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,8
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,8
Irene M Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8
Bryan Barbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,40,33,33,24,22,20,20,20,20,20,18,16,15,15,14,12,9,8,6,6,6,5,5,4,3,3,2,0,0,0,0,26,25,21,15,5,2,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,9
,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Vincent Furlong,Mark B Cohen,Lucretia C Clemons,Rania Major,Daniel R Sulman,Crystal B Powell,Vikki Kristiansson,Deborah Canty,Henry Mcgregor Sias,David Conroy,Lawrence J Bozzelli,John Macoretta,Zac Shaffer,Brian Mclaughlin,Jennifer Schultz,Leon Goodman,Wendi Barish,Mark J Moore,Vincent Melchiorre,Betsy Wahl,Jon Marshall,Danyl S Patterson,Terri M Booker,Bill Rice,Leonard Deutchman,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,9
Stella Tsai,1,27,20,23,8,16,14,17,12,11,10,12,12,12,9,7,9,6,3,6,2,8,3,6,2,3,3,0,1,0,0,21,16,15,12,3,0,9
Deborah Cianfrani,,0,22,24,11,15,16,16,12,9,7,14,10,11,10,5,12,8,1,7,4,7,3,4,0,3,4,1,1,0,0,20,16,16,10,2,0,9
