col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Deborah Canty,,2,26,16,11,16,19,22,10,10,10,21,5,11,15,16,10,3,2,7,9,8,6,3,3,1,3,0,0,0,0,6
Mark B Cohen,,,3,17,11,11,18,23,4,5,9,19,7,9,15,16,7,3,3,4,5,7,2,3,2,2,1,0,0,0,0,6
John Macoretta,,,,1,13,9,10,12,14,14,7,13,8,2,11,10,3,12,13,4,2,3,3,3,0,1,1,0,0,0,0,6
Deborah Cianfrani,,,,,4,14,7,7,15,16,14,4,10,5,3,4,3,13,10,4,5,2,3,2,2,1,0,0,0,0,0,6
Shanese Johnson,,,,,,4,7,5,11,11,8,5,7,12,2,1,10,5,4,4,6,7,2,1,3,2,2,0,0,0,0,6
Danyl S Patterson,,,,,,,3,16,0,3,5,16,1,6,15,15,4,0,0,1,4,2,2,1,2,2,1,0,0,0,0,6
Leon Goodman,,,,,,,,0,3,4,5,17,3,6,14,16,4,2,2,4,2,4,2,4,2,1,1,0,0,0,0,6
Stella Tsai,,,,,,,,,4,16,12,5,11,6,1,0,5,12,11,5,5,3,6,1,1,0,1,0,0,0,0,6
Rania Major,,,,,,,,,,1,13,2,11,6,0,1,6,13,11,4,6,4,4,0,1,1,2,0,0,0,0,6
Vincent Furlong,,,,,,,,,,,1,4,10,10,2,1,5,8,7,3,5,3,3,1,3,2,1,0,0,0,0,6
Zac Shaffer,,,,,,,,,,,,0,1,5,15,16,3,1,0,2,2,3,2,1,2,0,2,0,0,0,0,6
Brian Mclaughlin,,,,,,,,,,,,,2,6,0,0,3,8,8,4,2,1,3,1,2,1,2,0,0,0,0,6
Crystal B Powell,,,,,,,,,,,,,,0,3,0,8,0,0,2,3,7,3,2,4,1,3,0,0,0,0,6
David Conroy,,,,,,,,,,,,,,,0,12,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,6
Leonard Deutchman,,,,,,,,,,,,,,,,0,1,0,0,1,2,2,1,1,1,0,1,0,0,0,0,6
Lucretia C Clemons,,,,,,,,,,,,,,,,,1,0,2,2,3,5,5,2,0,3,2,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,11,4,0,0,0,0,0,0,0,0,0,0,0,6
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,4,0,0,2,2,0,1,0,0,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,3,1,5,2,2,1,2,0,0,0,0,6
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,4,6,0,2,1,1,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,0,0,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,43,42,42,34,33,32,28,27,26,25,24,24,19,19,17,17,17,14,13,12,12,12,10,6,5,4,4,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Deborah Canty,Mark B Cohen,Vikki Kristiansson,Shanese Johnson,Leon Goodman,Crystal B Powell,Danyl S Patterson,Stella Tsai,Rania Major,David Conroy,John Macoretta,Zac Shaffer,Deborah Cianfrani,Leonard Deutchman,Lucretia C Clemons,Wendi Barish,Vincent Melchiorre,Brian Mclaughlin,Jennifer Schultz,Mark J Moore,Vincent Furlong,Henry Mcgregor Sias,Lawrence J Bozzelli,Terri M Booker,Bill Rice,Daniel R Sulman,Jon Marshall,Dawn M Tancredi,Matthew C Monroe,Betsy Wahl,Christian Dicicco,7
Deborah Canty,4,16,15,14,14,10,11,6,9,12,6,13,7,8,8,7,5,1,5,5,2,1,0,2,3,1,1,1,1,0,0,7
Mark B Cohen,,2,15,12,15,11,12,4,6,12,11,12,8,8,5,3,2,4,2,5,4,2,2,4,2,0,2,0,1,0,0,7
Vikki Kristiansson,,,1,11,12,7,8,9,10,11,12,12,9,9,3,4,2,3,5,1,3,3,3,1,0,1,1,0,0,0,0,7
Shanese Johnson,,,,2,8,12,7,7,12,5,5,3,10,2,8,6,6,5,4,4,5,3,3,1,2,1,1,0,1,0,0,7
Leon Goodman,,,,,0,11,13,4,1,9,9,12,4,10,6,5,7,2,3,6,1,1,1,3,1,0,1,1,0,0,0,7
Crystal B Powell,,,,,,1,7,5,6,3,3,4,8,1,8,5,5,1,3,6,2,1,1,5,1,0,2,0,1,0,0,7
Danyl S Patterson,,,,,,,2,1,1,8,4,8,2,6,6,4,5,0,0,3,1,0,0,1,0,0,0,0,0,0,0,7
Stella Tsai,,,,,,,,4,8,2,6,1,8,1,2,3,2,2,4,1,3,3,3,1,0,1,1,0,0,0,0,7
Rania Major,,,,,,,,,1,2,5,2,10,0,5,4,2,4,5,1,5,4,4,1,1,1,1,0,0,0,0,7
David Conroy,,,,,,,,,,1,6,10,2,6,2,2,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,7
John Macoretta,,,,,,,,,,,0,7,6,7,0,1,0,5,1,1,4,5,5,1,0,0,1,0,0,0,0,7
Zac Shaffer,,,,,,,,,,,,0,2,9,3,3,1,1,3,2,0,0,0,2,1,0,0,1,0,0,0,7
Deborah Cianfrani,,,,,,,,,,,,,0,0,2,4,1,3,4,3,4,4,4,2,0,0,2,0,0,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,1,0,1,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,7
Lucretia C Clemons,,,,,,,,,,,,,,,0,4,5,1,2,3,0,0,0,1,1,0,0,0,0,0,0,7
Wendi Barish,,,,,,,,,,,,,,,,0,3,2,3,2,0,1,1,1,2,0,0,1,0,0,0,7
Vincent Melchiorre,,,,,,,,,,,,,,,,,0,0,2,2,2,0,0,0,1,1,0,1,0,0,0,7
Brian Mclaughlin,,,,,,,,,,,,,,,,,,2,0,0,2,4,4,0,1,0,0,0,0,0,0,7
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,3,2,0,0,2,1,1,0,1,0,0,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,1,0,0,0,0,7
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,1,0,0,1,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,7
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,30,29,27,26,24,20,18,17,16,15,15,15,14,12,10,10,9,8,8,8,8,6,5,5,3,2,2,1,1,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Shanese Johnson,Deborah Canty,Crystal B Powell,Lucretia C Clemons,Danyl S Patterson,Deborah Cianfrani,Stella Tsai,Terri M Booker,Mark B Cohen,Vikki Kristiansson,David Conroy,Rania Major,Wendi Barish,Jennifer Schultz,Zac Shaffer,Daniel R Sulman,Leon Goodman,Henry Mcgregor Sias,Jon Marshall,John Macoretta,Lawrence J Bozzelli,Vincent Melchiorre,Brian Mclaughlin,Vincent Furlong,Mark J Moore,Bill Rice,Leonard Deutchman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,8
Shanese Johnson,4,17,17,12,11,13,9,12,7,8,7,10,9,10,6,6,7,1,6,5,4,6,1,4,3,2,0,1,0,0,0,8
Deborah Canty,,3,15,13,9,8,9,13,10,12,10,11,9,9,7,5,7,5,6,2,1,2,2,2,2,4,3,1,0,0,0,8
Crystal B Powell,,,1,11,14,7,5,11,7,4,9,8,3,5,9,6,6,4,7,3,3,5,1,3,1,4,0,0,0,0,0,8
Lucretia C Clemons,,,,0,8,5,8,10,6,8,6,5,9,9,5,5,4,7,6,3,1,2,2,4,2,1,2,0,1,0,0,8
Danyl S Patterson,,,,,0,8,4,7,6,4,6,1,6,3,12,7,5,4,4,6,3,7,2,1,2,1,1,0,1,0,0,8
Deborah Cianfrani,,,,,,2,10,4,5,6,6,6,6,5,6,6,3,3,2,6,6,5,3,3,1,1,0,0,0,0,0,8
Stella Tsai,,,,,,,3,5,4,9,3,6,9,9,3,3,2,6,1,4,2,2,2,3,1,1,2,0,0,0,0,8
Terri M Booker,,,,,,,,0,5,4,4,7,7,5,2,2,6,3,6,1,0,0,1,1,2,1,0,0,0,0,0,8
Mark B Cohen,,,,,,,,,2,3,5,6,4,3,4,2,7,3,3,3,2,2,4,2,3,4,1,0,1,0,0,8
Vikki Kristiansson,,,,,,,,,,0,3,7,6,8,5,3,2,6,0,2,2,1,2,1,1,0,3,1,0,0,0,8
David Conroy,,,,,,,,,,,0,4,1,0,6,4,6,4,5,2,3,2,3,4,2,3,1,1,0,0,0,8
Rania Major,,,,,,,,,,,,0,3,5,0,2,4,1,3,1,2,0,3,3,1,4,0,0,0,0,0,8
Wendi Barish,,,,,,,,,,,,,0,9,2,2,3,4,3,3,0,1,1,1,3,0,2,0,1,0,0,8
Jennifer Schultz,,,,,,,,,,,,,,0,2,2,1,3,0,1,0,2,0,1,0,0,2,0,0,0,0,8
Zac Shaffer,,,,,,,,,,,,,,,0,6,3,5,1,4,3,7,0,0,0,0,1,0,0,0,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,0,4,2,2,3,4,5,1,0,1,0,2,0,0,0,0,8
Leon Goodman,,,,,,,,,,,,,,,,,0,2,4,2,2,2,3,3,3,3,1,0,0,0,0,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,2,2,3,2,3,4,0,1,2,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,1,1,0,0,1,2,2,2,0,0,1,0,0,8
John Macoretta,,,,,,,,,,,,,,,,,,,,0,5,3,3,3,2,0,1,0,1,0,0,8
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,0,4,5,3,2,1,0,1,0,0,0,8
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,8
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,0,1,1,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,8
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,8
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,34,30,27,24,22,20,19,18,17,16,14,14,14,13,13,12,12,11,11,9,8,8,7,7,6,5,3,1,1,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Vikki Kristiansson,Mark B Cohen,Deborah Canty,Rania Major,Stella Tsai,Shanese Johnson,Vincent Furlong,Brian Mclaughlin,Crystal B Powell,Deborah Cianfrani,John Macoretta,Leon Goodman,Danyl S Patterson,Zac Shaffer,Lawrence J Bozzelli,David Conroy,Henry Mcgregor Sias,Lucretia C Clemons,Vincent Melchiorre,Jennifer Schultz,Mark J Moore,Wendi Barish,Daniel R Sulman,Jon Marshall,Leonard Deutchman,Terri M Booker,Bill Rice,Christian Dicicco,Dawn M Tancredi,Betsy Wahl,Matthew C Monroe,9
Vikki Kristiansson,4,18,9,11,14,7,13,9,7,12,11,6,8,8,9,9,8,6,3,6,4,5,3,2,2,1,0,0,0,0,0,9
Mark B Cohen,,1,11,7,9,7,10,7,8,7,8,8,8,8,6,7,5,2,3,4,3,3,3,2,3,3,0,0,0,0,0,9
Deborah Canty,,,6,4,4,2,2,2,5,1,2,7,5,7,0,6,0,1,3,3,1,2,3,1,3,1,0,0,1,0,0,9
Rania Major,,,,3,11,6,7,7,4,8,5,1,2,5,6,3,4,5,2,5,3,4,2,1,0,2,0,0,0,0,0,9
Stella Tsai,,,,,0,8,10,7,6,10,9,3,2,4,8,2,7,4,1,7,3,6,3,3,2,2,0,0,0,0,0,9
Shanese Johnson,,,,,,3,4,4,4,4,4,3,2,1,3,0,3,6,2,2,3,2,1,2,0,2,0,0,0,0,0,9
Vincent Furlong,,,,,,,1,7,4,7,8,5,3,4,11,3,9,2,1,3,3,3,2,1,2,1,0,0,0,0,0,9
Brian Mclaughlin,,,,,,,,0,0,7,7,1,2,4,7,3,7,3,4,0,2,1,2,4,0,0,0,1,0,0,0,9
Crystal B Powell,,,,,,,,,1,3,0,4,6,4,0,4,1,5,1,4,3,4,1,2,0,5,1,0,0,0,0,9
Deborah Cianfrani,,,,,,,,,,0,7,1,0,2,7,0,7,2,3,4,2,5,2,3,0,0,0,1,0,0,0,9
John Macoretta,,,,,,,,,,,1,3,3,1,8,3,8,0,3,0,0,1,3,2,3,0,0,1,0,0,0,9
Leon Goodman,,,,,,,,,,,,0,7,8,3,5,3,4,5,3,2,2,3,1,5,1,0,0,1,0,0,9
Danyl S Patterson,,,,,,,,,,,,,2,7,0,9,1,6,2,0,2,0,1,1,2,3,1,0,0,0,0,9
Zac Shaffer,,,,,,,,,,,,,,0,3,7,2,4,4,3,1,2,3,2,3,1,0,0,1,0,0,9
Lawrence J Bozzelli,,,,,,,,,,,,,,,0,1,8,1,2,1,1,1,2,2,2,0,0,0,0,0,0,9
David Conroy,,,,,,,,,,,,,,,,1,0,5,2,1,2,0,1,2,2,1,1,0,0,0,0,9
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,1,4,1,1,2,3,2,2,0,0,1,0,0,0,9
Lucretia C Clemons,,,,,,,,,,,,,,,,,,1,2,2,5,2,1,3,0,2,1,0,0,0,0,9
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,0,2,0,2,3,3,2,0,0,1,1,0,0,9
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,2,7,2,0,2,1,0,0,1,0,0,9
Mark J Moore,,,,,,,,,,,,,,,,,,,,,0,2,0,3,0,1,1,0,0,0,0,9
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,1,1,0,0,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,1,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,9
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,9
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,9
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,34,27,19,19,19,17,17,15,15,15,15,15,14,14,13,12,12,12,11,9,8,8,7,7,5,5,1,1,1,0,0,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Crystal B Powell,Shanese Johnson,Zac Shaffer,Daniel R Sulman,Deborah Cianfrani,Danyl S Patterson,Deborah Canty,Mark B Cohen,Leon Goodman,Vincent Melchiorre,Wendi Barish,Lucretia C Clemons,Stella Tsai,Terri M Booker,Lawrence J Bozzelli,David Conroy,Jennifer Schultz,John Macoretta,Rania Major,Vincent Furlong,Jon Marshall,Vikki Kristiansson,Brian Mclaughlin,Henry Mcgregor Sias,Leonard Deutchman,Mark J Moore,Bill Rice,Dawn M Tancredi,Betsy Wahl,Christian Dicicco,Matthew C Monroe,10
Crystal B Powell,3,13,6,10,9,10,7,5,3,6,8,7,3,7,6,4,7,6,6,4,5,2,3,1,0,1,1,0,0,0,0,10
Shanese Johnson,,3,9,8,10,9,6,4,5,10,4,6,4,4,7,4,2,7,6,4,4,2,3,1,1,1,0,0,0,0,0,10
Zac Shaffer,,,0,10,8,9,5,4,10,12,5,3,4,1,8,4,2,7,1,4,2,3,0,2,4,3,0,1,0,0,0,10
Daniel R Sulman,,,,1,6,7,3,1,4,10,5,3,0,1,6,1,3,6,2,1,2,0,0,0,2,0,1,1,0,0,0,10
Deborah Cianfrani,,,,,0,7,5,3,3,6,4,2,5,2,7,1,4,7,6,2,0,3,2,2,2,1,0,0,0,0,0,10
Danyl S Patterson,,,,,,0,3,3,4,7,1,5,0,1,5,6,1,6,1,2,3,3,0,0,2,1,2,0,0,0,0,10
Deborah Canty,,,,,,,1,7,4,2,4,2,4,2,1,2,4,1,5,3,1,3,1,1,4,0,0,0,0,0,0,10
Mark B Cohen,,,,,,,,3,4,1,1,2,4,3,0,5,3,1,3,5,1,3,2,2,3,0,0,0,0,0,0,10
Leon Goodman,,,,,,,,,0,6,6,5,4,3,3,6,3,3,2,4,3,4,1,3,4,4,0,1,0,0,0,10
Vincent Melchiorre,,,,,,,,,,0,3,2,1,0,6,2,2,6,1,1,0,1,0,1,2,1,0,1,0,0,0,10
Wendi Barish,,,,,,,,,,,0,6,4,3,4,1,7,1,4,4,5,1,0,1,2,3,1,1,0,0,0,10
Lucretia C Clemons,,,,,,,,,,,,0,4,3,2,4,3,0,3,4,6,1,1,1,0,4,2,0,0,0,0,10
Stella Tsai,,,,,,,,,,,,,1,1,3,1,3,1,6,6,2,2,2,3,1,2,0,0,0,0,0,10
Terri M Booker,,,,,,,,,,,,,,2,1,4,1,2,4,3,4,1,1,2,0,1,0,0,0,0,0,10
Lawrence J Bozzelli,,,,,,,,,,,,,,,1,0,0,7,2,4,3,1,1,1,0,2,0,0,0,0,0,10
David Conroy,,,,,,,,,,,,,,,,0,1,2,2,2,3,4,1,1,2,1,1,0,0,0,0,10
Jennifer Schultz,,,,,,,,,,,,,,,,,0,0,3,3,1,1,1,1,3,1,1,1,0,0,0,10
John Macoretta,,,,,,,,,,,,,,,,,,0,1,1,1,3,2,1,1,0,0,0,0,0,0,10
Rania Major,,,,,,,,,,,,,,,,,,,0,4,2,2,2,2,1,0,0,0,0,0,0,10
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,5,1,2,3,1,2,1,0,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,2,0,0,0,0,10
Vikki Kristiansson,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,0,0,0,0,0,10
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,10
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,10
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,10
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,30,23,20,16,16,15,14,14,13,13,13,12,12,12,11,10,10,10,10,10,8,7,6,5,5,4,2,1,0,0,0,10
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,John Macoretta,Deborah Canty,Zac Shaffer,Crystal B Powell,Danyl S Patterson,Lawrence J Bozzelli,Leon Goodman,Stella Tsai,Jennifer Schultz,Rania Major,Vincent Furlong,Brian Mclaughlin,Daniel R Sulman,Vincent Melchiorre,Wendi Barish,David Conroy,Henry Mcgregor Sias,Lucretia C Clemons,Leonard Deutchman,Bill Rice,Mark J Moore,Jon Marshall,Terri M Booker,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,11
Deborah Cianfrani,2,8,12,10,13,6,12,13,9,13,7,11,7,11,7,9,7,7,5,1,6,3,1,1,1,0,1,0,0,0,0,11
Mark B Cohen,,5,5,12,9,10,10,8,8,3,10,3,6,2,5,3,2,2,5,5,0,4,4,2,1,0,1,0,0,0,0,11
Shanese Johnson,,,6,4,5,5,7,13,10,5,5,5,7,5,2,2,6,5,5,1,0,3,0,0,1,0,0,0,0,0,0,11
Vikki Kristiansson,,,,0,14,10,8,8,8,8,8,10,6,7,11,5,2,3,5,6,6,5,4,0,1,1,0,0,0,0,0,11
John Macoretta,,,,,0,5,12,7,8,11,7,6,4,6,8,6,5,6,2,6,6,2,5,0,0,0,0,0,0,0,0,11
Deborah Canty,,,,,,6,7,7,5,2,7,6,8,3,4,1,1,1,8,4,0,3,3,1,0,0,1,0,0,0,0,11
Zac Shaffer,,,,,,,0,11,13,5,9,2,4,1,3,2,9,10,3,6,0,3,4,1,0,0,1,0,0,0,0,11
Crystal B Powell,,,,,,,,1,12,4,5,4,7,3,4,0,5,7,4,3,0,5,0,1,1,0,1,0,0,0,0,11
Danyl S Patterson,,,,,,,,,1,3,7,1,1,1,1,0,5,6,1,5,0,2,3,0,1,0,0,0,0,0,0,11
Lawrence J Bozzelli,,,,,,,,,,1,2,8,4,8,7,7,5,5,2,0,6,1,1,1,1,0,0,0,0,0,0,11
Leon Goodman,,,,,,,,,,,1,2,6,4,3,2,2,1,3,6,0,2,5,0,1,0,0,0,0,0,0,11
Stella Tsai,,,,,,,,,,,,2,5,7,7,7,2,1,6,0,6,2,0,0,0,0,0,0,0,0,0,11
Jennifer Schultz,,,,,,,,,,,,,0,3,4,2,3,1,7,1,0,3,2,1,1,0,1,0,0,0,0,11
Rania Major,,,,,,,,,,,,,,1,7,6,1,1,2,0,6,1,0,0,1,0,0,0,0,0,0,11
Vincent Furlong,,,,,,,,,,,,,,,0,5,1,1,2,2,6,2,1,1,0,0,1,0,0,0,0,11
Brian Mclaughlin,,,,,,,,,,,,,,,,2,1,0,2,0,5,0,1,0,0,0,0,0,0,0,0,11
Daniel R Sulman,,,,,,,,,,,,,,,,,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,11
Vincent Melchiorre,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,0,0,0,0,0,0,11
Wendi Barish,,,,,,,,,,,,,,,,,,,0,0,0,3,2,0,0,0,0,0,0,0,0,11
David Conroy,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,0,0,0,0,0,0,0,11
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,11
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,11
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,11
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,27,26,25,23,22,21,21,20,19,17,16,15,13,13,12,11,11,10,10,7,7,7,6,2,2,1,1,0,0,0,0,11
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Shanese Johnson,Crystal B Powell,Deborah Cianfrani,Danyl S Patterson,John Macoretta,Zac Shaffer,Daniel R Sulman,Vincent Melchiorre,Lawrence J Bozzelli,Stella Tsai,Leon Goodman,Mark B Cohen,Rania Major,Wendi Barish,Deborah Canty,Lucretia C Clemons,Brian Mclaughlin,Henry Mcgregor Sias,Jennifer Schultz,Vikki Kristiansson,Vincent Furlong,David Conroy,Mark J Moore,Jon Marshall,Terri M Booker,Bill Rice,Leonard Deutchman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,12
Shanese Johnson,0,19,15,14,12,11,11,10,10,5,6,8,5,5,7,5,4,4,4,3,4,2,1,2,2,1,0,0,0,0,0,12
Crystal B Powell,,1,13,15,9,13,11,12,6,3,5,4,2,4,5,5,2,2,3,0,0,2,2,1,3,1,0,0,0,0,0,12
Deborah Cianfrani,,,0,11,11,13,12,14,10,3,1,3,6,4,2,3,3,3,2,2,3,2,1,2,2,0,1,0,0,0,0,12
Danyl S Patterson,,,,1,8,12,11,11,6,0,2,1,0,1,1,2,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,12
John Macoretta,,,,,1,9,8,8,11,3,3,3,4,1,0,1,4,4,1,2,3,0,1,2,1,0,0,0,0,0,0,12
Zac Shaffer,,,,,,1,13,14,7,0,0,1,3,2,1,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,12
Daniel R Sulman,,,,,,,0,13,7,1,1,0,2,2,0,3,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,12
Vincent Melchiorre,,,,,,,,0,7,0,0,0,2,1,0,2,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,12
Lawrence J Bozzelli,,,,,,,,,0,2,2,3,5,1,1,1,4,4,0,4,3,0,1,1,1,0,0,0,0,0,0,12
