col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Erika Almirón,,,,,,,,,,,,0,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,6
Fernando Treviño,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6
Hena Veit,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,1,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,6
Beth Finn,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,26,21,14,13,11,9,9,8,8,7,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,0,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Eryn Santamoor,Justin Diberardinis,Beth Finn,Billy Thompson,Erika Almirón,Adrián Rivera-reyes,Bobbie Curry,Ethelind Baylor,Joseph A Diorio,Deja Lynn Alvarez,Edwin Santana,Fareed Abdullah,Hena Veit,Sandra Dungee Glenn,Vinny Black,Willie Floyd Singletary,Asa Khalif,Fernando Treviño,Latrice Y Bryant,Mark Ross,Ogbonna Paul Hagins,Wayne Edmund Dorsey,Wayne Allen,Devon Cade,Sherrie Cohen,7
Helen Gym,5,22,13,14,11,7,9,5,4,5,3,1,5,3,2,4,2,3,2,3,2,2,1,1,0,2,1,0,0,0,7
Allan Domb,,2,14,11,12,8,7,2,5,1,4,2,3,4,2,2,3,1,3,2,3,1,2,0,2,0,0,1,0,0,7
Derek S Green,,,1,10,7,2,4,0,2,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
Isaiah Thomas,,,,0,7,1,4,0,4,4,2,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,0,3,1,2,1,2,0,0,1,2,0,2,1,1,1,0,1,0,1,0,0,0,2,0,0,0,7
Eryn Santamoor,,,,,,0,2,3,1,1,0,4,2,2,1,0,2,1,1,0,1,1,1,1,1,0,0,0,0,0,7
Justin Diberardinis,,,,,,,0,2,1,3,2,2,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,1,1,3,1,2,2,0,1,2,0,1,2,1,0,0,0,1,0,0,1,0,0,0,7
Billy Thompson,,,,,,,,,0,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7
Erika Almirón,,,,,,,,,,0,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7
Adrián Rivera-reyes,,,,,,,,,,,1,0,0,0,1,0,1,2,0,1,2,0,0,0,0,1,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,1,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,7
Deja Lynn Alvarez,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,40,37,18,17,16,13,12,9,8,8,7,6,6,6,5,4,4,4,4,4,4,2,2,2,2,2,2,1,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Justin Diberardinis,Deja Lynn Alvarez,Erika Almirón,Eryn Santamoor,Adrián Rivera-reyes,Ethelind Baylor,Beth Finn,Hena Veit,Ogbonna Paul Hagins,Wayne Edmund Dorsey,Willie Floyd Singletary,Asa Khalif,Billy Thompson,Devon Cade,Fareed Abdullah,Joseph A Diorio,Latrice Y Bryant,Sandra Dungee Glenn,Vinny Black,Wayne Allen,Bobbie Curry,Edwin Santana,Fernando Treviño,Mark Ross,Sherrie Cohen,8
Helen Gym,6,16,8,10,7,7,5,5,3,4,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
Allan Domb,,3,12,11,10,7,4,2,5,0,2,1,1,0,2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,8
Derek S Green,,,0,10,7,6,2,1,3,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
Isaiah Thomas,,,,0,8,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
Justin Diberardinis,,,,,,0,1,3,5,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,1,3,1,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8
Erika Almirón,,,,,,,,0,0,3,2,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,8
Eryn Santamoor,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,33,30,15,15,12,11,10,9,6,5,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Allan Domb,Helen Gym,Isaiah Thomas,Joseph A Diorio,Katherine Gilmore Richardson,Derek S Green,Justin Diberardinis,Sandra Dungee Glenn,Willie Floyd Singletary,Beth Finn,Deja Lynn Alvarez,Eryn Santamoor,Wayne Edmund Dorsey,Adrián Rivera-reyes,Fernando Treviño,Mark Ross,Ogbonna Paul Hagins,Billy Thompson,Bobbie Curry,Devon Cade,Ethelind Baylor,Fareed Abdullah,Vinny Black,Asa Khalif,Edwin Santana,Erika Almirón,Hena Veit,Latrice Y Bryant,Sherrie Cohen,Wayne Allen,9
Allan Domb,3,4,6,1,3,4,2,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,2,5,0,3,4,0,0,2,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,1,1,3,4,1,2,1,1,0,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9
Joseph A Diorio,,,,2,0,0,2,1,2,0,1,0,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,0,3,1,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9
Derek S Green,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Justin Diberardinis,,,,,,,0,0,1,2,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
Sandra Dungee Glenn,,,,,,,,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9
Willie Floyd Singletary,,,,,,,,,0,0,2,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
Beth Finn,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
Deja Lynn Alvarez,,,,,,,,,,,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
Eryn Santamoor,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9
Adrián Rivera-reyes,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,10,9,9,6,6,4,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Helen Gym,Allan Domb,Eryn Santamoor,Isaiah Thomas,Beth Finn,Justin Diberardinis,Adrián Rivera-reyes,Derek S Green,Erika Almirón,Deja Lynn Alvarez,Ogbonna Paul Hagins,Katherine Gilmore Richardson,Billy Thompson,Wayne Allen,Fernando Treviño,Hena Veit,Joseph A Diorio,Sandra Dungee Glenn,Willie Floyd Singletary,Vinny Black,Asa Khalif,Ethelind Baylor,Fareed Abdullah,Latrice Y Bryant,Mark Ross,Bobbie Curry,Devon Cade,Edwin Santana,Wayne Edmund Dorsey,Sherrie Cohen,10
Helen Gym,3,11,5,7,5,6,5,7,3,5,5,7,1,1,3,1,2,3,3,1,1,0,0,1,0,0,0,0,0,0,10
Allan Domb,,0,7,7,5,5,1,3,2,1,2,4,2,1,1,2,3,3,1,2,0,1,0,0,1,0,1,1,0,0,10
Eryn Santamoor,,,0,3,5,4,5,1,5,1,1,1,2,0,0,2,0,2,2,1,0,1,1,1,0,0,1,1,0,0,10
Isaiah Thomas,,,,0,2,3,1,7,3,1,1,5,0,1,1,0,1,1,0,0,0,0,1,2,0,1,1,0,0,0,10
Beth Finn,,,,,1,5,3,2,4,2,0,1,0,3,1,1,1,2,1,1,1,1,0,0,0,1,1,0,0,0,10
Justin Diberardinis,,,,,,0,4,2,3,2,2,1,1,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,10
Adrián Rivera-reyes,,,,,,,0,0,4,5,5,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,10
Derek S Green,,,,,,,,0,2,2,1,5,1,2,1,0,0,1,0,1,2,1,1,2,0,0,0,0,0,0,10
Erika Almirón,,,,,,,,,0,2,2,1,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,,0,6,0,1,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,0,0,1,1,2,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,10
Katherine Gilmore Richardson,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,1,1,1,2,1,0,0,0,1,1,1,0,1,0,0,0,1,0,10
Wayne Allen,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,10
Fernando Treviño,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,26,20,14,14,13,12,11,11,10,9,9,8,6,5,4,4,4,4,4,3,2,2,2,2,2,1,1,1,1,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Helen Gym,Allan Domb,Adrián Rivera-reyes,Justin Diberardinis,Deja Lynn Alvarez,Isaiah Thomas,Willie Floyd Singletary,Derek S Green,Katherine Gilmore Richardson,Beth Finn,Ogbonna Paul Hagins,Eryn Santamoor,Ethelind Baylor,Billy Thompson,Erika Almirón,Fernando Treviño,Joseph A Diorio,Vinny Black,Wayne Allen,Asa Khalif,Edwin Santana,Fareed Abdullah,Sandra Dungee Glenn,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Hena Veit,Latrice Y Bryant,Mark Ross,Sherrie Cohen,11
Helen Gym,2,7,4,4,3,3,3,3,2,1,2,1,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
Allan Domb,,1,2,4,0,3,1,4,3,1,0,2,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,11
Adrián Rivera-reyes,,,0,0,5,1,5,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Justin Diberardinis,,,,0,0,2,0,3,2,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,11
Deja Lynn Alvarez,,,,,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Isaiah Thomas,,,,,,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,0,0,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
Derek S Green,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,,,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
Beth Finn,,,,,,,,,,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Eryn Santamoor,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,11
Erika Almirón,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Fernando Treviño,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,11
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,14,13,7,7,6,6,6,5,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,11
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Allan Domb,Helen Gym,Eryn Santamoor,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Asa Khalif,Beth Finn,Edwin Santana,Ethelind Baylor,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Sandra Dungee Glenn,Vinny Black,Wayne Allen,Billy Thompson,Devon Cade,Erika Almirón,Fareed Abdullah,Latrice Y Bryant,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,12
Allan Domb,0,7,10,7,6,5,2,1,3,1,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12
Helen Gym,,3,5,2,2,0,2,2,3,1,1,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,12
Eryn Santamoor,,,0,5,5,4,1,0,3,0,1,2,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12
Derek S Green,,,,0,3,4,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Katherine Gilmore Richardson,,,,,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Isaiah Thomas,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Adrián Rivera-reyes,,,,,,,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12
Deja Lynn Alvarez,,,,,,,,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Justin Diberardinis,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
Asa Khalif,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12
Beth Finn,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12
Edwin Santana,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
Ethelind Baylor,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12
Hena Veit,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,12
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,12
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,14,12,11,7,6,5,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,12
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
