col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Billy Thompson,,,,,,,,,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
Eryn Santamoor,,,,,,,,,,,,,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,6
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Beth Finn,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,20,14,11,10,9,8,7,7,6,5,5,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,0,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Adrián Rivera-reyes,Helen Gym,Allan Domb,Deja Lynn Alvarez,Derek S Green,Fernando Treviño,Erika Almirón,Isaiah Thomas,Willie Floyd Singletary,Katherine Gilmore Richardson,Billy Thompson,Mark Ross,Asa Khalif,Beth Finn,Ogbonna Paul Hagins,Sandra Dungee Glenn,Edwin Santana,Eryn Santamoor,Justin Diberardinis,Vinny Black,Ethelind Baylor,Fareed Abdullah,Latrice Y Bryant,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Hena Veit,Bobbie Curry,Joseph A Diorio,Sherrie Cohen,7
Adrián Rivera-reyes,4,4,2,5,1,7,3,0,1,0,1,2,0,3,1,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,7
Helen Gym,,4,7,3,5,3,2,3,2,1,1,2,0,1,1,0,0,0,2,1,1,0,2,1,1,0,0,0,0,0,7
Allan Domb,,,1,3,6,3,1,6,2,3,1,4,0,0,1,1,0,2,2,0,1,1,0,1,1,1,0,0,0,0,7
Deja Lynn Alvarez,,,,1,1,3,0,1,3,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,0,2,1,7,1,4,1,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7
Fernando Treviño,,,,,,0,2,1,0,1,0,2,1,2,0,2,3,0,0,0,0,1,0,1,1,0,0,0,0,0,7
Erika Almirón,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,0,0,0,7
Isaiah Thomas,,,,,,,,0,1,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7
Willie Floyd Singletary,,,,,,,,,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,0,1,1,2,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7
Mark Ross,,,,,,,,,,,,0,0,0,1,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,1,1,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,7
Beth Finn,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
Eryn Santamoor,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,16,16,15,10,10,10,8,8,7,6,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,0,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Helen Gym,Adrián Rivera-reyes,Isaiah Thomas,Allan Domb,Deja Lynn Alvarez,Derek S Green,Willie Floyd Singletary,Katherine Gilmore Richardson,Billy Thompson,Edwin Santana,Erika Almirón,Ogbonna Paul Hagins,Asa Khalif,Beth Finn,Fareed Abdullah,Fernando Treviño,Joseph A Diorio,Hena Veit,Justin Diberardinis,Latrice Y Bryant,Sandra Dungee Glenn,Wayne Allen,Bobbie Curry,Eryn Santamoor,Vinny Black,Ethelind Baylor,Devon Cade,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,8
Helen Gym,8,10,5,6,6,4,6,1,0,0,3,4,1,2,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,8
Adrián Rivera-reyes,,5,3,2,7,2,6,1,1,2,1,4,1,0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,8
Isaiah Thomas,,,0,10,1,13,3,7,3,0,2,1,3,2,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,8
Allan Domb,,,,2,1,11,0,6,1,1,0,1,1,1,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,6,0,5,1,2,2,0,4,0,1,0,3,2,1,1,1,0,1,1,0,2,0,0,0,0,0,8
Derek S Green,,,,,,0,1,7,2,0,2,1,3,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,8
Willie Floyd Singletary,,,,,,,1,2,2,0,0,4,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,0,0,0,0,2,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,0,0,0,0,0,0,2,0,1,2,1,1,1,2,2,0,1,0,0,0,0,8
Erika Almirón,,,,,,,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,,,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,1,1,0,0,0,0,0,8
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,8
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,26,19,18,17,17,15,11,9,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,1,0,0,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Adrián Rivera-reyes,Helen Gym,Deja Lynn Alvarez,Willie Floyd Singletary,Allan Domb,Isaiah Thomas,Ogbonna Paul Hagins,Derek S Green,Fernando Treviño,Beth Finn,Erika Almirón,Hena Veit,Joseph A Diorio,Eryn Santamoor,Katherine Gilmore Richardson,Sandra Dungee Glenn,Billy Thompson,Fareed Abdullah,Justin Diberardinis,Asa Khalif,Edwin Santana,Latrice Y Bryant,Wayne Allen,Devon Cade,Ethelind Baylor,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Mark Ross,Sherrie Cohen,9
Adrián Rivera-reyes,5,7,10,7,2,1,9,1,5,2,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
Helen Gym,,0,7,5,7,4,6,2,2,3,1,1,1,2,1,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,9
Deja Lynn Alvarez,,,4,7,0,0,7,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
Willie Floyd Singletary,,,,4,2,0,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
Allan Domb,,,,,0,6,0,5,1,2,1,2,2,2,2,2,1,3,1,1,0,1,1,0,1,0,1,0,0,0,9
Isaiah Thomas,,,,,,0,0,7,2,1,1,2,0,0,4,1,2,1,2,0,0,2,2,1,0,1,1,0,0,0,9
Ogbonna Paul Hagins,,,,,,,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Derek S Green,,,,,,,,1,1,1,1,1,1,0,4,1,0,1,2,0,0,1,1,0,1,1,0,0,0,0,9
Fernando Treviño,,,,,,,,,0,2,2,1,2,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,9
Beth Finn,,,,,,,,,,0,2,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,9
Erika Almirón,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Joseph A Diorio,,,,,,,,,,,,,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
Eryn Santamoor,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,9
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,21,17,16,14,13,12,12,11,8,6,6,6,5,4,4,4,3,3,3,2,2,2,2,1,1,1,1,0,0,0,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Helen Gym,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Willie Floyd Singletary,Eryn Santamoor,Fernando Treviño,Erika Almirón,Beth Finn,Joseph A Diorio,Devon Cade,Edwin Santana,Hena Veit,Sandra Dungee Glenn,Wayne Allen,Billy Thompson,Fareed Abdullah,Justin Diberardinis,Latrice Y Bryant,Mark Ross,Vinny Black,Asa Khalif,Bobbie Curry,Ethelind Baylor,Sherrie Cohen,Wayne Edmund Dorsey,10
Helen Gym,4,12,11,8,11,10,9,9,7,4,2,2,2,1,1,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,10
Allan Domb,,0,17,3,13,11,2,2,0,1,2,2,1,3,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,10
Isaiah Thomas,,,0,2,14,11,0,1,0,0,0,2,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,4,1,0,7,6,7,2,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Derek S Green,,,,,0,10,0,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,0,6,6,1,4,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,0,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Eryn Santamoor,,,,,,,,,,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Fernando Treviño,,,,,,,,,,,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Erika Almirón,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,31,21,18,17,15,13,11,10,9,6,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Ogbonna Paul Hagins,Sandra Dungee Glenn,Erika Almirón,Asa Khalif,Mark Ross,Bobbie Curry,Fernando Treviño,Joseph A Diorio,Justin Diberardinis,Beth Finn,Latrice Y Bryant,Billy Thompson,Eryn Santamoor,Ethelind Baylor,Fareed Abdullah,Hena Veit,Vinny Black,Devon Cade,Edwin Santana,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,11
Helen Gym,3,10,6,9,8,3,7,6,8,6,6,3,1,0,0,0,3,1,0,0,1,2,2,0,1,0,0,0,0,0,11
Isaiah Thomas,,0,15,20,0,12,2,2,0,5,7,2,1,2,1,0,3,1,1,0,0,2,1,1,0,0,0,1,0,0,11
Allan Domb,,,2,13,0,14,3,2,0,2,0,3,4,1,0,0,1,1,1,2,2,0,1,0,2,1,0,0,1,0,11
Derek S Green,,,,0,0,12,2,0,0,5,7,1,1,1,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,11
Adrián Rivera-reyes,,,,,6,1,6,8,6,0,0,0,1,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,0,2,1,1,0,0,0,1,0,2,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,11
Deja Lynn Alvarez,,,,,,,2,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,0,6,0,0,0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11
Ogbonna Paul Hagins,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,0,5,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,11
Erika Almirón,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
Asa Khalif,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,11
Mark Ross,,,,,,,,,,,,,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,11
Bobbie Curry,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,11
Fernando Treviño,,,,,,,,,,,,,,,0,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,11
Justin Diberardinis,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,1,0,11
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,29,26,25,22,17,17,13,11,9,8,7,5,5,4,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,0,11
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Helen Gym,Adrián Rivera-reyes,Isaiah Thomas,Deja Lynn Alvarez,Derek S Green,Willie Floyd Singletary,Ogbonna Paul Hagins,Allan Domb,Fareed Abdullah,Katherine Gilmore Richardson,Asa Khalif,Fernando Treviño,Beth Finn,Billy Thompson,Sandra Dungee Glenn,Wayne Allen,Edwin Santana,Erika Almirón,Hena Veit,Justin Diberardinis,Ethelind Baylor,Joseph A Diorio,Latrice Y Bryant,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Eryn Santamoor,Mark Ross,Sherrie Cohen,12
Helen Gym,3,10,1,8,3,9,9,0,1,2,1,1,1,1,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,12
Adrián Rivera-reyes,,1,3,8,3,9,7,0,2,0,1,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,12
Isaiah Thomas,,,3,3,10,1,1,5,3,4,3,1,2,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,12
Deja Lynn Alvarez,,,,2,4,7,6,0,0,1,2,3,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,12
Derek S Green,,,,,1,2,0,6,4,3,2,1,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,12
Willie Floyd Singletary,,,,,,2,7,2,2,0,0,2,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12
Ogbonna Paul Hagins,,,,,,,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
Allan Domb,,,,,,,,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
Fareed Abdullah,,,,,,,,,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
Katherine Gilmore Richardson,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,12
Asa Khalif,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12
Fernando Treviño,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
Beth Finn,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
Billy Thompson,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,12
Wayne Allen,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12
Edwin Santana,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
Erika Almirón,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Hena Veit,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,12
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,12
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,18,17,17,15,15,15,13,11,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,12
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
