col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
,Judy Moore,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Vinny Black,Derek S Green,Justin Diberardinis,Adrián Rivera-reyes,Eryn Santamoor,Erika Almirón,Deja Lynn Alvarez,Beth Finn,Ogbonna Paul Hagins,Sandra Dungee Glenn,Billy Thompson,Edwin Santana,Fernando Treviño,Joseph A Diorio,Willie Floyd Singletary,Ethelind Baylor,Wayne Allen,Asa Khalif,Bobbie Curry,Hena Veit,Latrice Y Bryant,Mark Ross,Fareed Abdullah,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,6
Judy Moore,3,48,30,21,23,18,18,12,16,14,13,13,4,6,6,5,4,4,5,4,2,2,2,2,2,2,2,1,1,0,0,6
Helen Gym,,0,27,17,20,18,15,12,9,12,10,8,6,5,5,1,2,3,1,2,2,2,0,0,0,1,1,1,0,0,0,6
Katherine Gilmore Richardson,,,1,11,17,14,17,6,1,6,6,2,2,0,4,2,3,2,2,0,0,1,0,0,1,1,2,1,0,0,0,6
Allan Domb,,,,0,7,6,4,11,4,9,3,4,3,0,2,2,1,2,2,0,1,2,0,0,0,1,2,0,0,0,0,6
Isaiah Thomas,,,,,0,12,14,5,3,3,4,3,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,6
Vinny Black,,,,,,0,13,4,2,2,4,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,6
Derek S Green,,,,,,,0,4,1,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,6
Justin Diberardinis,,,,,,,,0,3,5,4,0,2,0,1,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6
Adrián Rivera-reyes,,,,,,,,,0,2,3,7,3,4,0,1,2,2,1,3,1,0,2,0,0,1,0,0,0,0,0,6
Eryn Santamoor,,,,,,,,,,0,6,2,3,0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,6
Erika Almirón,,,,,,,,,,,0,0,1,2,2,0,0,3,1,0,2,0,0,0,1,0,1,0,0,0,0,6
Deja Lynn Alvarez,,,,,,,,,,,,0,1,2,1,0,2,2,1,2,1,0,2,0,1,0,0,0,0,0,0,6
Beth Finn,,,,,,,,,,,,,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,2,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,,,0,1,0,1,2,0,1,0,2,0,1,0,0,1,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,6
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,74,57,33,29,25,23,20,18,17,17,15,14,8,7,7,6,5,5,5,4,3,3,2,2,2,2,2,1,1,0,0,6
,District Council 10th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Judy Moore,Helen Gym,Allan Domb,Adrián Rivera-reyes,Eryn Santamoor,Deja Lynn Alvarez,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Justin Diberardinis,Beth Finn,Erika Almirón,Edwin Santana,Joseph A Diorio,Ogbonna Paul Hagins,Willie Floyd Singletary,Bobbie Curry,Sandra Dungee Glenn,Vinny Black,Fernando Treviño,Mark Ross,Wayne Allen,Asa Khalif,Billy Thompson,Devon Cade,Ethelind Baylor,Hena Veit,Wayne Edmund Dorsey,Fareed Abdullah,Latrice Y Bryant,Sherrie Cohen,7
Judy Moore,4,29,18,17,13,15,10,9,6,9,8,8,5,6,7,7,4,5,4,4,3,4,3,1,2,1,2,0,1,0,0,7
Helen Gym,,0,15,9,10,8,10,10,8,2,5,6,1,1,6,5,4,3,3,1,2,2,1,0,1,1,1,0,0,0,0,7
Allan Domb,,,2,3,10,4,6,3,6,4,3,3,2,5,0,0,3,4,2,0,2,2,1,1,2,1,0,1,1,0,0,7
Adrián Rivera-reyes,,,,0,4,8,1,0,1,2,5,0,2,0,5,5,0,2,1,2,0,1,1,0,0,0,2,0,0,0,0,7
Eryn Santamoor,,,,,1,4,1,2,3,5,1,3,2,2,1,0,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,7
Deja Lynn Alvarez,,,,,,0,0,0,0,1,1,2,2,3,6,5,0,0,0,2,2,1,0,1,0,2,1,1,0,0,0,7
Isaiah Thomas,,,,,,,0,7,4,0,3,1,1,2,0,0,0,1,2,0,1,0,0,0,2,0,0,0,1,0,0,7
Katherine Gilmore Richardson,,,,,,,,0,6,0,1,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,,,,,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,0,0,2,2,1,0,1,2,1,0,1,1,2,1,1,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,0,2,4,0,0,0,1,3,0,2,0,1,1,0,0,0,1,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,0,0,1,0,1,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,0,0,0,0,1,1,1,3,2,2,0,0,0,0,0,1,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,1,0,2,0,0,0,1,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,0,2,1,0,2,1,0,1,0,0,0,1,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,1,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,54,35,27,17,17,16,12,11,10,10,9,8,7,7,7,7,6,6,6,5,5,5,3,2,2,2,2,2,1,0,0,7
,District Council 10th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Judy Moore,Vinny Black,Helen Gym,Allan Domb,Eryn Santamoor,Katherine Gilmore Richardson,Derek S Green,Justin Diberardinis,Adrián Rivera-reyes,Isaiah Thomas,Beth Finn,Sandra Dungee Glenn,Deja Lynn Alvarez,Erika Almirón,Fernando Treviño,Billy Thompson,Joseph A Diorio,Asa Khalif,Ethelind Baylor,Fareed Abdullah,Hena Veit,Bobbie Curry,Wayne Allen,Devon Cade,Edwin Santana,Latrice Y Bryant,Mark Ross,Ogbonna Paul Hagins,Sherrie Cohen,Wayne Edmund Dorsey,Willie Floyd Singletary,8
Judy Moore,1,32,32,21,16,18,12,14,12,10,10,8,6,5,4,4,5,4,3,4,2,3,3,1,2,2,1,1,0,0,0,8
Vinny Black,,10,26,15,11,12,13,13,8,7,8,6,4,2,1,4,3,3,2,2,1,1,2,2,1,1,2,0,0,0,0,8
Helen Gym,,,0,15,14,12,11,12,8,9,3,1,3,5,3,1,3,2,2,1,0,2,2,0,2,1,0,1,0,0,0,8
Allan Domb,,,,0,11,8,8,6,9,3,3,3,3,0,3,1,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,8
Eryn Santamoor,,,,,0,9,5,5,5,1,4,3,3,3,4,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,0,8,6,1,5,3,5,2,2,3,1,2,0,0,2,1,1,1,0,0,1,1,0,0,0,0,8
Derek S Green,,,,,,,0,0,5,5,1,1,0,0,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,8
Justin Diberardinis,,,,,,,,0,2,4,3,1,0,1,1,3,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,,,0,1,1,2,4,2,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,,,,,0,0,0,0,2,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,0,4,1,1,1,2,3,1,1,1,1,0,1,0,0,1,1,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,0,1,1,0,1,1,0,0,1,3,1,0,1,0,0,1,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,,,,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,8
Erika Almirón,,,,,,,,,,,,,,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,59,58,46,28,24,23,19,18,15,14,12,10,8,7,7,6,6,5,5,4,4,3,3,2,2,2,2,1,0,0,0,8
,District Council 10th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Judy Moore,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Derek S Green,Eryn Santamoor,Justin Diberardinis,Beth Finn,Deja Lynn Alvarez,Adrián Rivera-reyes,Vinny Black,Erika Almirón,Willie Floyd Singletary,Sandra Dungee Glenn,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Fernando Treviño,Mark Ross,Asa Khalif,Bobbie Curry,Devon Cade,Edwin Santana,Fareed Abdullah,Ogbonna Paul Hagins,Billy Thompson,Ethelind Baylor,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,9
Judy Moore,2,35,22,19,15,15,15,13,11,10,9,7,8,6,7,4,3,3,2,2,1,2,1,2,1,1,1,1,1,1,0,9
Helen Gym,,0,18,17,11,11,11,11,8,6,6,5,9,1,5,2,1,1,2,1,0,1,0,1,1,2,1,1,0,0,0,9
Katherine Gilmore Richardson,,,1,14,4,12,4,4,2,5,3,5,5,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,9
Isaiah Thomas,,,,0,7,13,5,8,1,4,2,8,3,3,2,0,1,2,0,2,1,0,0,1,2,0,0,0,0,0,0,9
Allan Domb,,,,,1,4,9,6,3,2,1,5,0,3,1,2,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,9
Derek S Green,,,,,,0,1,4,0,1,1,4,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9
Eryn Santamoor,,,,,,,0,7,6,0,5,2,5,3,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,9
Justin Diberardinis,,,,,,,,0,3,1,2,0,1,0,1,0,1,1,0,3,1,0,0,2,0,0,0,0,0,1,0,9
Beth Finn,,,,,,,,,1,2,3,1,2,0,3,2,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,9
Deja Lynn Alvarez,,,,,,,,,,0,3,2,1,2,2,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,9
Adrián Rivera-reyes,,,,,,,,,,,1,0,3,2,1,2,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Erika Almirón,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,9
Willie Floyd Singletary,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,9
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,62,44,29,27,22,18,18,17,13,13,11,10,9,9,7,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,0,9
,District Council 10th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Judy Moore,Helen Gym,Allan Domb,Eryn Santamoor,Isaiah Thomas,Katherine Gilmore Richardson,Justin Diberardinis,Vinny Black,Derek S Green,Deja Lynn Alvarez,Erika Almirón,Adrián Rivera-reyes,Beth Finn,Joseph A Diorio,Sandra Dungee Glenn,Ogbonna Paul Hagins,Willie Floyd Singletary,Asa Khalif,Fernando Treviño,Ethelind Baylor,Billy Thompson,Bobbie Curry,Hena Veit,Mark Ross,Wayne Allen,Devon Cade,Edwin Santana,Fareed Abdullah,Latrice Y Bryant,Sherrie Cohen,Wayne Edmund Dorsey,10
Judy Moore,1,33,21,15,15,14,11,11,11,8,10,7,9,5,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,0,0,10
Helen Gym,,0,12,9,14,13,9,7,11,7,9,6,5,4,4,5,4,3,3,2,2,0,2,0,1,1,0,0,0,0,0,10
Allan Domb,,,3,10,7,4,10,5,2,1,3,2,4,4,0,0,0,2,1,1,1,2,0,2,0,1,1,0,0,0,0,10
Eryn Santamoor,,,,0,3,5,7,3,1,2,6,2,4,1,1,0,0,0,3,0,1,1,1,2,0,0,0,0,1,0,0,10
Isaiah Thomas,,,,,0,9,3,8,8,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,0,4,5,7,0,4,0,3,0,2,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,10
Justin Diberardinis,,,,,,,0,1,2,0,3,0,2,3,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,10
Vinny Black,,,,,,,,1,6,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
Derek S Green,,,,,,,,,0,0,1,0,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,,0,0,7,0,0,1,4,5,2,0,1,0,0,2,0,0,0,0,1,0,0,0,10
Erika Almirón,,,,,,,,,,,0,0,4,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,10
Adrián Rivera-reyes,,,,,,,,,,,,0,0,1,0,4,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,10
Beth Finn,,,,,,,,,,,,,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,10
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,54,40,31,17,17,17,16,15,12,10,10,9,9,8,6,5,5,4,4,3,2,2,2,2,2,1,1,1,1,0,0,10
,District Council 10th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Judy Moore,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Derek S Green,Eryn Santamoor,Erika Almirón,Justin Diberardinis,Vinny Black,Deja Lynn Alvarez,Beth Finn,Adrián Rivera-reyes,Joseph A Diorio,Fernando Treviño,Sandra Dungee Glenn,Hena Veit,Willie Floyd Singletary,Billy Thompson,Ogbonna Paul Hagins,Bobbie Curry,Mark Ross,Asa Khalif,Devon Cade,Fareed Abdullah,Latrice Y Bryant,Wayne Edmund Dorsey,Edwin Santana,Ethelind Baylor,Wayne Allen,Sherrie Cohen,11
Judy Moore,12,133,94,66,68,65,40,41,29,35,30,24,22,21,18,16,10,8,7,8,5,3,3,4,3,3,3,2,2,1,0,11
Helen Gym,,3,84,55,63,59,36,44,31,28,18,19,16,13,20,9,8,7,4,7,2,2,3,2,2,3,4,1,0,0,0,11
Katherine Gilmore Richardson,,,0,27,59,54,30,37,15,22,10,13,4,2,14,12,2,0,2,0,2,1,1,0,1,2,2,0,1,1,0,11
Allan Domb,,,,6,22,17,26,8,24,12,3,12,9,14,4,7,3,0,3,2,3,4,3,3,1,1,1,2,0,0,0,11
Isaiah Thomas,,,,,0,53,5,23,9,25,9,7,2,4,2,1,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,11
Derek S Green,,,,,,0,6,18,11,23,8,6,4,2,0,4,0,0,2,0,1,1,1,0,2,1,0,0,0,0,0,11
Eryn Santamoor,,,,,,,1,20,17,1,4,6,4,3,15,4,5,0,1,0,0,0,1,0,0,1,0,1,1,0,0,11
Erika Almirón,,,,,,,,0,2,0,3,6,1,1,16,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11
Justin Diberardinis,,,,,,,,,1,5,2,7,0,4,3,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,11
Vinny Black,,,,,,,,,,0,2,3,0,4,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,11
Deja Lynn Alvarez,,,,,,,,,,,0,3,12,2,1,2,6,4,1,6,1,0,0,1,0,1,0,0,0,0,0,11
Beth Finn,,,,,,,,,,,,0,2,4,2,5,2,0,0,0,2,1,1,0,3,0,0,0,0,1,0,11
Adrián Rivera-reyes,,,,,,,,,,,,,1,5,1,2,4,4,1,5,2,1,2,0,0,2,0,0,1,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,1,3,1,2,3,4,1,1,1,1,3,0,1,1,0,0,1,0,11
Fernando Treviño,,,,,,,,,,,,,,,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,3,0,1,0,2,2,0,0,1,2,0,0,1,1,0,11
Hena Veit,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,1,2,4,1,0,0,0,0,0,2,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,11
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,197,156,107,90,78,72,54,48,43,38,30,28,27,25,22,16,11,9,8,8,5,5,4,4,4,4,4,2,2,1,0,11
,District Council 10th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Judy Moore,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Justin Diberardinis,Derek S Green,Eryn Santamoor,Vinny Black,Deja Lynn Alvarez,Adrián Rivera-reyes,Billy Thompson,Joseph A Diorio,Beth Finn,Willie Floyd Singletary,Erika Almirón,Sandra Dungee Glenn,Fernando Treviño,Mark Ross,Bobbie Curry,Hena Veit,Asa Khalif,Edwin Santana,Ethelind Baylor,Latrice Y Bryant,Ogbonna Paul Hagins,Wayne Edmund Dorsey,Devon Cade,Fareed Abdullah,Wayne Allen,Sherrie Cohen,12
Judy Moore,0,30,22,14,13,11,12,10,9,7,6,4,6,4,4,5,3,4,3,1,3,2,1,2,1,2,2,1,1,1,0,12
Helen Gym,,1,15,13,12,5,8,6,5,3,3,3,1,1,0,4,4,0,3,0,2,0,1,1,0,1,0,0,0,1,0,12
