col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Deja Lynn Alvarez,,,,,,,,,,,,1,2,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,1,0,0,0,6
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,127,93,62,50,46,44,36,33,32,25,23,19,11,7,7,6,4,4,4,3,3,3,3,2,2,2,2,1,0,0,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Erika Almirón,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Adrián Rivera-reyes,Ethelind Baylor,Deja Lynn Alvarez,Beth Finn,Billy Thompson,Sandra Dungee Glenn,Fernando Treviño,Asa Khalif,Ogbonna Paul Hagins,Wayne Allen,Fareed Abdullah,Hena Veit,Joseph A Diorio,Bobbie Curry,Mark Ross,Latrice Y Bryant,Vinny Black,Willie Floyd Singletary,Devon Cade,Wayne Edmund Dorsey,Edwin Santana,Sherrie Cohen,7
Helen Gym,2,98,62,54,44,38,37,21,27,24,16,16,2,5,2,1,4,2,2,2,1,2,0,1,1,0,0,0,0,0,7
Justin Diberardinis,,7,58,51,38,41,28,26,16,24,9,12,3,1,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,7
Eryn Santamoor,,,0,19,35,11,28,23,14,1,7,9,2,3,1,2,1,2,2,1,0,1,0,0,1,0,0,0,0,0,7
Erika Almirón,,,,2,12,26,8,7,10,20,3,4,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,0,12,19,11,8,3,7,3,3,0,1,3,0,2,0,0,1,0,0,0,1,0,0,1,0,0,7
Isaiah Thomas,,,,,,0,5,8,7,16,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,0,2,6,1,6,7,4,5,2,0,2,2,1,2,1,1,1,0,0,0,1,0,0,0,7
Allan Domb,,,,,,,,2,3,1,4,2,4,1,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,7
Adrián Rivera-reyes,,,,,,,,,3,2,11,4,2,0,2,2,4,1,3,1,1,1,0,1,0,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,,,,,,2,2,1,1,2,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,,0,3,5,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,1,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,124,120,76,59,54,43,43,39,37,24,23,21,9,9,7,5,5,5,4,4,4,3,3,2,2,2,1,1,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Helen Gym,Deja Lynn Alvarez,Adrián Rivera-reyes,Allan Domb,Justin Diberardinis,Ogbonna Paul Hagins,Isaiah Thomas,Willie Floyd Singletary,Erika Almirón,Eryn Santamoor,Hena Veit,Beth Finn,Derek S Green,Asa Khalif,Billy Thompson,Bobbie Curry,Ethelind Baylor,Fernando Treviño,Katherine Gilmore Richardson,Fareed Abdullah,Joseph A Diorio,Mark Ross,Sandra Dungee Glenn,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Latrice Y Bryant,Sherrie Cohen,Wayne Allen,8
Helen Gym,3,5,4,3,3,4,3,2,2,1,3,2,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,8
Deja Lynn Alvarez,,1,4,2,2,3,1,2,0,1,0,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,8
Adrián Rivera-reyes,,,1,1,1,4,0,2,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,8
Allan Domb,,,,1,2,0,4,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,8
Justin Diberardinis,,,,,0,0,3,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,,0,1,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Erika Almirón,,,,,,,,,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Eryn Santamoor,,,,,,,,,,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8
Derek S Green,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,14,9,8,7,6,6,5,5,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Helen Gym,Justin Diberardinis,Erika Almirón,Derek S Green,Eryn Santamoor,Katherine Gilmore Richardson,Adrián Rivera-reyes,Isaiah Thomas,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Beth Finn,Sandra Dungee Glenn,Willie Floyd Singletary,Fernando Treviño,Latrice Y Bryant,Ogbonna Paul Hagins,Hena Veit,Billy Thompson,Edwin Santana,Fareed Abdullah,Mark Ross,Vinny Black,Asa Khalif,Wayne Allen,Bobbie Curry,Devon Cade,Joseph A Diorio,Sherrie Cohen,Wayne Edmund Dorsey,9
Helen Gym,11,79,53,47,46,46,41,35,17,15,21,9,6,6,4,1,4,2,2,0,1,2,2,1,0,0,1,0,0,0,9
Justin Diberardinis,,1,36,43,42,38,22,26,12,6,14,3,4,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,9
Erika Almirón,,,1,13,13,10,21,24,9,9,15,5,2,0,2,4,0,2,2,2,0,1,0,1,0,0,0,0,0,0,9
Derek S Green,,,,0,36,37,10,9,9,5,3,2,3,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9
Eryn Santamoor,,,,,0,31,9,6,14,5,1,2,4,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,0,7,5,6,4,3,3,4,1,1,3,1,1,2,1,0,1,0,1,0,1,1,0,0,0,9
Adrián Rivera-reyes,,,,,,,1,14,5,14,6,5,4,7,6,3,4,1,2,2,1,1,2,1,0,1,1,0,0,0,9
Isaiah Thomas,,,,,,,,1,6,3,11,0,1,1,2,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,9
Allan Domb,,,,,,,,,3,7,2,1,5,2,5,0,0,3,1,1,2,1,1,0,0,0,0,0,0,0,9
Deja Lynn Alvarez,,,,,,,,,,1,4,3,3,5,4,3,4,3,1,2,4,0,1,0,1,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,9
Beth Finn,,,,,,,,,,,,2,2,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9
Sandra Dungee Glenn,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,9
Willie Floyd Singletary,,,,,,,,,,,,,,1,1,0,5,0,1,1,0,1,0,0,0,1,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,136,88,68,61,57,55,51,43,39,29,22,13,12,10,9,7,7,6,4,4,4,4,4,3,2,1,1,0,0,0,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Katherine Gilmore Richardson,Derek S Green,Erika Almirón,Adrián Rivera-reyes,Isaiah Thomas,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Beth Finn,Sandra Dungee Glenn,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Latrice Y Bryant,Joseph A Diorio,Bobbie Curry,Fernando Treviño,Vinny Black,Willie Floyd Singletary,Fareed Abdullah,Hena Veit,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Mark Ross,Wayne Allen,Sherrie Cohen,10
Helen Gym,6,86,47,42,37,38,29,29,13,18,23,15,6,6,4,6,3,3,2,2,3,2,1,2,2,0,0,1,1,0,10
Justin Diberardinis,,15,44,34,38,33,17,29,19,12,18,11,3,2,4,2,2,4,3,1,4,2,2,0,2,2,1,1,0,0,10
Eryn Santamoor,,,1,35,28,9,8,7,16,3,5,8,4,1,2,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,10
Katherine Gilmore Richardson,,,,0,26,5,8,8,11,5,5,6,4,1,2,1,4,0,0,2,0,0,0,2,0,0,0,0,1,0,10
Derek S Green,,,,,1,8,3,11,14,6,4,2,1,1,2,1,0,2,1,1,0,0,1,0,1,0,0,0,1,0,10
Erika Almirón,,,,,,0,12,14,1,6,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,,,,3,8,3,12,5,6,2,5,3,3,1,1,0,1,1,1,1,0,0,0,1,0,0,0,10
Isaiah Thomas,,,,,,,,0,6,2,13,2,0,0,1,3,1,1,0,0,1,0,2,0,0,0,0,0,0,0,10
Allan Domb,,,,,,,,,1,3,2,4,3,0,2,3,0,1,0,2,1,1,1,0,2,0,1,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,,1,3,3,1,4,1,2,2,1,0,2,2,2,1,2,0,1,1,0,0,0,10
Ethelind Baylor,,,,,,,,,,,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,,,,,3,3,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,0,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,3,0,0,0,1,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,126,121,63,53,50,39,38,36,31,27,25,23,10,8,7,7,7,6,4,4,4,4,3,3,3,2,1,1,1,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Derek S Green,Adrián Rivera-reyes,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Ethelind Baylor,Beth Finn,Deja Lynn Alvarez,Asa Khalif,Fernando Treviño,Joseph A Diorio,Latrice Y Bryant,Hena Veit,Sandra Dungee Glenn,Willie Floyd Singletary,Ogbonna Paul Hagins,Billy Thompson,Devon Cade,Edwin Santana,Fareed Abdullah,Bobbie Curry,Mark Ross,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,11
Helen Gym,6,94,67,55,52,42,43,39,17,25,14,13,6,5,2,2,4,4,0,1,1,1,2,2,0,1,1,1,0,0,11
Justin Diberardinis,,13,49,47,43,28,39,23,22,22,10,9,2,4,3,3,0,3,1,1,2,1,2,1,0,0,0,1,1,0,11
Erika Almirón,,,0,14,20,29,26,9,4,25,6,10,4,2,0,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,11
Eryn Santamoor,,,,0,28,18,12,27,10,2,6,3,3,3,1,1,2,0,0,0,0,1,2,1,0,1,1,0,0,0,11
Derek S Green,,,,,0,12,17,28,10,2,0,11,1,1,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,11
Adrián Rivera-reyes,,,,,,1,7,10,3,7,6,8,4,4,1,0,2,1,0,1,0,0,2,1,0,0,0,0,0,0,11
Isaiah Thomas,,,,,,,0,8,6,17,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,,,1,4,0,7,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11
Allan Domb,,,,,,,,,1,0,7,1,0,0,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,11
Ethelind Baylor,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,11
Beth Finn,,,,,,,,,,,0,4,0,0,3,2,2,3,2,0,0,0,0,0,1,0,0,1,1,0,11
Deja Lynn Alvarez,,,,,,,,,,,,1,2,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,11
Asa Khalif,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,137,128,70,64,60,48,47,44,31,27,22,21,7,6,6,6,5,5,4,3,2,2,2,2,1,1,1,1,1,0,11
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Beth Finn,Fernando Treviño,Asa Khalif,Billy Thompson,Ogbonna Paul Hagins,Hena Veit,Latrice Y Bryant,Sandra Dungee Glenn,Joseph A Diorio,Edwin Santana,Fareed Abdullah,Vinny Black,Wayne Allen,Mark Ross,Bobbie Curry,Willie Floyd Singletary,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,12
Helen Gym,9,97,68,51,40,41,34,32,23,22,25,14,10,7,3,8,6,4,5,2,2,3,2,1,1,0,1,0,0,0,12
Justin Diberardinis,,8,48,45,38,34,26,23,25,10,23,8,6,3,6,4,1,2,0,2,1,1,3,3,0,1,0,1,0,0,12
Erika Almirón,,,0,19,14,37,14,17,10,9,24,3,1,6,0,0,3,0,3,0,1,0,1,0,0,1,0,1,0,0,12
Eryn Santamoor,,,,0,27,11,20,13,17,8,1,11,2,2,3,1,3,2,2,1,0,2,0,0,0,0,0,0,0,0,12
Derek S Green,,,,,0,12,22,9,11,8,3,5,3,1,2,4,0,4,1,1,0,0,0,0,1,1,0,0,0,0,12
Isaiah Thomas,,,,,,0,9,7,5,3,18,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Katherine Gilmore Richardson,,,,,,,0,6,6,4,5,4,3,1,1,2,1,3,0,1,1,1,0,1,1,1,0,0,0,0,12
Adrián Rivera-reyes,,,,,,,,1,5,13,6,6,5,2,1,4,2,1,2,1,0,2,1,0,0,1,1,0,0,0,12
Allan Domb,,,,,,,,,1,2,0,6,1,0,5,1,1,1,1,3,0,0,3,1,2,1,1,1,0,0,12
Deja Lynn Alvarez,,,,,,,,,,0,4,4,5,7,1,6,4,0,2,0,1,2,1,0,0,0,1,0,0,0,12
Ethelind Baylor,,,,,,,,,,,0,0,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,12
Beth Finn,,,,,,,,,,,,0,4,3,1,0,2,3,2,1,1,0,2,1,1,0,0,0,0,0,12
Fernando Treviño,,,,,,,,,,,,,0,1,1,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,12
Asa Khalif,,,,,,,,,,,,,,0,0,0,3,1,3,0,2,2,0,1,0,0,0,0,0,0,12
Billy Thompson,,,,,,,,,,,,,,,1,1,0,0,0,2,0,0,1,1,1,0,1,0,0,0,12
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,12
Hena Veit,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,12
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,12
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,0,0,0,12
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,12
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,12
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,12
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,12
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,149,123,77,66,53,47,45,43,39,32,30,24,14,12,10,9,8,7,6,5,4,4,4,4,3,2,2,1,0,0,12
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
