col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Willie Floyd Singletary,,,,,,,,,,,,1,1,2,1,4,1,0,2,0,1,0,2,1,0,0,1,1,0,0,6
Edwin Santana,,,,,,,,,,,,,1,0,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,0,1,0,0,1,1,1,2,1,1,2,2,0,0,0,1,0,6
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,1,1,0,0,0,0,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,1,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,3,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,6
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,61,59,32,27,23,22,22,19,18,14,14,14,10,8,8,8,7,7,6,6,6,6,5,5,4,3,3,1,1,0,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Ogbonna Paul Hagins,Beth Finn,Billy Thompson,Latrice Y Bryant,Erika Almirón,Ethelind Baylor,Fareed Abdullah,Mark Ross,Asa Khalif,Bobbie Curry,Fernando Treviño,Joseph A Diorio,Wayne Allen,Edwin Santana,Hena Veit,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Vinny Black,7
Allan Domb,3,16,13,11,10,2,1,4,4,2,1,0,2,2,1,2,3,2,1,1,1,0,1,1,0,0,1,0,0,0,7
Helen Gym,,7,13,10,8,3,2,4,1,3,0,1,0,1,1,1,2,0,0,0,1,0,0,2,0,0,1,0,0,0,7
Katherine Gilmore Richardson,,,1,9,9,2,2,4,2,2,3,1,2,1,3,2,1,0,1,0,2,0,0,1,0,0,1,0,0,0,7
Isaiah Thomas,,,,1,10,0,0,4,0,0,1,0,0,1,0,1,1,3,0,2,0,0,0,1,0,1,0,0,0,0,7
Derek S Green,,,,,1,0,0,3,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,7
Adrián Rivera-reyes,,,,,,1,6,0,3,3,1,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,,3,0,1,3,2,2,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
Eryn Santamoor,,,,,,,,,,,0,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,0,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,1,0,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,28,28,21,15,14,11,10,6,6,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Justin Diberardinis,Eryn Santamoor,Fernando Treviño,Adrián Rivera-reyes,Erika Almirón,Deja Lynn Alvarez,Asa Khalif,Beth Finn,Billy Thompson,Vinny Black,Edwin Santana,Fareed Abdullah,Joseph A Diorio,Willie Floyd Singletary,Bobbie Curry,Ethelind Baylor,Ogbonna Paul Hagins,Wayne Allen,Latrice Y Bryant,Mark Ross,Wayne Edmund Dorsey,Devon Cade,Sandra Dungee Glenn,Hena Veit,Sherrie Cohen,8
Helen Gym,5,23,24,20,17,12,13,6,4,7,3,3,4,4,2,1,2,0,1,1,3,2,0,0,1,0,1,0,0,0,8
Allan Domb,,2,18,15,15,11,8,1,1,0,0,2,1,3,3,2,1,4,2,4,2,1,1,0,2,2,0,0,0,0,8
Katherine Gilmore Richardson,,,0,17,17,8,10,4,1,5,2,1,5,1,1,1,1,2,0,1,1,1,0,0,1,0,0,1,0,0,8
Isaiah Thomas,,,,0,18,5,4,1,2,1,1,2,0,0,0,0,0,1,1,0,2,1,2,3,0,0,0,0,0,0,8
Derek S Green,,,,,0,3,4,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,2,2,0,1,0,0,0,0,8
Justin Diberardinis,,,,,,1,13,0,2,3,0,3,1,1,2,1,1,2,1,1,2,1,1,0,2,1,1,1,0,0,8
Eryn Santamoor,,,,,,,0,2,2,4,0,0,4,2,3,1,0,1,0,0,2,0,1,0,1,1,2,1,0,0,8
Fernando Treviño,,,,,,,,0,5,5,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,,,0,2,2,2,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Erika Almirón,,,,,,,,,,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,,2,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
Billy Thompson,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,2,0,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,1,1,0,0,2,1,0,1,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,47,40,32,27,24,24,23,9,8,8,7,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,2,1,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Justin Diberardinis,Adrián Rivera-reyes,Sandra Dungee Glenn,Beth Finn,Eryn Santamoor,Willie Floyd Singletary,Deja Lynn Alvarez,Ogbonna Paul Hagins,Erika Almirón,Joseph A Diorio,Latrice Y Bryant,Vinny Black,Asa Khalif,Bobbie Curry,Devon Cade,Edwin Santana,Ethelind Baylor,Fernando Treviño,Mark Ross,Wayne Edmund Dorsey,Billy Thompson,Fareed Abdullah,Hena Veit,Sherrie Cohen,Wayne Allen,9
Helen Gym,4,18,11,9,10,6,5,3,4,4,4,4,3,2,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,9
Allan Domb,,0,13,12,11,7,2,2,2,4,1,2,0,0,2,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,9
Katherine Gilmore Richardson,,,0,8,8,4,1,2,2,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,0,8,4,2,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9
Derek S Green,,,,,0,2,2,2,1,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,9
Justin Diberardinis,,,,,,0,0,1,2,0,0,0,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9
Adrián Rivera-reyes,,,,,,,1,2,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Sandra Dungee Glenn,,,,,,,,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9
Beth Finn,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Eryn Santamoor,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Willie Floyd Singletary,,,,,,,,,,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
Deja Lynn Alvarez,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9
Ogbonna Paul Hagins,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Erika Almirón,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Joseph A Diorio,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,30,26,15,14,13,9,7,6,5,5,5,4,4,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Eryn Santamoor,Isaiah Thomas,Derek S Green,Justin Diberardinis,Adrián Rivera-reyes,Deja Lynn Alvarez,Erika Almirón,Edwin Santana,Fareed Abdullah,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Beth Finn,Joseph A Diorio,Vinny Black,Willie Floyd Singletary,Billy Thompson,Bobbie Curry,Hena Veit,Latrice Y Bryant,Ethelind Baylor,Mark Ross,Devon Cade,Ogbonna Paul Hagins,Sherrie Cohen,Wayne Allen,Wayne Edmund Dorsey,10
Helen Gym,5,18,18,12,14,12,9,1,3,5,3,2,4,3,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,10
Allan Domb,,0,15,9,14,14,6,5,6,0,3,3,1,2,1,2,2,2,1,2,2,1,0,0,1,0,0,0,0,0,10
Katherine Gilmore Richardson,,,0,9,13,14,2,3,3,5,0,1,4,5,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,10
Eryn Santamoor,,,,1,4,5,8,4,1,5,1,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10
Isaiah Thomas,,,,,1,10,5,3,3,0,3,3,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10
Derek S Green,,,,,,0,2,1,2,0,1,1,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,10
Justin Diberardinis,,,,,,,1,1,1,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,,,,,2,4,2,2,3,1,1,4,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,2,1,4,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10
Erika Almirón,,,,,,,,,,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,0,1,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,10
Fernando Treviño,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,,0,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,38,35,28,22,21,18,17,14,13,7,6,6,6,6,5,5,4,4,3,2,2,2,2,1,1,0,0,0,0,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Eryn Santamoor,Isaiah Thomas,Justin Diberardinis,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Erika Almirón,Joseph A Diorio,Ogbonna Paul Hagins,Willie Floyd Singletary,Fernando Treviño,Billy Thompson,Vinny Black,Sandra Dungee Glenn,Asa Khalif,Bobbie Curry,Edwin Santana,Ethelind Baylor,Latrice Y Bryant,Wayne Allen,Devon Cade,Fareed Abdullah,Mark Ross,Hena Veit,Sherrie Cohen,Wayne Edmund Dorsey,11
Helen Gym,3,33,27,24,13,23,13,5,4,4,6,3,3,4,1,1,2,3,0,1,1,1,0,1,0,0,0,0,0,0,11
Allan Domb,,2,23,21,16,17,10,0,4,3,5,5,1,0,1,0,3,2,0,0,1,1,1,1,1,0,1,0,0,0,11
Katherine Gilmore Richardson,,,0,23,6,21,6,0,3,2,2,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,11
Derek S Green,,,,1,5,20,6,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,11
Eryn Santamoor,,,,,2,1,5,3,6,4,6,4,3,2,1,2,3,0,1,1,1,1,0,1,1,0,0,0,0,0,11
Isaiah Thomas,,,,,,0,5,0,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11
Justin Diberardinis,,,,,,,0,1,0,0,3,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11
Adrián Rivera-reyes,,,,,,,,2,3,3,2,1,5,5,2,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,11
Beth Finn,,,,,,,,,0,3,3,1,1,2,3,3,1,1,0,2,2,0,1,0,1,1,0,0,0,0,11
Deja Lynn Alvarez,,,,,,,,,,2,4,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
Erika Almirón,,,,,,,,,,,0,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Asa Khalif,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,50,45,32,28,26,24,17,13,12,10,10,8,7,6,5,4,4,3,2,2,2,2,2,2,1,1,1,0,0,0,11
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Eryn Santamoor,Adrián Rivera-reyes,Deja Lynn Alvarez,Fernando Treviño,Joseph A Diorio,Willie Floyd Singletary,Erika Almirón,Ogbonna Paul Hagins,Beth Finn,Justin Diberardinis,Billy Thompson,Bobbie Curry,Latrice Y Bryant,Sandra Dungee Glenn,Edwin Santana,Ethelind Baylor,Hena Veit,Vinny Black,Wayne Edmund Dorsey,Fareed Abdullah,Wayne Allen,Asa Khalif,Devon Cade,Mark Ross,Sherrie Cohen,12
Helen Gym,7,29,30,28,23,11,8,5,6,4,6,4,5,4,4,0,1,0,2,1,1,2,0,2,0,0,0,0,0,0,12
Allan Domb,,2,23,24,23,2,2,0,0,5,1,0,0,3,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,12
Katherine Gilmore Richardson,,,1,26,23,5,1,1,4,2,0,5,0,1,1,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,12
Isaiah Thomas,,,,0,24,1,1,0,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12
Derek S Green,,,,,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,12
Eryn Santamoor,,,,,,1,0,0,6,2,1,4,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,12
Adrián Rivera-reyes,,,,,,,2,6,1,0,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Deja Lynn Alvarez,,,,,,,,1,1,0,5,1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,12
Fernando Treviño,,,,,,,,,0,1,0,4,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,12
Joseph A Diorio,,,,,,,,,,0,1,0,0,2,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,12
Willie Floyd Singletary,,,,,,,,,,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Erika Almirón,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
Ogbonna Paul Hagins,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
Beth Finn,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
Billy Thompson,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,12
Bobbie Curry,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,0,0,0,0,12
Latrice Y Bryant,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,0,12
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,12
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,12
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,12
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,56,35,35,31,28,12,11,9,8,7,7,5,5,4,4,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,12
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
