col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,83,57,22,11,72,47,46,43,40,39,39,35,35,31,28,25,25,24,22,22,21,20,17,13,13,12,8,6,4,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,7
,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Sherman Toppin,Jennifer Schultz,Henry Mcgregor Sias,Terri M Booker,Jon Marshall,Kendra Mccrae,Tiffany Palmer,Craig Levin,Leon Goodman,Wendi Barish,Janine D Momasso,Beth Grossman,Kay Yu,Laurie Dow,James C Crumlish,Nicola Serianni,Chris Hall,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,7
Joshua Roberts,5,29,26,28,26,10,24,12,12,9,5,7,5,3,2,3,5,3,6,6,4,1,3,1,0,22,30,9,2,7
Cateria R Mccabe,,0,21,25,27,6,24,7,3,7,8,3,5,8,7,5,5,2,1,4,1,3,0,1,0,16,26,1,1,7
Carmella Jacquinto,,,2,22,17,2,18,7,1,5,3,3,3,3,3,1,6,3,4,1,1,2,1,1,0,9,22,6,0,7
Anthony Kyriakakis,,,,0,25,1,24,5,1,4,2,2,1,1,0,3,3,1,1,2,2,2,0,0,0,11,23,0,1,7
Sherman Toppin,,,,,0,3,23,5,1,7,3,2,4,3,3,0,3,0,2,2,3,1,1,0,0,11,20,1,3,7
Jennifer Schultz,,,,,,1,1,4,8,5,4,7,3,7,4,1,0,4,2,3,3,0,1,1,1,21,6,3,0,7
Henry Mcgregor Sias,,,,,,,0,2,0,1,3,0,1,2,3,2,1,0,0,1,0,1,0,1,0,10,17,1,1,7
Terri M Booker,,,,,,,,1,5,9,10,2,8,2,1,4,3,6,3,6,5,2,0,1,2,7,10,6,1,7
Jon Marshall,,,,,,,,,1,4,2,7,8,2,2,5,1,3,2,2,4,2,3,0,1,13,8,3,1,7
Kendra Mccrae,,,,,,,,,,1,5,1,8,4,4,4,6,1,3,5,2,1,1,1,0,6,8,7,1,7
Tiffany Palmer,,,,,,,,,,,0,2,5,7,5,3,3,3,3,4,4,4,1,1,2,9,7,5,0,7
Craig Levin,,,,,,,,,,,,0,2,2,1,2,1,2,3,1,3,3,1,1,1,8,6,5,1,7
Leon Goodman,,,,,,,,,,,,,0,3,4,3,2,2,4,2,2,3,4,0,0,6,4,6,2,7
Wendi Barish,,,,,,,,,,,,,,0,6,5,2,3,1,1,2,2,2,2,2,13,2,1,1,7
Janine D Momasso,,,,,,,,,,,,,,,0,3,0,2,1,3,0,3,1,2,0,9,2,1,0,7
Beth Grossman,,,,,,,,,,,,,,,,0,1,1,0,3,3,1,1,3,1,5,4,2,1,7
Kay Yu,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,2,8,2,0,7
Laurie Dow,,,,,,,,,,,,,,,,,,0,2,1,3,1,0,0,1,4,4,2,0,7
James C Crumlish,,,,,,,,,,,,,,,,,,,0,1,1,2,3,0,0,4,0,5,1,7
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,0,5,3,2,1,7
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,3,5,1,1,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,3,1,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,2,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,1,0,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,7
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,7
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,7
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7
Total,69,44,40,35,35,32,29,27,26,23,21,20,19,17,13,12,12,12,11,11,10,8,5,5,3,69,59,29,5,7
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Leon Goodman,Kendra Mccrae,Terri M Booker,Carmella Jacquinto,Sherman Toppin,Craig Levin,Laurie Dow,Jon Marshall,Nicola Serianni,Cateria R Mccabe,Beth Grossman,Chris Hall,Wendi Barish,James C Crumlish,Vicki Markovitz,Anthony Kyriakakis,Kay Yu,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,James F Berardinelli,Gregory Weyer,8
Rochelle Bilal,14,0,0,0,21,19,13,18,14,12,7,9,8,12,11,10,5,10,9,5,10,5,7,8,4,6,4,9,0,8
Jewell Williams,,5,0,0,16,13,22,14,14,16,14,16,16,6,9,9,17,6,10,10,7,7,7,1,4,6,8,2,1,8
Malika Rahman,,,2,0,12,15,6,10,10,12,14,6,6,12,7,8,4,8,6,10,2,6,4,3,6,0,1,1,0,8
Larry King Sr,,,,0,3,2,1,0,2,0,2,3,2,3,1,2,2,2,1,1,0,1,0,1,0,1,0,1,0,8
Tiffany Palmer,,,,,0,18,8,16,25,18,14,9,6,15,3,11,12,12,16,7,6,6,10,9,4,6,6,10,1,8
Jennifer Schultz,,,,,,0,14,5,11,10,5,4,17,6,11,12,5,9,2,11,7,5,4,4,3,2,1,3,0,8
Joshua Roberts,,,,,,,2,13,7,8,7,9,14,6,15,5,9,7,3,4,10,3,7,1,1,6,6,2,0,8
Leon Goodman,,,,,,,,0,17,14,13,12,6,11,10,6,9,7,12,9,9,8,5,4,4,6,3,4,1,8
Kendra Mccrae,,,,,,,,,1,12,13,11,4,9,4,9,12,11,15,7,3,3,4,6,6,6,1,3,1,8
Terri M Booker,,,,,,,,,,0,13,10,4,14,5,8,9,6,11,10,4,7,2,3,4,4,1,2,0,8
Carmella Jacquinto,,,,,,,,,,,0,10,6,11,3,8,10,6,4,11,5,11,5,4,7,3,4,2,0,8
Sherman Toppin,,,,,,,,,,,,0,5,9,5,5,11,1,9,6,3,5,7,0,4,2,7,2,0,8
Craig Levin,,,,,,,,,,,,,0,1,10,6,2,1,6,5,8,3,1,0,2,4,1,2,0,8
Laurie Dow,,,,,,,,,,,,,,0,6,5,3,8,7,8,2,6,1,4,2,3,2,5,0,8
Jon Marshall,,,,,,,,,,,,,,,0,9,3,6,6,5,5,4,2,2,3,5,0,1,0,8
Nicola Serianni,,,,,,,,,,,,,,,,0,7,9,5,10,5,4,0,3,3,3,0,2,0,8
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,6,4,5,1,2,6,4,6,1,8,3,0,8
Beth Grossman,,,,,,,,,,,,,,,,,,0,4,6,3,5,2,4,3,1,1,2,0,8
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,6,2,5,3,1,5,1,3,1,8
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,4,7,2,1,6,1,2,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,2,5,2,0,4,1,1,0,8
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,1,0,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,7,1,0,8
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,8
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,8
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,71,65,43,6,54,50,48,45,44,43,38,36,33,33,30,30,29,27,27,27,21,20,18,16,15,14,13,13,1,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,9
,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Craig Levin,Jon Marshall,Terri M Booker,Leon Goodman,Beth Grossman,Kendra Mccrae,Vicki Markovitz,Tiffany Palmer,Nicola Serianni,James C Crumlish,Laurie Dow,Kay Yu,Robert Trimble,Wendi Barish,Chris Hall,Janine D Momasso,James F Berardinelli,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,9
Joshua Roberts,7,51,51,43,40,41,19,20,13,5,6,4,3,3,1,6,4,3,3,1,2,3,0,1,1,44,21,16,0,9
Cateria R Mccabe,,0,51,42,41,43,9,9,3,1,3,4,4,5,2,3,1,0,3,2,1,2,1,2,1,42,8,7,0,9
Sherman Toppin,,,0,46,39,45,9,7,3,3,3,2,3,3,1,4,1,2,3,1,1,1,1,2,0,45,9,5,0,9
Anthony Kyriakakis,,,,1,33,40,3,1,1,1,0,1,1,0,0,1,0,0,2,0,1,0,0,1,0,41,3,2,0,9
Carmella Jacquinto,,,,,2,34,4,6,0,1,2,2,3,2,2,1,1,1,2,1,1,1,1,1,0,31,8,6,0,9
Henry Mcgregor Sias,,,,,,0,4,7,0,3,1,2,0,2,2,1,1,1,1,1,1,0,0,1,0,38,8,2,0,9
Jennifer Schultz,,,,,,,2,19,14,2,5,6,5,7,2,4,4,4,1,3,4,0,1,1,0,12,17,11,1,9
Craig Levin,,,,,,,,1,12,1,3,4,2,3,3,4,4,3,1,2,2,0,1,0,1,5,19,8,2,9
Jon Marshall,,,,,,,,,2,1,2,3,2,2,0,4,4,1,0,2,3,1,0,0,0,5,10,3,0,9
Terri M Booker,,,,,,,,,,0,5,1,3,3,3,1,0,1,3,1,2,1,2,0,0,3,5,5,1,9
Leon Goodman,,,,,,,,,,,0,2,4,3,1,1,0,2,1,1,1,2,2,0,0,3,1,6,1,9
Beth Grossman,,,,,,,,,,,,0,2,1,3,2,1,4,1,2,2,1,0,0,1,5,4,2,0,9
Kendra Mccrae,,,,,,,,,,,,,0,2,3,0,0,1,1,1,2,1,2,0,0,4,3,1,1,9
Vicki Markovitz,,,,,,,,,,,,,,0,1,1,1,1,0,3,2,0,1,0,0,3,0,5,1,9
Tiffany Palmer,,,,,,,,,,,,,,,0,0,2,2,1,0,0,0,1,0,0,3,3,2,0,9
Nicola Serianni,,,,,,,,,,,,,,,,0,2,1,0,1,1,0,0,0,1,4,2,2,0,9
James C Crumlish,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,2,3,0,0,9
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,5,0,2,0,9
Kay Yu,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,2,2,2,0,9
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,2,1,9
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,9
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,0,9
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,9
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,9
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,9
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,9
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,9
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
Total,91,60,60,49,49,49,45,37,22,14,12,11,10,10,9,8,7,7,6,6,6,3,3,2,1,63,45,33,4,9
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,10
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Carmella Jacquinto,Jennifer Schultz,Terri M Booker,Craig Levin,Leon Goodman,Henry Mcgregor Sias,Jon Marshall,Anthony Kyriakakis,Kendra Mccrae,Tiffany Palmer,Laurie Dow,Beth Grossman,Janine D Momasso,Kay Yu,James F Berardinelli,Nicola Serianni,Chris Hall,Vicki Markovitz,Wendi Barish,Robert Trimble,James C Crumlish,Gregory Weyer,10
Rochelle Bilal,4,0,0,0,26,23,23,19,16,15,12,8,10,9,7,6,3,3,0,3,1,2,1,3,1,1,0,1,1,10
Jewell Williams,,6,0,0,18,11,12,12,12,7,7,7,7,6,6,7,6,4,6,3,3,3,4,2,3,3,3,2,0,10
Malika Rahman,,,1,0,3,0,0,0,4,3,1,3,1,2,0,1,2,1,1,1,2,0,1,0,1,1,1,0,0,10
Larry King Sr,,,,0,5,3,3,2,0,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
Joshua Roberts,,,,,2,20,19,14,11,8,9,7,15,11,12,4,5,1,0,2,3,1,4,1,1,1,2,1,0,10
Cateria R Mccabe,,,,,,1,32,28,4,8,2,3,17,2,12,6,2,3,1,1,0,1,1,0,0,2,1,0,0,10
Sherman Toppin,,,,,,,0,26,3,11,2,4,16,2,13,3,5,2,1,2,1,0,0,1,2,0,0,0,1,10
Carmella Jacquinto,,,,,,,,1,3,6,1,2,15,0,11,5,2,2,2,1,1,1,0,0,1,2,0,0,0,10
Jennifer Schultz,,,,,,,,,0,7,7,7,0,8,0,5,2,3,5,1,2,2,3,3,4,4,1,1,0,10
Terri M Booker,,,,,,,,,,0,1,7,4,3,4,8,6,4,3,3,2,0,0,4,3,2,2,1,1,10
Craig Levin,,,,,,,,,,,0,7,0,6,0,1,2,1,2,2,1,2,3,1,2,2,1,1,0,10
Leon Goodman,,,,,,,,,,,,0,0,4,0,7,7,7,4,5,2,5,4,4,2,1,1,1,0,10
Henry Mcgregor Sias,,,,,,,,,,,,,0,0,11,1,2,0,0,2,1,0,0,0,0,0,1,0,0,10
Jon Marshall,,,,,,,,,,,,,,0,0,2,2,2,0,1,0,1,3,0,1,0,1,0,1,10
Anthony Kyriakakis,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,10
Kendra Mccrae,,,,,,,,,,,,,,,,0,4,3,2,2,2,2,0,2,0,2,1,2,0,10
Tiffany Palmer,,,,,,,,,,,,,,,,,0,3,1,2,3,2,1,2,0,0,1,1,0,10
Laurie Dow,,,,,,,,,,,,,,,,,,0,3,2,1,2,1,1,0,1,0,0,0,10
Beth Grossman,,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,2,3,0,0,0,10
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,1,3,1,0,1,0,2,0,1,10
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,1,0,10
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,10
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,10
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,10
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,10
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,66,47,9,8,56,42,41,36,35,25,22,21,19,18,15,15,12,10,8,8,7,6,6,5,5,5,4,3,1,10
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,11
,Joshua Roberts,Jennifer Schultz,Cateria R Mccabe,Carmella Jacquinto,Sherman Toppin,Henry Mcgregor Sias,Anthony Kyriakakis,Jon Marshall,Craig Levin,Leon Goodman,Terri M Booker,Nicola Serianni,Tiffany Palmer,Kendra Mccrae,Wendi Barish,Beth Grossman,Kay Yu,Laurie Dow,Janine D Momasso,Robert Trimble,James C Crumlish,Vicki Markovitz,Chris Hall,Gregory Weyer,James F Berardinelli,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,11
Joshua Roberts,1,14,23,19,22,22,21,15,12,7,4,5,2,1,1,0,2,2,3,1,2,1,1,1,1,26,14,4,0,11
Jennifer Schultz,,1,2,5,1,1,1,12,10,5,6,4,7,6,3,5,0,5,0,3,3,2,2,1,0,7,25,5,0,11
Cateria R Mccabe,,,0,21,24,22,21,2,1,3,5,3,0,2,2,2,2,2,5,1,1,2,0,0,0,22,3,3,0,11
Carmella Jacquinto,,,,0,19,19,18,1,0,4,2,3,3,3,2,2,2,4,2,1,2,0,1,0,0,20,4,3,1,11
Sherman Toppin,,,,,0,23,22,0,1,3,3,0,1,1,0,0,0,0,3,1,0,0,1,0,1,24,0,1,0,11
Henry Mcgregor Sias,,,,,,0,21,0,1,2,1,0,1,1,0,1,1,1,2,0,1,1,0,0,0,20,1,1,1,11
Anthony Kyriakakis,,,,,,,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,2,0,11
Jon Marshall,,,,,,,,0,11,1,2,3,1,1,2,2,2,1,0,0,2,1,1,1,1,2,12,6,0,11
Craig Levin,,,,,,,,,1,2,1,3,1,0,1,1,2,0,0,1,2,1,0,0,0,2,8,3,0,11
Leon Goodman,,,,,,,,,,0,6,4,5,2,1,3,2,5,2,3,1,2,2,1,1,7,1,7,1,11
Terri M Booker,,,,,,,,,,,0,1,8,3,5,4,3,3,2,4,1,3,3,2,1,6,4,5,0,11
Nicola Serianni,,,,,,,,,,,,0,3,4,5,3,4,1,1,1,2,3,0,0,1,2,5,4,1,11
Tiffany Palmer,,,,,,,,,,,,,0,5,5,4,2,3,0,3,0,1,3,0,1,5,5,3,0,11
Kendra Mccrae,,,,,,,,,,,,,,1,4,4,1,2,1,2,1,2,2,1,1,1,7,3,0,11
Wendi Barish,,,,,,,,,,,,,,,0,4,6,2,1,2,1,1,0,1,0,1,5,5,1,11
Beth Grossman,,,,,,,,,,,,,,,,0,3,3,0,2,2,4,2,2,1,1,3,6,1,11
Kay Yu,,,,,,,,,,,,,,,,,2,2,1,1,1,2,0,1,1,1,2,5,1,11
Laurie Dow,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,1,0,3,3,2,1,11
Janine D Momasso,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,4,1,1,0,11
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,3,2,2,0,11
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,1,1,2,11
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,4,0,11
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,2,0,11
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,11
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,11
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,11
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,11
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,11
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11
Total,49,40,30,29,27,25,24,21,16,16,15,13,13,12,12,11,11,9,7,7,6,6,5,3,3,44,38,21,3,11
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,12
,Joshua Roberts,Jennifer Schultz,Craig Levin,Jon Marshall,Carmella Jacquinto,Sherman Toppin,Terri M Booker,Henry Mcgregor Sias,Anthony Kyriakakis,Cateria R Mccabe,Kendra Mccrae,Nicola Serianni,Leon Goodman,Tiffany Palmer,Laurie Dow,Wendi Barish,Kay Yu,Beth Grossman,Chris Hall,James C Crumlish,Janine D Momasso,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,12
Joshua Roberts,6,15,13,14,12,18,4,16,14,12,4,4,5,5,5,4,4,2,2,3,0,1,2,3,2,19,19,9,4,12
Jennifer Schultz,,0,13,12,4,3,4,4,1,2,6,5,5,4,3,7,3,1,2,3,2,0,0,2,1,9,16,4,2,12
Craig Levin,,,1,10,0,2,2,1,1,0,1,2,2,1,1,1,0,0,3,1,0,0,0,0,1,4,12,6,2,12
Jon Marshall,,,,2,1,2,3,0,0,1,2,5,2,2,1,2,1,1,0,2,1,1,0,1,0,4,12,5,1,12
Carmella Jacquinto,,,,,0,13,4,14,12,12,2,4,1,3,2,3,2,1,1,1,2,2,0,1,0,17,4,2,0,12
Sherman Toppin,,,,,,0,7,14,13,13,4,1,2,1,3,1,2,0,5,0,0,1,2,1,1,16,2,3,2,12
Terri M Booker,,,,,,,1,3,1,4,8,8,5,4,6,4,3,3,5,1,3,0,2,2,1,8,3,6,2,12
Henry Mcgregor Sias,,,,,,,,0,14,11,2,0,1,2,4,2,1,1,0,1,0,0,2,1,1,16,1,1,1,12
Anthony Kyriakakis,,,,,,,,,0,11,1,1,2,2,1,2,3,2,1,1,0,1,0,0,0,14,0,3,1,12
Cateria R Mccabe,,,,,,,,,,0,4,3,2,4,2,2,3,1,1,0,0,0,2,0,0,13,2,3,0,12
Kendra Mccrae,,,,,,,,,,,0,7,7,8,4,5,3,4,3,2,2,2,2,0,0,10,3,4,1,12
Nicola Serianni,,,,,,,,,,,,0,3,6,6,3,2,3,1,3,4,3,0,2,1,6,5,4,1,12
Leon Goodman,,,,,,,,,,,,,0,4,1,4,2,2,3,0,0,0,1,1,1,10,1,1,2,12
Tiffany Palmer,,,,,,,,,,,,,,0,4,5,2,3,0,0,1,2,0,0,0,7,3,4,0,12
Laurie Dow,,,,,,,,,,,,,,,0,1,2,2,0,0,3,1,1,3,1,6,3,1,2,12
Wendi Barish,,,,,,,,,,,,,,,,0,3,3,2,1,1,0,1,0,0,6,1,4,1,12
Kay Yu,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,4,2,4,1,12
Beth Grossman,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,0,1,4,1,4,0,12
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,2,2,2,1,12
James C Crumlish,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,2,1,1,12
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,2,0,12
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,1,12
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,0,12
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,12
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,12
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,12
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,12
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,12
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,61,34,28,26,24,24,22,21,19,19,19,17,14,14,12,12,11,9,7,6,5,5,4,4,3,45,40,30,7,12
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,13
,Jennifer Schultz,Joshua Roberts,Craig Levin,Jon Marshall,Carmella Jacquinto,Beth Grossman,Kendra Mccrae,Terri M Booker,Laurie Dow,Sherman Toppin,Wendi Barish,James C Crumlish,Cateria R Mccabe,James F Berardinelli,Janine D Momasso,Leon Goodman,Nicola Serianni,Vicki Markovitz,Anthony Kyriakakis,Chris Hall,Henry Mcgregor Sias,Tiffany Palmer,Kay Yu,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,13
Jennifer Schultz,1,4,5,4,3,4,4,1,2,1,4,1,1,0,1,0,1,1,0,0,0,1,0,0,0,10,3,4,0,13
Joshua Roberts,,0,6,5,2,2,1,0,0,3,3,1,2,1,1,0,0,0,2,0,2,0,0,0,0,8,3,3,0,13
Craig Levin,,,1,6,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,1,0,13
Jon Marshall,,,,0,1,1,1,1,0,0,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0,3,4,1,1,13
Carmella Jacquinto,,,,,0,3,4,2,3,3,0,0,3,0,0,1,0,1,2,2,2,2,0,0,0,2,0,5,1,13
Beth Grossman,,,,,,0,4,1,3,1,2,0,1,2,2,0,1,1,0,1,0,2,0,0,0,1,2,4,0,13
Kendra Mccrae,,,,,,,0,1,2,2,1,0,1,1,2,1,1,1,0,1,0,1,0,0,0,2,2,1,1,13
Terri M Booker,,,,,,,,1,1,1,0,0,0,1,1,1,1,1,0,2,0,1,0,0,0,3,0,1,1,13
Laurie Dow,,,,,,,,,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,4,0,13
Sherman Toppin,,,,,,,,,,0,0,0,2,2,2,0,1,2,2,0,2,0,0,0,0,2,1,2,0,13
Wendi Barish,,,,,,,,,,,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,13
James C Crumlish,,,,,,,,,,,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,13
Cateria R Mccabe,,,,,,,,,,,,,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,2,0,13
James F Berardinelli,,,,,,,,,,,,,,0,2,0,1,2,0,0,0,0,0,0,0,1,1,1,0,13
Janine D Momasso,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,13
Leon Goodman,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,2,13
Nicola Serianni,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,1,13
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,13
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,2,0,13
Chris Hall,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,13
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,13
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,13
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,13
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,13
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,13
