col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Beth Finn,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
Joseph A Diorio,,,,,,,,,,,,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,6
Eryn Santamoor,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
Justin Diberardinis,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,44,25,23,20,20,15,14,12,7,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Eryn Santamoor,Sandra Dungee Glenn,Fareed Abdullah,Ogbonna Paul Hagins,Erika Almirón,Asa Khalif,Fernando Treviño,Billy Thompson,Ethelind Baylor,Justin Diberardinis,Latrice Y Bryant,Wayne Allen,Bobbie Curry,Edwin Santana,Beth Finn,Hena Veit,Joseph A Diorio,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,7
Helen Gym,7,37,38,31,12,20,10,12,13,11,2,9,3,3,6,2,5,5,2,3,1,1,2,2,1,0,1,0,0,0,7
Isaiah Thomas,,0,36,26,3,21,2,3,7,10,3,1,5,6,2,4,4,2,1,2,1,2,1,1,0,0,0,0,0,0,7
Allan Domb,,,1,23,4,19,3,2,10,10,1,1,1,2,2,2,0,3,0,1,1,0,1,1,0,0,0,1,0,0,7
Derek S Green,,,,1,1,19,1,4,3,3,2,1,2,6,3,2,4,4,2,0,1,1,0,2,0,0,0,0,0,0,7
Adrián Rivera-reyes,,,,,4,3,11,12,3,0,3,8,2,1,3,4,1,1,1,1,1,2,1,1,1,1,1,0,0,0,7
Katherine Gilmore Richardson,,,,,,0,0,1,1,1,2,0,1,3,2,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,,3,9,2,0,1,8,1,1,1,2,2,2,1,1,1,2,1,0,1,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,2,2,0,4,6,2,1,3,2,1,0,1,0,1,1,0,0,1,0,0,1,0,0,7
Eryn Santamoor,,,,,,,,,0,8,0,0,1,0,2,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,0,1,0,3,1,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,1,0,4,4,2,0,2,0,3,2,1,2,0,0,1,1,1,1,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,,0,3,1,1,4,1,1,2,1,1,1,0,0,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,,,0,0,1,1,2,3,1,1,0,1,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,1,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,1,2,2,0,0,0,0,2,1,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,2,0,1,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,71,50,48,38,27,26,22,22,16,15,12,12,11,9,9,8,8,8,8,8,5,5,3,3,3,2,2,1,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Erika Almirón,Willie Floyd Singletary,Fareed Abdullah,Adrián Rivera-reyes,Deja Lynn Alvarez,Asa Khalif,Justin Diberardinis,Beth Finn,Eryn Santamoor,Latrice Y Bryant,Wayne Allen,Ethelind Baylor,Sandra Dungee Glenn,Devon Cade,Ogbonna Paul Hagins,Vinny Black,Billy Thompson,Fernando Treviño,Hena Veit,Joseph A Diorio,Mark Ross,Edwin Santana,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,8
Helen Gym,17,45,42,38,31,14,10,4,5,6,2,5,5,3,0,1,2,2,3,1,3,2,0,1,0,2,1,0,0,0,8
Derek S Green,,4,41,43,33,14,3,10,1,2,4,7,2,2,4,2,2,0,2,0,1,1,0,0,0,0,1,1,0,0,8
Allan Domb,,,0,41,32,6,4,5,3,1,3,1,3,4,0,2,2,4,2,0,0,0,1,1,0,0,0,1,0,0,8
Isaiah Thomas,,,,1,30,8,3,6,3,0,3,1,0,2,2,2,2,2,1,0,0,1,1,0,1,0,0,1,0,0,8
Katherine Gilmore Richardson,,,,,0,5,1,2,0,0,0,3,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,8
Erika Almirón,,,,,,0,1,2,1,1,1,4,1,0,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,8
Willie Floyd Singletary,,,,,,,4,1,5,5,1,1,0,2,2,1,1,2,1,1,0,1,0,0,1,1,0,0,0,0,8
Fareed Abdullah,,,,,,,,0,2,2,4,1,0,1,4,2,2,0,0,1,0,1,2,1,0,0,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,,,3,4,1,0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,3,2,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,8
Asa Khalif,,,,,,,,,,,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,8
Justin Diberardinis,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,,0,1,0,1,0,0,2,1,2,0,0,0,1,1,0,0,0,0,8
Eryn Santamoor,,,,,,,,,,,,,,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,81,62,53,51,37,19,18,14,13,12,7,7,6,6,6,6,5,5,4,3,3,2,2,2,2,2,1,1,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Helen Gym,Allan Domb,Derek S Green,Adrián Rivera-reyes,Isaiah Thomas,Katherine Gilmore Richardson,Willie Floyd Singletary,Deja Lynn Alvarez,Latrice Y Bryant,Ogbonna Paul Hagins,Billy Thompson,Fareed Abdullah,Justin Diberardinis,Erika Almirón,Ethelind Baylor,Sandra Dungee Glenn,Wayne Allen,Asa Khalif,Wayne Edmund Dorsey,Devon Cade,Eryn Santamoor,Mark Ross,Bobbie Curry,Joseph A Diorio,Beth Finn,Edwin Santana,Fernando Treviño,Hena Veit,Vinny Black,Sherrie Cohen,9
Helen Gym,16,15,15,7,15,13,6,4,3,5,3,3,6,2,0,2,2,2,0,0,0,2,0,1,0,0,0,0,0,0,9
Allan Domb,,2,13,3,15,11,5,3,5,1,4,3,0,1,3,0,3,2,2,3,2,2,1,0,1,1,1,0,0,0,9
Derek S Green,,,1,3,15,13,3,0,3,0,1,2,5,2,2,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,9
Adrián Rivera-reyes,,,,7,0,1,7,4,1,7,1,3,0,2,0,2,0,1,2,0,1,0,1,0,0,1,1,1,0,0,9
Isaiah Thomas,,,,,0,11,4,0,2,0,2,2,4,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,1,2,1,2,0,0,0,5,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9
Willie Floyd Singletary,,,,,,,0,5,3,5,2,3,0,1,1,1,2,0,2,0,1,1,1,1,0,0,0,0,1,0,9
Deja Lynn Alvarez,,,,,,,,2,2,5,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,0,0,0,3,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,9
Ogbonna Paul Hagins,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,2,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,9
Justin Diberardinis,,,,,,,,,,,,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Erika Almirón,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,9
Ethelind Baylor,,,,,,,,,,,,,,,0,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,9
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,1,0,1,0,0,2,0,1,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,9
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,9
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,9
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,48,31,25,21,21,19,16,10,9,9,8,8,8,7,5,5,5,4,4,3,3,3,2,2,1,1,1,1,1,0,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Erika Almirón,Ogbonna Paul Hagins,Eryn Santamoor,Latrice Y Bryant,Billy Thompson,Fareed Abdullah,Sandra Dungee Glenn,Beth Finn,Joseph A Diorio,Asa Khalif,Edwin Santana,Justin Diberardinis,Fernando Treviño,Wayne Allen,Hena Veit,Mark Ross,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Ethelind Baylor,Vinny Black,Sherrie Cohen,10
Helen Gym,8,48,58,55,22,38,16,20,14,19,9,6,6,7,4,7,4,4,2,6,4,2,1,1,2,2,1,1,0,0,10
Derek S Green,,9,49,47,12,34,9,5,11,6,5,7,5,8,8,2,2,6,4,3,1,5,0,4,1,0,1,0,1,0,10
Allan Domb,,,3,54,6,39,5,3,9,5,4,4,5,5,4,3,2,3,2,3,0,4,0,0,1,3,1,0,1,0,10
Isaiah Thomas,,,,0,11,40,6,3,12,2,8,6,5,6,8,4,4,4,1,3,0,1,1,1,2,2,2,1,0,0,10
Adrián Rivera-reyes,,,,,9,3,18,15,5,14,7,4,2,3,3,3,5,2,2,2,3,1,2,1,3,0,2,0,0,0,10
Katherine Gilmore Richardson,,,,,,0,3,0,4,1,5,4,1,2,4,3,0,1,0,2,0,1,2,0,0,1,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,2,14,5,14,7,2,0,4,2,2,1,3,1,0,0,0,1,1,0,1,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,2,2,11,1,2,1,1,1,1,0,1,1,0,1,2,1,0,0,1,0,1,1,0,10
Erika Almirón,,,,,,,,,2,4,7,3,1,1,4,4,1,1,1,3,2,1,1,0,1,1,0,1,1,0,10
Ogbonna Paul Hagins,,,,,,,,,,1,1,4,2,0,0,3,1,1,1,0,0,1,0,2,2,0,1,0,1,0,10
Eryn Santamoor,,,,,,,,,,,0,3,3,0,2,3,3,1,1,3,3,0,2,0,1,0,0,1,0,0,10
Latrice Y Bryant,,,,,,,,,,,,0,4,1,1,4,2,0,4,1,0,0,0,2,1,0,1,1,1,0,10
Billy Thompson,,,,,,,,,,,,,1,0,0,0,3,1,2,0,3,1,3,3,0,1,1,0,2,0,10
Fareed Abdullah,,,,,,,,,,,,,,0,2,1,1,4,1,0,0,1,0,0,1,1,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,2,0,2,3,2,1,0,0,1,0,0,0,0,0,10
Beth Finn,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,4,3,6,2,2,0,2,1,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,0,3,4,1,0,2,0,0,0,1,0,0,10
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,1,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,108,88,77,77,51,49,34,30,29,28,21,17,15,14,14,13,13,10,10,10,9,7,6,6,5,4,3,2,2,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Willie Floyd Singletary,Deja Lynn Alvarez,Fareed Abdullah,Sandra Dungee Glenn,Justin Diberardinis,Asa Khalif,Eryn Santamoor,Latrice Y Bryant,Billy Thompson,Wayne Allen,Fernando Treviño,Mark Ross,Bobbie Curry,Edwin Santana,Ethelind Baylor,Hena Veit,Ogbonna Paul Hagins,Vinny Black,Beth Finn,Devon Cade,Joseph A Diorio,Wayne Edmund Dorsey,Sherrie Cohen,11
Helen Gym,10,32,29,23,22,9,6,5,7,7,8,8,3,5,3,2,1,4,3,2,1,2,2,2,1,2,2,1,1,0,11
Derek S Green,,6,24,21,18,6,3,2,3,3,6,6,1,2,1,2,1,0,2,0,3,3,2,1,1,0,0,1,1,0,11
Allan Domb,,,0,19,18,1,3,1,0,5,4,3,2,2,1,1,1,0,0,1,2,1,2,1,1,1,0,1,1,0,11
Isaiah Thomas,,,,1,16,5,3,2,2,4,4,3,4,0,2,1,2,0,0,1,1,1,0,0,0,0,1,1,0,0,11
Katherine Gilmore Richardson,,,,,1,3,3,0,0,2,3,2,1,2,2,1,1,2,1,0,1,0,1,0,1,1,1,0,0,0,11
Adrián Rivera-reyes,,,,,,5,1,4,4,0,2,0,0,0,2,2,1,1,1,1,0,0,0,1,1,1,1,1,0,0,11
Erika Almirón,,,,,,,5,0,1,1,0,1,1,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,4,4,3,0,0,0,0,0,1,0,1,0,2,1,1,0,1,0,0,1,1,0,0,11
Deja Lynn Alvarez,,,,,,,,,2,0,2,1,0,1,2,0,1,1,1,0,0,1,1,2,1,0,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,1,2,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11
Justin Diberardinis,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11
Asa Khalif,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Eryn Santamoor,,,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,0,0,1,1,2,0,0,0,0,0,1,2,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11
Fernando Treviño,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,67,48,35,32,29,20,16,14,13,11,10,9,6,6,6,5,5,4,4,3,3,3,3,3,3,2,2,2,1,0,11
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Erika Almirón,Deja Lynn Alvarez,Asa Khalif,Adrián Rivera-reyes,Justin Diberardinis,Fareed Abdullah,Ogbonna Paul Hagins,Ethelind Baylor,Willie Floyd Singletary,Sandra Dungee Glenn,Billy Thompson,Latrice Y Bryant,Beth Finn,Eryn Santamoor,Mark Ross,Fernando Treviño,Hena Veit,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Edwin Santana,Joseph A Diorio,Sherrie Cohen,12
Helen Gym,9,55,51,49,36,26,13,9,14,14,9,10,15,8,9,8,7,5,4,4,0,2,2,2,2,0,0,0,0,0,12
Isaiah Thomas,,3,42,41,34,19,1,13,0,12,10,5,10,2,6,2,4,1,1,2,1,0,0,2,0,1,0,1,1,0,12
Derek S Green,,,6,45,33,10,3,10,4,5,10,1,0,1,5,5,5,2,1,3,0,0,1,1,2,0,0,0,0,0,12
Allan Domb,,,,1,33,4,2,5,2,3,9,4,0,1,5,7,4,1,1,3,1,1,2,1,3,0,1,0,0,0,12
Katherine Gilmore Richardson,,,,,0,6,3,4,0,4,4,1,3,0,5,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,12
Erika Almirón,,,,,,1,3,1,5,10,0,2,12,0,4,1,1,3,2,1,0,1,1,0,0,0,0,0,1,0,12
Deja Lynn Alvarez,,,,,,,1,2,8,1,1,9,4,9,2,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,12
Asa Khalif,,,,,,,,0,0,1,10,2,1,0,3,1,2,1,0,1,0,0,0,1,0,1,0,1,0,0,12
Adrián Rivera-reyes,,,,,,,,,4,1,1,7,0,7,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,12
Justin Diberardinis,,,,,,,,,,0,1,1,7,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,12
Fareed Abdullah,,,,,,,,,,,0,1,0,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,12
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,9,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,12
Ethelind Baylor,,,,,,,,,,,,,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12
Willie Floyd Singletary,,,,,,,,,,,,,,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,12
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,2,1,0,0,1,1,0,0,0,0,0,1,0,12
Billy Thompson,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,2,3,1,1,0,0,0,0,12
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,0,0,0,1,0,0,12
Beth Finn,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,12
Eryn Santamoor,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,12
Mark Ross,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,12
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,12
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,12
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,12
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,12
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,106,75,72,63,44,31,20,19,18,18,17,17,15,15,14,12,11,6,5,5,3,3,3,3,3,1,1,1,1,0,12
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
