col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,38,38,31,25,22,22,20,20,20,18,17,16,13,10,10,10,9,8,6,5,5,4,4,3,1,31,23,18,3,6
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tiffany Palmer,Jennifer Schultz,Kay Yu,Anthony Kyriakakis,James C Crumlish,Leon Goodman,Wendi Barish,Nicola Serianni,Henry Mcgregor Sias,Cateria R Mccabe,Janine D Momasso,Chris Hall,Laurie Dow,Kendra Mccrae,Beth Grossman,Carmella Jacquinto,Vicki Markovitz,Joshua Roberts,James F Berardinelli,Craig Levin,Jon Marshall,Terri M Booker,Robert Trimble,Sherman Toppin,Gregory Weyer,7
Rochelle Bilal,1,0,0,0,102,75,70,67,53,42,28,21,25,21,14,12,11,10,10,8,7,5,6,3,2,3,1,2,1,7
Malika Rahman,,0,0,0,13,14,10,11,6,3,5,10,4,3,1,3,3,4,2,3,2,1,1,2,1,1,2,0,0,7
Jewell Williams,,,2,0,2,4,3,2,2,5,3,2,0,1,2,1,2,0,0,2,0,1,0,0,0,0,0,1,1,7
Larry King Sr,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Tiffany Palmer,,,,,0,76,71,75,56,42,30,24,24,23,12,14,10,10,8,7,6,0,4,0,0,1,0,1,1,7
Jennifer Schultz,,,,,,2,61,52,45,38,25,25,14,20,14,4,8,9,7,6,1,4,3,2,2,0,2,2,1,7
Kay Yu,,,,,,,0,59,45,38,12,14,19,10,4,9,5,7,6,3,4,2,5,2,1,1,0,1,2,7
Anthony Kyriakakis,,,,,,,,0,53,44,13,12,21,8,2,13,8,3,4,6,6,3,4,0,1,3,1,1,0,7
James C Crumlish,,,,,,,,,0,41,0,0,6,1,1,13,4,2,5,2,1,1,3,2,2,1,2,0,0,7
Leon Goodman,,,,,,,,,,0,7,3,5,1,3,4,3,0,1,4,5,3,1,1,2,1,1,0,0,7
Wendi Barish,,,,,,,,,,,0,20,8,16,13,1,5,7,4,5,8,2,1,1,1,2,0,2,2,7
Nicola Serianni,,,,,,,,,,,,0,5,20,16,1,4,6,3,6,2,2,2,1,0,3,1,1,1,7
Henry Mcgregor Sias,,,,,,,,,,,,,0,5,0,3,2,0,0,2,4,1,0,0,0,0,1,1,0,7
Cateria R Mccabe,,,,,,,,,,,,,,0,11,1,2,2,0,2,1,2,1,0,0,1,0,1,1,7
Janine D Momasso,,,,,,,,,,,,,,,0,0,2,2,1,2,1,0,1,0,0,1,0,1,0,7
Chris Hall,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,0,1,1,0,0,0,0,7
Laurie Dow,,,,,,,,,,,,,,,,,0,4,4,4,0,1,0,0,1,1,0,1,1,7
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,5,4,1,1,2,2,0,1,0,0,0,7
Beth Grossman,,,,,,,,,,,,,,,,,,,0,3,1,0,1,1,0,1,1,0,0,7
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,2,1,0,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,7
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,1,1,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,7
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,130,20,8,0,120,98,85,83,62,51,38,35,30,26,18,16,16,14,13,13,9,8,7,5,4,4,3,3,2,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,8
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Kay Yu,Leon Goodman,Nicola Serianni,Chris Hall,Henry Mcgregor Sias,Cateria R Mccabe,Janine D Momasso,Kendra Mccrae,Laurie Dow,Sherman Toppin,Vicki Markovitz,Wendi Barish,Beth Grossman,Carmella Jacquinto,Craig Levin,Gregory Weyer,James F Berardinelli,Jon Marshall,Joshua Roberts,Robert Trimble,Terri M Booker,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,8
Tiffany Palmer,0,14,12,11,11,6,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,2,2,0,8
Anthony Kyriakakis,,0,12,10,11,6,3,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,2,2,0,8
James C Crumlish,,,0,8,10,6,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,8
Jennifer Schultz,,,,0,8,6,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2,0,0,8
Kay Yu,,,,,0,6,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,8
Leon Goodman,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8
Nicola Serianni,,,,,,,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,8
Chris Hall,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8
Henry Mcgregor Sias,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8
Cateria R Mccabe,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8
Janine D Momasso,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8
Kendra Mccrae,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
Laurie Dow,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
Sherman Toppin,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
Vicki Markovitz,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
Wendi Barish,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
Beth Grossman,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Craig Levin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Gregory Weyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,16,14,12,11,11,6,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,3,2,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,9
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Kay Yu,Leon Goodman,Cateria R Mccabe,Nicola Serianni,Henry Mcgregor Sias,Chris Hall,Janine D Momasso,Carmella Jacquinto,Joshua Roberts,Wendi Barish,Kendra Mccrae,Vicki Markovitz,Jon Marshall,Sherman Toppin,Beth Grossman,Craig Levin,Terri M Booker,Gregory Weyer,James F Berardinelli,Laurie Dow,Robert Trimble,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,9
Tiffany Palmer,0,26,24,19,20,11,6,9,5,7,6,3,1,6,4,3,1,0,2,0,1,0,0,0,0,28,3,1,1,9
Anthony Kyriakakis,,0,24,14,16,11,3,2,5,7,0,5,3,1,2,2,0,3,1,0,0,0,0,0,0,21,3,3,0,9
James C Crumlish,,,0,14,15,11,0,3,0,7,0,2,1,1,2,1,1,0,1,1,0,0,0,0,0,20,1,1,0,9
Jennifer Schultz,,,,0,15,11,4,6,3,0,2,1,3,3,1,1,3,0,1,2,0,0,0,0,0,15,1,1,1,9
Kay Yu,,,,,0,12,4,3,4,2,3,3,0,1,2,3,0,0,0,0,0,0,0,0,0,16,3,0,0,9
Leon Goodman,,,,,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,0,0,9
Cateria R Mccabe,,,,,,,0,6,5,0,5,3,3,4,1,1,0,3,0,0,0,0,0,0,0,5,2,2,0,9
Nicola Serianni,,,,,,,,0,2,1,5,0,1,6,1,1,1,0,0,1,1,0,0,0,0,7,0,1,0,9
Henry Mcgregor Sias,,,,,,,,,0,0,1,4,3,0,0,2,0,3,0,0,0,0,0,0,0,3,3,2,0,9
Chris Hall,,,,,,,,,,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,7,0,0,0,9
Janine D Momasso,,,,,,,,,,,0,1,0,5,2,2,0,0,0,0,1,0,0,0,0,4,2,0,0,9
Carmella Jacquinto,,,,,,,,,,,,0,3,0,0,1,0,3,0,0,0,0,0,0,0,2,2,2,0,9
Joshua Roberts,,,,,,,,,,,,,0,0,1,0,3,3,1,2,0,0,0,0,0,1,1,2,1,9
Wendi Barish,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,9
Kendra Mccrae,,,,,,,,,,,,,,,0,1,1,0,2,0,1,0,0,0,0,3,1,0,1,9
Vicki Markovitz,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,1,0,0,1,9
Sherman Toppin,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,9
Beth Grossman,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,9
Craig Levin,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,9
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,9
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,36,29,25,21,21,12,10,10,8,7,7,6,6,6,5,4,3,3,2,2,1,0,0,0,0,29,6,4,1,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,10
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Kay Yu,Nicola Serianni,Wendi Barish,Leon Goodman,Cateria R Mccabe,Henry Mcgregor Sias,Chris Hall,Beth Grossman,Kendra Mccrae,Carmella Jacquinto,Janine D Momasso,Vicki Markovitz,Craig Levin,Laurie Dow,Joshua Roberts,Robert Trimble,James F Berardinelli,Jon Marshall,Sherman Toppin,Terri M Booker,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,10
Tiffany Palmer,0,36,38,31,29,18,12,16,16,13,17,5,7,5,6,2,2,4,0,1,2,1,0,0,0,43,7,2,3,10
Jennifer Schultz,,0,25,24,24,22,16,18,14,12,3,7,5,4,6,5,4,4,3,2,2,2,0,1,0,38,8,2,1,10
Anthony Kyriakakis,,,0,32,27,7,8,17,6,12,15,2,3,6,1,2,2,2,1,0,3,0,1,0,0,33,8,0,3,10
James C Crumlish,,,,0,18,6,4,17,2,3,15,3,3,4,1,3,0,2,1,2,1,1,0,0,0,25,9,0,3,10
Kay Yu,,,,,1,8,5,16,7,12,5,3,4,5,1,1,1,0,0,1,1,1,0,1,0,27,4,2,2,10
Nicola Serianni,,,,,,0,17,2,14,6,1,5,4,0,6,4,3,4,3,3,0,1,0,0,0,21,4,1,0,10
Wendi Barish,,,,,,,0,3,8,3,1,3,3,2,5,4,3,2,2,2,0,1,0,1,0,15,5,2,0,10
Leon Goodman,,,,,,,,0,2,2,0,0,2,0,1,1,0,0,0,1,2,0,0,0,0,18,2,0,0,10
Cateria R Mccabe,,,,,,,,,0,7,1,0,4,2,6,1,1,1,1,1,0,0,1,0,0,17,1,0,0,10
Henry Mcgregor Sias,,,,,,,,,,0,3,0,0,2,0,0,1,0,1,0,3,0,1,0,0,14,3,0,0,10
Chris Hall,,,,,,,,,,,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,8,6,0,3,10
Beth Grossman,,,,,,,,,,,,0,3,1,0,2,2,2,1,2,0,2,0,0,0,5,2,2,0,10
Kendra Mccrae,,,,,,,,,,,,,0,1,0,2,0,0,0,1,0,1,0,1,0,5,2,2,0,10
Carmella Jacquinto,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,1,0,2,2,1,3,10
Janine D Momasso,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,10
Vicki Markovitz,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,2,4,0,0,10
Craig Levin,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,2,2,1,0,10
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,5,0,0,0,10
Joshua Roberts,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,4,0,0,0,10
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,2,1,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,10
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,10
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,10
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,10
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,57,50,45,37,37,27,23,20,19,18,17,9,9,8,7,7,5,5,4,4,3,3,1,1,0,55,18,3,3,10
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,11
,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Cateria R Mccabe,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Kay Yu,Kendra Mccrae,Nicola Serianni,Wendi Barish,Carmella Jacquinto,Chris Hall,Craig Levin,Jon Marshall,Sherman Toppin,Beth Grossman,Janine D Momasso,Laurie Dow,Leon Goodman,Robert Trimble,Gregory Weyer,James F Berardinelli,Terri M Booker,Vicki Markovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,11
Jennifer Schultz,0,4,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,1,0,11
Anthony Kyriakakis,,0,3,2,1,2,0,1,3,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,11
Tiffany Palmer,,,0,2,1,2,0,3,2,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,11
Cateria R Mccabe,,,,0,2,0,1,2,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,11
Henry Mcgregor Sias,,,,,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11
James C Crumlish,,,,,,0,1,0,1,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,11
Joshua Roberts,,,,,,,0,0,0,0,0,1,0,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,11
Kay Yu,,,,,,,,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,11
Kendra Mccrae,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,11
Nicola Serianni,,,,,,,,,,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,11
Wendi Barish,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,11
Carmella Jacquinto,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,11
Chris Hall,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11
Craig Levin,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11
Jon Marshall,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11
Sherman Toppin,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11
Beth Grossman,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,11
Janine D Momasso,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,11
Laurie Dow,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,11
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,11
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,11
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,11
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,7,5,5,4,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,4,3,3,1,11
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,12
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,Jennifer Schultz,Cateria R Mccabe,Craig Levin,Joshua Roberts,Tiffany Palmer,Carmella Jacquinto,Sherman Toppin,Henry Mcgregor Sias,Jon Marshall,Nicola Serianni,Wendi Barish,Anthony Kyriakakis,Leon Goodman,Laurie Dow,Janine D Momasso,Terri M Booker,Kendra Mccrae,Chris Hall,James C Crumlish,Beth Grossman,James F Berardinelli,Kay Yu,Robert Trimble,Vicki Markovitz,Gregory Weyer,12
Rochelle Bilal,4,0,0,0,26,15,17,16,19,8,8,10,9,12,13,9,10,7,9,6,5,5,4,7,3,3,3,3,3,12
Jewell Williams,,2,0,0,3,10,5,10,4,7,9,7,4,3,1,6,2,2,3,2,2,1,3,0,2,3,2,2,0,12
Malika Rahman,,,2,0,6,5,7,1,2,3,2,1,4,3,3,2,2,6,2,4,4,2,2,2,2,2,1,0,0,12
Larry King Sr,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,12
Jennifer Schultz,,,,,2,12,10,10,15,4,4,5,6,12,12,4,6,3,7,3,4,2,4,6,2,3,2,2,1,12
Cateria R Mccabe,,,,,,0,3,12,14,8,11,13,1,13,12,7,1,6,12,5,4,2,2,0,3,6,2,0,1,12
Craig Levin,,,,,,,2,8,3,4,3,1,9,2,2,3,6,3,1,3,1,6,6,3,3,0,3,1,0,12
Joshua Roberts,,,,,,,,0,4,14,16,10,6,2,1,8,7,3,4,1,3,2,5,1,1,1,2,2,1,12
Tiffany Palmer,,,,,,,,,0,6,3,6,0,13,14,4,4,3,7,6,3,1,2,3,3,5,0,3,1,12
Carmella Jacquinto,,,,,,,,,,1,11,8,0,3,2,8,6,2,2,3,5,1,4,2,2,1,0,1,0,12
Sherman Toppin,,,,,,,,,,,0,10,0,1,2,8,3,3,2,3,4,1,1,0,1,1,0,1,0,12
Henry Mcgregor Sias,,,,,,,,,,,,0,1,3,3,8,1,3,2,2,2,0,0,2,2,2,1,1,0,12
Jon Marshall,,,,,,,,,,,,,0,1,2,1,1,3,0,0,1,3,2,1,1,1,3,0,0,12
Nicola Serianni,,,,,,,,,,,,,,0,11,2,1,1,7,1,4,0,1,1,1,2,1,1,1,12
Wendi Barish,,,,,,,,,,,,,,,0,1,0,3,8,1,1,1,1,2,2,3,1,0,1,12
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,4,1,3,1,2,2,2,2,4,0,0,1,0,12
Leon Goodman,,,,,,,,,,,,,,,,,0,4,2,6,4,4,4,6,1,1,4,2,2,12
Laurie Dow,,,,,,,,,,,,,,,,,,0,3,5,3,4,1,3,1,4,3,2,0,12
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,3,2,1,0,2,12
Terri M Booker,,,,,,,,,,,,,,,,,,,,1,3,1,3,4,0,3,1,3,0,12
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3,3,0,1,12
Chris Hall,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,0,3,1,1,12
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,1,0,12
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,12
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,12
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,12
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,12
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,57,23,23,1,38,33,33,33,26,22,22,19,18,18,18,17,17,16,15,14,11,10,10,9,9,9,7,5,3,12
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,13
,Anthony Kyriakakis,Tiffany Palmer,Kay Yu,Cateria R Mccabe,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Henry Mcgregor Sias,Joshua Roberts,Nicola Serianni,Chris Hall,Sherman Toppin,James C Crumlish,Beth Grossman,Janine D Momasso,Terri M Booker,Craig Levin,James F Berardinelli,Laurie Dow,Jon Marshall,Kendra Mccrae,Leon Goodman,Gregory Weyer,Vicki Markovitz,Robert Trimble,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,13
Anthony Kyriakakis,1,27,25,19,11,13,18,20,14,8,20,15,16,2,1,3,3,4,2,1,0,1,1,0,1,19,17,12,0,13
Tiffany Palmer,,0,26,13,19,21,12,9,2,10,19,0,14,9,6,6,3,6,3,1,2,4,3,1,0,20,23,1,1,13
Kay Yu,,,0,8,10,18,9,12,2,11,15,2,9,3,3,6,2,8,3,2,2,2,3,0,1,20,17,2,1,13
Cateria R Mccabe,,,,0,10,7,18,20,15,12,0,15,2,3,8,3,1,2,5,2,4,3,2,1,0,7,10,13,0,13
Jennifer Schultz,,,,,1,12,3,5,4,15,4,2,4,8,8,4,5,2,3,4,5,1,1,1,1,11,14,2,0,13
Wendi Barish,,,,,,0,9,5,2,9,9,2,6,5,7,5,3,7,2,1,3,2,1,1,1,17,10,1,0,13
Carmella Jacquinto,,,,,,,0,13,13,3,6,14,0,3,5,2,2,1,3,2,4,2,1,1,0,11,4,14,0,13
Henry Mcgregor Sias,,,,,,,,0,14,3,3,14,4,2,3,2,0,3,3,1,1,0,1,0,0,4,11,12,1,13
Joshua Roberts,,,,,,,,,0,3,0,18,2,4,1,2,5,2,3,4,2,1,2,2,0,4,7,15,1,13
Nicola Serianni,,,,,,,,,,0,3,4,3,4,8,3,4,0,2,5,6,2,1,0,3,8,11,2,1,13
Chris Hall,,,,,,,,,,,0,1,11,1,0,2,1,3,0,0,0,0,0,0,1,14,7,1,0,13
Sherman Toppin,,,,,,,,,,,,0,0,1,2,2,5,1,3,2,1,0,1,1,2,2,3,15,1,13
James C Crumlish,,,,,,,,,,,,,0,1,1,2,2,2,2,2,0,1,1,0,1,11,8,0,0,13
Beth Grossman,,,,,,,,,,,,,,1,3,4,2,1,3,1,6,4,1,4,0,4,7,4,1,13
Janine D Momasso,,,,,,,,,,,,,,,0,2,1,2,2,3,4,2,2,0,1,7,3,1,1,13
Terri M Booker,,,,,,,,,,,,,,,,0,2,3,4,2,2,2,0,1,1,7,4,2,1,13
Craig Levin,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,1,1,4,4,2,0,13
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,6,4,1,0,13
Laurie Dow,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,0,7,2,1,0,13
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,2,6,1,1,13
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,4,3,3,0,13
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,4,1,0,13
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,13
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,0,13
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,13
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,13
