col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Marisa Shaaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,14
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,161,159,156,154,154,152,149,145,145,144,143,99,96,94,88,87,87,82,78,74,74,72,70,68,67,0,156,92,1,14
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,22
,Nina Tinari,Cindy Bass,Anuj Gupta,Ken Washington,Lindy Li,Malcolm Kenyatta,Wynnetta Ward,Charlene Cooper,Terry Gillen,Owen Voutsinas-Klose,Matthew Miller,Sherrie Cohen,Heather Pope,Joanne Beer,Arielle Cohen,Anlin Wang,Sergio Cea,Christina Borst,Daisy Confoy,Carla Le'Coin,Steve Paul,Paul Prescod,Bryan Mercer,Daniel Laufer,Jack Cahill,Write-In,Brian Sims,Marisa Shaaban,Write-In,22
Nina Tinari,0,135,131,131,131,128,134,134,130,127,125,25,18,17,15,16,10,14,13,11,10,10,7,5,3,4,72,68,0,22
Cindy Bass,,0,135,133,132,129,136,135,130,126,127,27,21,19,14,15,10,14,12,10,10,9,9,4,2,2,71,68,0,22
Anuj Gupta,,,0,133,131,129,132,132,128,127,126,22,16,16,14,17,9,9,8,11,6,9,8,4,4,2,71,67,0,22
Ken Washington,,,,0,131,134,133,132,133,130,131,20,13,14,10,14,9,10,6,7,6,9,11,6,4,4,74,64,0,22
Lindy Li,,,,,0,130,131,132,127,127,128,23,17,16,13,15,9,12,10,9,7,10,8,5,4,4,71,67,0,22
Malcolm Kenyatta,,,,,,0,130,128,130,125,129,22,15,17,10,12,11,12,9,9,7,8,8,8,4,4,71,64,0,22
Wynnetta Ward,,,,,,,0,133,132,124,125,23,16,19,12,16,14,9,11,9,8,9,8,6,3,4,69,68,0,22
Charlene Cooper,,,,,,,,0,128,126,126,26,18,16,14,15,10,10,12,7,8,8,9,3,3,4,74,61,0,22
Terry Gillen,,,,,,,,,0,125,126,22,14,15,9,14,8,10,10,9,8,10,7,5,2,4,68,65,0,22
Owen Voutsinas-Klose,,,,,,,,,,1,125,18,14,13,7,12,5,7,4,5,5,6,8,3,3,4,67,64,0,22
Matthew Miller,,,,,,,,,,,0,16,10,10,7,8,6,7,5,5,3,7,6,3,1,4,67,60,0,22
Sherrie Cohen,,,,,,,,,,,,0,57,54,52,49,47,49,51,46,49,46,44,42,40,0,34,34,0,22
Heather Pope,,,,,,,,,,,,,0,51,51,50,47,46,51,47,51,45,43,42,42,0,31,31,0,22
Joanne Beer,,,,,,,,,,,,,,0,50,52,50,45,51,46,48,46,44,44,42,0,30,32,0,22
Arielle Cohen,,,,,,,,,,,,,,,0,51,49,45,50,48,47,45,44,44,43,0,32,26,0,22
Anlin Wang,,,,,,,,,,,,,,,,0,50,43,50,47,49,47,44,42,43,0,32,28,0,22
Sergio Cea,,,,,,,,,,,,,,,,,0,43,49,45,47,44,45,44,41,0,28,26,0,22
Christina Borst,,,,,,,,,,,,,,,,,,0,46,47,45,42,41,39,40,0,27,25,0,22
Daisy Confoy,,,,,,,,,,,,,,,,,,,0,47,49,45,42,41,41,0,30,24,0,22
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,0,45,43,40,42,42,0,24,29,0,22
Steve Paul,,,,,,,,,,,,,,,,,,,,,0,46,43,43,41,0,28,24,0,22
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,0,40,41,40,0,28,23,0,22
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,41,40,0,26,22,0,22
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,40,0,23,23,0,22
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24,19,0,22
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22
Brian Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,22
Marisa Shaaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,22
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22
Total,149,147,146,146,146,145,145,144,140,138,135,73,66,64,63,62,57,56,56,55,54,53,52,48,45,4,109,108,0,22
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,28
,Nina Tinari,Malcolm Kenyatta,Anuj Gupta,Lindy Li,Wynnetta Ward,Cindy Bass,Terry Gillen,Charlene Cooper,Ken Washington,Owen Voutsinas-Klose,Matthew Miller,Heather Pope,Sherrie Cohen,Anlin Wang,Joanne Beer,Daisy Confoy,Arielle Cohen,Carla Le'Coin,Christina Borst,Sergio Cea,Steve Paul,Bryan Mercer,Jack Cahill,Paul Prescod,Daniel Laufer,Write-In,Brian Sims,Marisa Shaaban,Write-In,28
Nina Tinari,0,187,184,181,185,183,180,180,169,171,170,42,38,34,33,28,23,23,20,19,15,8,8,9,6,0,105,91,0,28
Malcolm Kenyatta,,0,177,180,180,178,179,174,171,170,171,33,32,30,24,21,17,20,14,16,10,12,7,5,4,0,109,83,0,28
Anuj Gupta,,,0,178,176,176,172,175,163,168,163,40,37,35,28,27,24,22,17,17,15,12,7,9,7,0,100,88,0,28
Lindy Li,,,,0,184,174,172,172,164,163,164,37,33,31,29,26,23,22,21,14,11,12,7,5,6,0,102,86,0,28
Wynnetta Ward,,,,,0,176,174,173,166,163,166,34,32,28,25,22,20,19,17,14,10,12,5,5,6,0,103,84,0,28
Cindy Bass,,,,,,0,175,175,167,167,164,35,32,28,29,26,16,18,15,12,14,10,9,9,7,0,100,85,0,28
Terry Gillen,,,,,,,0,175,169,169,170,34,27,22,23,21,17,20,14,11,8,10,11,6,9,0,105,77,0,28
Charlene Cooper,,,,,,,,0,164,166,165,30,26,22,23,19,15,18,13,9,5,8,6,2,4,0,96,80,0,28
Ken Washington,,,,,,,,,2,161,164,19,16,18,18,12,6,8,7,9,7,7,6,3,4,0,95,74,0,28
Owen Voutsinas-Klose,,,,,,,,,,0,166,27,23,23,17,17,12,16,8,11,9,10,8,6,4,0,94,74,0,28
Matthew Miller,,,,,,,,,,,0,22,17,16,15,12,9,11,6,12,6,8,8,3,4,0,98,69,0,28
Heather Pope,,,,,,,,,,,,0,106,96,97,96,93,89,90,81,85,72,75,78,75,0,50,65,0,28
Sherrie Cohen,,,,,,,,,,,,,0,94,94,94,89,84,86,78,81,70,69,76,71,0,44,63,0,28
Anlin Wang,,,,,,,,,,,,,,0,85,89,82,80,80,83,82,71,70,76,72,0,44,59,0,28
Joanne Beer,,,,,,,,,,,,,,,0,91,85,83,83,77,79,72,72,77,69,0,37,62,0,28
Daisy Confoy,,,,,,,,,,,,,,,,0,86,84,84,76,79,67,69,77,70,0,36,60,0,28
Arielle Cohen,,,,,,,,,,,,,,,,,0,81,82,74,74,66,68,71,70,0,34,56,0,28
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,83,72,69,68,69,69,69,0,31,57,0,28
Christina Borst,,,,,,,,,,,,,,,,,,,0,72,71,65,69,68,71,0,34,54,0,28
Sergio Cea,,,,,,,,,,,,,,,,,,,,0,75,67,69,73,67,0,34,46,0,28
Steve Paul,,,,,,,,,,,,,,,,,,,,,0,67,70,75,69,0,30,48,0,28
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,69,66,66,0,33,37,0,28
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,0,67,70,0,30,39,0,28
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,67,0,28,43,0,28
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29,40,0,28
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,28
Brian Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,28
Marisa Shaaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,28
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28
Total,206,203,197,197,195,194,191,186,179,179,176,124,116,111,109,104,98,96,95,88,86,80,78,78,76,1,158,157,0,28
,Representative In The General Assembly 182nd District - Democrat,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,29
,Brian Sims,Marisa Shaaban,Write-In,Nina Tinari,Anuj Gupta,Malcolm Kenyatta,Charlene Cooper,Cindy Bass,Owen Voutsinas-Klose,Terry Gillen,Wynnetta Ward,Ken Washington,Lindy Li,Matthew Miller,Heather Pope,Anlin Wang,Arielle Cohen,Carla Le'Coin,Daisy Confoy,Sherrie Cohen,Christina Borst,Daniel Laufer,Bryan Mercer,Joanne Beer,Steve Paul,Paul Prescod,Sergio Cea,Jack Cahill,Write-In,29
Brian Sims,2,0,0,33,32,30,28,28,28,29,29,28,28,29,24,22,20,23,22,20,21,20,20,19,20,18,20,18,3,29
Marisa Shaaban,,4,0,15,13,14,15,15,13,12,12,12,12,11,11,11,11,8,9,11,9,9,8,9,8,8,6,7,0,29
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Nina Tinari,,,,0,43,41,40,42,41,41,41,39,39,39,8,7,5,6,6,5,6,4,4,3,4,3,4,2,3,29
Anuj Gupta,,,,,0,41,41,40,40,41,40,39,38,40,8,6,6,6,7,6,6,5,4,3,6,4,4,1,3,29
Malcolm Kenyatta,,,,,,0,40,39,39,39,39,40,36,39,7,6,7,6,6,5,6,5,6,4,2,4,2,4,3,29
Charlene Cooper,,,,,,,0,40,39,40,39,39,38,38,7,7,6,5,7,6,4,3,3,4,4,4,4,2,3,29
Cindy Bass,,,,,,,,0,41,40,39,40,37,40,7,5,5,4,5,4,5,3,3,3,3,3,2,2,3,29
Owen Voutsinas-Klose,,,,,,,,,0,41,38,39,36,39,5,3,4,2,3,3,4,3,2,2,2,3,2,1,3,29
Terry Gillen,,,,,,,,,,0,39,39,37,39,5,4,4,3,4,4,4,3,2,2,3,3,3,1,3,29
Wynnetta Ward,,,,,,,,,,,0,39,37,38,4,4,3,5,4,2,4,2,2,1,2,2,3,1,3,29
Ken Washington,,,,,,,,,,,,0,36,40,5,4,4,4,4,2,4,2,2,2,1,2,2,2,3,29
Lindy Li,,,,,,,,,,,,,0,36,6,5,5,4,4,4,6,3,3,1,4,2,2,1,0,29
Matthew Miller,,,,,,,,,,,,,,0,6,3,5,4,4,3,5,3,3,2,2,2,2,2,3,29
Heather Pope,,,,,,,,,,,,,,,0,30,30,28,30,30,29,28,27,28,28,26,24,25,0,29
Anlin Wang,,,,,,,,,,,,,,,,0,29,29,30,30,27,27,26,28,28,25,26,25,0,29
Arielle Cohen,,,,,,,,,,,,,,,,,0,27,27,30,28,29,27,27,26,24,24,25,0,29
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,29,28,28,26,27,27,26,23,24,25,0,29
Daisy Confoy,,,,,,,,,,,,,,,,,,,0,29,27,26,25,27,27,25,24,24,0,29
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,27,29,27,28,28,25,24,25,0,29
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,27,27,25,26,24,22,24,0,29
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,24,23,24,0,29
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,25,25,24,22,25,0,29
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,23,26,0,29
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,,0,25,24,23,0,29
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,24,0,29
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,0,29
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29
Total,54,28,0,49,46,45,44,44,42,42,42,41,41,41,36,34,32,32,32,32,31,30,29,29,29,27,27,26,3,29
