col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Daniel D Mccaffery,1,160,6,3,0,152,155,150,151,146,15,8,12,7,5,18,11,3,4,4,4,0,1,10
Amanda Green-Hawkins,,1,2,0,0,146,155,150,148,144,11,4,3,2,0,15,8,1,0,3,1,0,1,10
Megan Mccarthy King,,,0,37,0,11,4,6,6,4,38,43,36,33,36,1,0,1,2,0,1,2,0,10
Christylee Peck,,,,0,0,5,0,3,1,1,31,36,31,30,31,0,1,2,0,0,0,2,0,10
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Allan Domb,,,,,,0,144,146,144,139,12,6,7,5,5,8,3,0,3,1,0,0,1,10
Isaiah Thomas,,,,,,,0,146,149,142,9,2,4,1,0,8,5,1,1,1,0,0,0,10
Helen Gym,,,,,,,,0,148,143,8,6,6,3,3,13,6,1,1,0,1,1,0,10
Derek S Green,,,,,,,,,0,143,12,3,6,1,1,8,3,1,1,2,2,0,0,10
Katherine Gilmore Richardson,,,,,,,,,,0,2,1,5,2,1,9,5,0,1,0,0,0,0,10
David Oh,,,,,,,,,,,1,38,35,33,33,4,2,2,0,3,2,1,1,10
Bill Heeney,,,,,,,,,,,,1,37,36,37,1,1,1,3,1,1,2,1,10
Al Taubenberger,,,,,,,,,,,,,0,34,35,0,1,1,3,0,0,1,0,10
Dan Tinney,,,,,,,,,,,,,,0,34,2,2,0,4,0,1,0,0,10
Matt Wolfe,,,,,,,,,,,,,,,0,0,1,1,3,0,1,0,0,10
Kendra Brooks,,,,,,,,,,,,,,,,0,11,1,0,1,2,0,0,10
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,10
Maj Toure,,,,,,,,,,,,,,,,,,1,0,2,2,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,1,0,0,10
Joe Cox,,,,,,,,,,,,,,,,,,,,0,2,0,1,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,10
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,180,168,51,41,0,162,162,161,158,150,55,52,46,41,41,19,13,7,6,4,4,2,1,10
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,11
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Katherine Gilmore Richardson,David Oh,Kendra Brooks,Matt Wolfe,Bill Heeney,Dan Tinney,Nicolas O'Rourke,Al Taubenberger,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,11
Amanda Green-Hawkins,1,92,0,0,0,92,94,91,88,86,4,10,0,1,0,7,0,2,2,2,0,1,0,11
Daniel D Mccaffery,,2,1,0,0,90,88,86,86,84,4,8,2,2,1,6,1,3,2,2,0,1,0,11
Christylee Peck,,,0,8,0,1,1,1,1,1,10,0,8,6,8,1,6,2,0,0,1,0,0,11
Megan Mccarthy King,,,,0,0,0,0,0,0,0,8,0,7,6,7,0,6,1,0,0,1,0,0,11
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Isaiah Thomas,,,,,,1,96,92,91,90,1,6,1,0,0,5,0,1,1,0,0,0,0,11
Derek S Green,,,,,,,0,91,91,90,1,5,0,0,0,4,0,1,1,0,0,0,0,11
Helen Gym,,,,,,,,0,87,85,3,7,0,0,0,5,0,1,0,1,0,0,0,11
Allan Domb,,,,,,,,,0,89,3,2,0,1,0,0,0,0,0,1,0,1,0,11
Katherine Gilmore Richardson,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11
David Oh,,,,,,,,,,,1,2,8,7,8,1,6,2,0,1,1,1,0,11
Kendra Brooks,,,,,,,,,,,,0,0,1,0,7,0,2,1,2,0,1,0,11
Matt Wolfe,,,,,,,,,,,,,0,6,8,1,6,2,0,0,1,0,0,11
Bill Heeney,,,,,,,,,,,,,,0,6,0,7,0,0,0,0,1,0,11
Dan Tinney,,,,,,,,,,,,,,,0,1,6,2,0,0,1,0,0,11
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,11
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Joe Cox,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,,,0,1,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,103,101,11,8,0,101,99,95,94,91,15,10,9,8,8,8,7,4,2,2,1,1,0,11
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,12
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Helen Gym,David Oh,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,12
Amanda Green-Hawkins,0,88,1,0,0,90,84,88,86,87,5,2,1,1,1,3,3,0,0,0,0,0,0,12
Daniel D Mccaffery,,0,1,0,0,88,86,86,84,83,7,1,3,2,2,4,3,0,0,0,0,0,0,12
Megan Mccarthy King,,,0,8,0,1,3,2,2,2,8,8,8,8,8,0,0,0,0,0,0,0,0,12
Christylee Peck,,,,0,0,0,1,1,1,1,7,7,7,7,7,0,0,0,0,0,0,0,0,12
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Derek S Green,,,,,,0,86,88,87,87,4,2,1,1,1,3,2,0,0,0,0,0,0,12
Isaiah Thomas,,,,,,,0,86,86,84,1,0,0,0,0,1,0,0,0,0,0,0,0,12
Katherine Gilmore Richardson,,,,,,,,0,88,87,5,1,1,0,0,2,2,0,0,0,0,0,0,12
Allan Domb,,,,,,,,,0,86,3,0,0,0,0,1,0,0,0,0,0,0,0,12
Helen Gym,,,,,,,,,,0,4,2,0,0,0,2,1,0,0,0,0,0,0,12
David Oh,,,,,,,,,,,0,9,8,9,8,2,2,0,0,0,0,0,0,12
Bill Heeney,,,,,,,,,,,,0,8,8,8,0,0,0,0,0,0,0,0,12
Matt Wolfe,,,,,,,,,,,,,0,8,8,1,1,0,0,0,0,0,0,12
Al Taubenberger,,,,,,,,,,,,,,0,8,1,1,0,0,0,0,0,0,12
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12
Kendra Brooks,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,12
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,12
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,97,97,11,8,0,96,92,92,91,91,15,10,10,9,9,4,3,0,0,0,0,0,0,12
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,13
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Bill Heeney,David Oh,Al Taubenberger,Dan Tinney,Kendra Brooks,Matt Wolfe,Nicolas O'Rourke,Maj Toure,Steve Cherniavsky,Joe Cox,Sherrie Cohen,Clarc King,Write-In,13
Daniel D Mccaffery,2,142,5,2,0,131,132,130,129,127,13,13,9,5,20,2,17,3,6,3,1,1,0,13
Amanda Green-Hawkins,,0,0,1,0,128,130,128,129,123,12,9,7,1,21,1,12,5,5,3,3,3,0,13
Megan Mccarthy King,,,0,31,0,8,5,4,2,4,31,25,25,23,1,18,3,1,2,5,2,1,0,13
Christylee Peck,,,,0,0,8,3,4,1,1,27,26,25,20,1,16,2,2,2,4,3,2,0,13
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Allan Domb,,,,,,1,127,127,122,122,16,15,12,9,7,3,4,4,5,2,1,1,0,13
Isaiah Thomas,,,,,,,1,130,129,127,9,11,6,1,13,1,10,5,3,1,1,2,0,13
Helen Gym,,,,,,,,0,129,125,8,10,6,3,13,0,8,3,3,1,2,1,0,13
Derek S Green,,,,,,,,,0,122,3,3,2,1,10,0,9,3,3,3,3,2,0,13
Katherine Gilmore Richardson,,,,,,,,,,0,5,4,6,1,8,1,5,2,1,1,1,1,0,13
Bill Heeney,,,,,,,,,,,3,29,28,23,3,21,1,2,2,2,2,1,0,13
David Oh,,,,,,,,,,,,2,25,20,4,19,1,6,5,2,1,2,0,13
Al Taubenberger,,,,,,,,,,,,,0,21,1,18,0,2,1,1,1,1,0,13
Dan Tinney,,,,,,,,,,,,,,0,0,16,3,0,3,3,1,0,0,13
Kendra Brooks,,,,,,,,,,,,,,,0,0,16,3,5,2,3,2,0,13
Matt Wolfe,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,13
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,3,2,2,1,0,13
Maj Toure,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,13
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,4,1,1,0,13
Joe Cox,,,,,,,,,,,,,,,,,,,,0,2,2,0,13
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,1,0,13
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,164,158,40,36,0,152,150,144,141,138,55,48,37,29,28,22,20,12,11,8,6,5,0,13
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,14
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Al Taubenberger,Isaiah Thomas,Bill Heeney,Matt Wolfe,David Oh,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Clarc King,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Write-In,14
Daniel D Mccaffery,3,68,2,3,0,66,64,64,57,10,55,8,6,13,7,8,8,2,3,3,2,1,0,14
Amanda Green-Hawkins,,0,1,0,0,61,56,62,54,5,52,6,5,8,6,9,6,3,2,3,1,1,0,14
Megan Mccarthy King,,,0,40,0,2,3,3,1,43,1,41,42,38,40,1,1,2,1,0,0,1,0,14
Christylee Peck,,,,0,0,3,5,2,1,40,0,38,38,37,37,0,2,1,2,0,0,1,0,14
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Helen Gym,,,,,,1,63,63,59,4,57,3,3,9,3,4,2,2,2,2,0,1,0,14
Allan Domb,,,,,,,0,59,58,5,55,4,5,11,5,2,2,0,0,1,0,1,0,14
Katherine Gilmore Richardson,,,,,,,,0,57,4,56,3,3,5,3,6,4,2,1,3,0,1,0,14
Derek S Green,,,,,,,,,0,1,56,2,2,4,1,2,2,1,0,0,0,0,0,14
Al Taubenberger,,,,,,,,,,1,1,49,49,43,49,1,1,0,2,0,0,1,0,14
Isaiah Thomas,,,,,,,,,,,0,1,1,2,1,2,2,1,0,0,0,0,0,14
Bill Heeney,,,,,,,,,,,,1,50,38,45,2,4,0,0,0,1,0,0,14
Matt Wolfe,,,,,,,,,,,,,1,41,46,1,2,0,1,0,0,0,0,14
David Oh,,,,,,,,,,,,,,1,39,1,2,0,3,1,0,1,0,14
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,0,14
Kendra Brooks,,,,,,,,,,,,,,,,0,7,1,1,3,1,0,0,14
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,2,1,2,0,0,14
Maj Toure,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,14
Clarc King,,,,,,,,,,,,,,,,,,,0,0,1,1,0,14
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,14
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,14
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,14
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,87,73,49,45,0,74,73,71,62,61,59,57,57,56,52,10,10,5,4,3,2,2,0,14
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,15
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Bill Heeney,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Write-In,Clarc King,Maj Toure,Steve Cherniavsky,15
Amanda Green-Hawkins,2,50,0,0,0,44,44,44,42,41,4,2,2,2,0,9,8,2,0,1,0,0,0,15
Daniel D Mccaffery,,0,0,0,0,43,42,43,42,41,4,2,2,2,0,7,6,0,0,1,0,0,0,15
Megan Mccarthy King,,,0,15,0,2,1,1,1,1,15,14,15,13,13,0,1,0,1,0,0,0,0,15
Christylee Peck,,,,0,0,0,0,0,0,0,14,14,14,13,13,0,0,0,0,0,0,0,0,15
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Katherine Gilmore Richardson,,,,,,0,44,43,43,41,5,1,2,1,0,4,5,1,1,1,0,0,0,15
Helen Gym,,,,,,,0,43,41,39,1,2,1,1,0,7,7,2,0,1,0,0,0,15
Isaiah Thomas,,,,,,,,0,43,40,4,1,1,1,0,5,5,1,0,1,0,0,0,15
Derek S Green,,,,,,,,,0,41,3,1,0,0,0,2,2,0,0,1,0,0,0,15
Allan Domb,,,,,,,,,,0,3,1,1,1,0,3,2,0,0,0,0,0,0,15
Bill Heeney,,,,,,,,,,,0,15,16,16,14,1,2,0,1,0,0,0,0,15
David Oh,,,,,,,,,,,,1,14,15,14,0,0,0,0,0,0,0,0,15
Matt Wolfe,,,,,,,,,,,,,0,15,14,1,2,0,1,0,0,0,0,15
Al Taubenberger,,,,,,,,,,,,,,0,14,2,2,0,0,0,0,0,0,15
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15
Kendra Brooks,,,,,,,,,,,,,,,,0,9,2,0,0,0,0,0,15
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,15
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,15
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15
Write-In,,,,,,,,,,,,,,,,,,,,0,0,0,0,15
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,15
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,15
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,54,50,17,15,0,49,48,48,46,45,21,18,18,17,14,10,10,2,1,1,0,0,0,15
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,16
,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Helen Gym,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Maj Toure,Clarc King,Joe Cox,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,16
Isaiah Thomas,1,108,109,107,105,3,1,0,1,0,2,2,1,1,0,0,0,0,103,101,4,1,1,16
Katherine Gilmore Richardson,,0,107,107,105,2,1,0,1,0,1,1,1,1,1,0,0,0,103,102,4,1,1,16
Derek S Green,,,0,106,105,2,1,0,0,0,1,2,1,1,0,0,0,0,101,101,4,1,1,16
Allan Domb,,,,1,106,1,0,0,1,0,1,2,0,0,1,0,0,0,101,100,4,1,1,16
Helen Gym,,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,99,98,4,1,1,16
Al Taubenberger,,,,,,0,4,4,5,4,1,0,0,0,0,0,0,0,1,2,4,3,0,16
David Oh,,,,,,,0,3,3,3,1,1,0,0,1,0,0,0,1,2,3,3,0,16
Bill Heeney,,,,,,,,0,4,4,0,0,0,0,0,0,0,0,0,1,5,3,0,16
Dan Tinney,,,,,,,,,0,4,0,0,0,0,0,0,0,0,1,1,4,3,0,16
Matt Wolfe,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,4,3,0,16
Kendra Brooks,,,,,,,,,,,0,1,0,0,2,0,0,0,2,2,0,0,0,16
Maj Toure,,,,,,,,,,,,0,0,0,1,0,0,0,3,2,0,0,0,16
Clarc King,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,0,16
Joe Cox,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,16
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,16
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,16
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,16
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,16
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,1,100,1,0,1,16
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,0,1,0,0,16
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,0,4,0,16
Christylee Peck,,,,,,,,,,,,,,,,,,,,,,0,0,16
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,112,111,110,109,106,7,6,5,5,5,4,3,2,2,2,0,0,0,108,105,10,5,1,16
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,17
,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Derek S Green,Allan Domb,David Oh,Kendra Brooks,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,17
Isaiah Thomas,2,115,113,112,110,3,6,1,1,0,0,3,0,0,0,0,0,0,112,107,1,2,0,17
Katherine Gilmore Richardson,,0,112,113,111,3,6,1,1,1,0,2,0,0,0,0,0,0,113,105,1,2,0,17
Helen Gym,,,0,111,110,2,6,1,0,0,0,4,1,1,0,0,0,0,111,104,1,1,0,17
Derek S Green,,,,0,112,3,5,0,1,1,0,1,0,0,0,0,0,0,109,103,0,2,0,17
Allan Domb,,,,,0,2,5,0,0,1,0,2,0,0,0,0,0,0,109,105,0,0,0,17
David Oh,,,,,,1,0,7,7,6,6,0,1,0,0,0,0,0,2,3,7,6,0,17
Kendra Brooks,,,,,,,0,0,0,0,0,5,1,1,0,0,0,0,9,8,0,1,0,17
Al Taubenberger,,,,,,,,0,6,5,6,0,1,0,0,0,0,0,1,1,7,5,0,17
Matt Wolfe,,,,,,,,,0,5,6,0,1,0,0,0,0,0,0,1,6,6,0,17
Bill Heeney,,,,,,,,,,0,5,0,0,0,0,0,0,0,1,2,5,4,0,17
Dan Tinney,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,6,5,0,17
Nicolas O'Rourke,,,,,,,,,,,,0,1,1,0,0,0,0,5,5,0,0,0,17
Sherrie Cohen,,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,1,0,17
Joe Cox,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,17
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,17
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,17
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,17
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,0,106,1,1,0,17
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,0,1,0,0,17
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,6,0,17
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,,0,0,17
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,122,118,116,115,114,11,9,7,7,6,6,5,2,1,0,0,0,0,118,114,8,8,0,17
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,18
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Helen Gym,Kendra Brooks,David Oh,Bill Heeney,Maj Toure,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,Joe Cox,Matt Wolfe,Clarc King,Sherrie Cohen,Steve Cherniavsky,Write-In,18
Amanda Green-Hawkins,1,114,0,0,0,110,110,110,109,109,3,2,1,2,2,0,0,1,0,0,0,0,0,18
Daniel D Mccaffery,,0,0,0,0,111,110,111,110,110,3,2,1,2,2,0,0,1,0,0,0,0,0,18
Christylee Peck,,,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,18
Megan Mccarthy King,,,,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,18
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Derek S Green,,,,,,0,112,113,111,111,3,0,0,0,2,0,0,0,0,0,0,0,0,18
Katherine Gilmore Richardson,,,,,,,0,111,110,110,1,0,0,0,1,0,0,0,0,0,0,0,0,18
Isaiah Thomas,,,,,,,,0,111,111,3,0,0,0,2,0,0,0,0,0,0,0,0,18
Allan Domb,,,,,,,,,0,111,1,1,0,0,0,0,0,0,0,0,0,0,0,18
Helen Gym,,,,,,,,,,0,1,1,1,1,0,0,0,1,0,0,0,0,0,18
Kendra Brooks,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,18
David Oh,,,,,,,,,,,,0,2,1,0,1,1,1,1,0,0,0,0,18
Bill Heeney,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,18
Maj Toure,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,18
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18
Al Taubenberger,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,18
Dan Tinney,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,18
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,18
Matt Wolfe,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,18
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,18
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,18
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,18
Total,116,115,2,2,0,114,114,113,112,112,4,3,2,2,2,1,1,1,1,0,0,0,0,18
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,19
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Matt Wolfe,Bill Heeney,Al Taubenberger,Dan Tinney,David Oh,Kendra Brooks,Nicolas O'Rourke,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,19
Amanda Green-Hawkins,0,94,1,0,0,94,94,94,93,93,1,0,0,0,0,1,1,0,0,0,0,0,0,19
Daniel D Mccaffery,,0,0,0,0,93,93,93,92,92,1,0,0,0,0,1,1,0,0,0,0,0,0,19
Christylee Peck,,,0,4,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,19
Megan Mccarthy King,,,,1,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,19
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Allan Domb,,,,,,0,95,95,94,93,0,0,0,0,0,2,1,0,0,0,0,0,0,19
Helen Gym,,,,,,,0,95,94,93,0,0,0,0,0,2,1,0,0,0,0,0,0,19
Isaiah Thomas,,,,,,,,0,94,93,0,0,0,0,0,2,1,0,0,0,0,0,0,19
Katherine Gilmore Richardson,,,,,,,,,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,19
Derek S Green,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Matt Wolfe,,,,,,,,,,,0,7,6,6,6,0,0,0,0,0,0,0,0,19
Bill Heeney,,,,,,,,,,,,0,6,6,6,0,0,0,0,0,0,0,0,19
Al Taubenberger,,,,,,,,,,,,,0,6,6,0,0,0,0,0,0,0,0,19
Dan Tinney,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,19
David Oh,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19
Kendra Brooks,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,19
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,19
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,19
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,19
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,19
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,19
Total,96,94,5,5,0,95,95,95,94,93,8,7,6,6,6,2,1,0,0,0,0,0,0,19
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,20
,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Maj Toure,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,20
Helen Gym,0,120,122,118,116,4,2,0,2,0,6,4,2,2,0,0,0,0,112,116,2,3,0,20
Derek S Green,,0,117,118,113,3,3,0,1,0,4,1,1,2,0,0,0,0,113,115,2,1,0,20
Isaiah Thomas,,,0,115,115,3,1,0,1,0,6,4,2,2,0,0,0,0,112,116,0,1,0,20
Allan Domb,,,,0,115,2,1,0,0,0,2,0,1,1,0,0,0,0,109,111,1,1,0,20
Katherine Gilmore Richardson,,,,,0,2,0,0,1,0,2,0,0,0,0,0,0,0,107,110,0,3,0,20
David Oh,,,,,,0,9,7,9,8,1,0,1,0,0,0,0,0,5,3,9,8,0,20
Al Taubenberger,,,,,,,0,7,8,7,1,0,1,0,0,0,0,0,3,2,8,7,0,20
Bill Heeney,,,,,,,,0,7,7,0,0,0,0,0,0,0,0,2,0,9,7,0,20
