col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Chris Mallios,,,,,,,,,,,,0,28,1,3,0,1,1,0,0,0,0,2,1,0,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,20
Vincent N Melchiorre,,,,,,,,,,,,,0,1,1,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20
Jennifer Schultz,,,,,,,,,,,,,,2,8,16,6,6,13,5,8,9,5,6,3,6,5,4,4,3,2,5,3,4,3,3,1,1,3,2,3,1,0,0,20
Scott Diclaudio,,,,,,,,,,,,,,,1,6,10,10,6,9,8,2,1,2,0,3,2,2,0,2,2,1,1,0,3,1,2,0,1,1,1,1,0,1,20
Daine Grey Jr,,,,,,,,,,,,,,,,0,6,6,13,5,6,10,2,3,2,0,3,2,2,2,1,3,2,2,4,1,0,1,2,0,0,0,0,0,20
Lyris Younge,,,,,,,,,,,,,,,,,1,12,5,12,12,2,0,0,0,1,1,2,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,20
Leon Goodman,,,,,,,,,,,,,,,,,,1,5,11,11,1,2,2,2,1,1,2,1,0,1,0,1,1,2,0,1,2,1,1,1,2,1,0,20
James F Berardinelli,,,,,,,,,,,,,,,,,,,2,5,4,9,3,1,1,0,3,5,0,1,1,1,0,1,4,0,2,1,0,2,1,1,0,1,20
Jon Marshall,,,,,,,,,,,,,,,,,,,,2,10,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,20
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,1,2,2,2,0,2,1,0,1,1,0,1,2,0,1,0,0,1,0,20
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,3,0,1,0,1,0,1,2,0,2,1,0,1,0,0,0,1,20
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,3,4,1,0,2,1,1,1,2,0,1,2,0,2,2,1,1,0,20
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,3,3,1,3,3,4,1,3,0,1,4,1,2,1,0,0,20
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,0,2,1,2,1,1,1,1,3,2,1,1,0,1,0,20
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,1,2,1,0,2,1,0,2,0,2,1,0,0,20
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,2,1,1,0,3,0,2,3,1,1,0,0,0,0,20
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,3,0,2,2,0,2,1,1,1,1,20
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,2,2,1,2,1,2,3,1,0,0,0,0,20
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,0,2,1,1,2,0,1,0,0,0,20
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,0,0,1,0,20
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,2,0,0,2,0,0,0,0,0,20
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,3,0,2,0,0,0,20
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,1,1,1,0,0,20
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,1,20
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,0,1,0,0,0,20
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,1,20
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,20
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,20
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,20
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,20
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20
Total,103,56,52,45,43,40,40,40,38,37,33,31,30,27,22,20,20,19,18,18,16,12,9,7,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,3,3,2,1,1,20
,District Council 8th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
,Cindy Bass,Ken Powell,Tracy B Roman,Kai Scott,Abbe Fletman,Rainy Papademetriou,Brian T Ortelere,Edward William Louden Jr,Thomas Martin,Leon Goodman,Mia Roberts Perez,Frances Fattah,Jennifer Schultz,Scott Diclaudio,Lyris Younge,Michael Fanning,Vincent Furlong,Vincent N Melchiorre,Daine Grey Jr,James F Berardinelli,Chris Mallios,Franklin A Bennett Iii,Jon Marshall,Shanese Johnson,Chris Mccabe,Deborah Watson Stokes,Lynne M Summers,Stephanie M Sawyer,William J Ciancaglini,Anthony Kyriakakis,Leon A King Ii,Tangie M Boston,Marissa Brumbach,Sherman Toppin,Wayne M D Bennett,Betsy Wahl,Joshua Hill,Lucretia Clemons,Rania Major,Stella Tsai,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Vince Giusini,21
Cindy Bass,1,22,19,19,12,13,12,13,15,12,13,13,8,11,11,10,7,11,7,7,8,7,7,6,6,6,6,6,6,5,6,6,5,4,4,4,4,3,4,3,1,3,2,3,21
Ken Powell,,2,16,11,9,11,12,8,10,9,9,10,6,6,5,8,3,8,6,5,7,4,5,3,3,3,1,1,2,0,2,1,2,2,1,0,2,2,2,1,0,0,1,1,21
Tracy B Roman,,,1,12,10,11,10,9,9,7,8,10,7,6,5,7,4,8,7,3,6,0,6,4,3,5,0,4,1,0,2,2,2,2,1,1,1,1,2,1,0,1,1,0,21
Kai Scott,,,,1,8,12,8,8,12,5,9,8,4,3,5,9,4,7,2,2,6,2,3,6,4,5,5,5,4,3,2,2,2,2,3,0,1,2,1,1,2,1,0,1,21
Abbe Fletman,,,,,1,10,10,4,9,2,4,8,6,3,2,6,4,7,5,4,5,1,3,1,1,1,3,2,1,2,0,1,1,2,1,1,0,0,0,0,0,1,2,1,21
Rainy Papademetriou,,,,,,0,10,7,9,7,6,8,7,4,3,8,5,6,6,6,5,2,3,1,3,3,2,2,3,2,0,1,1,1,2,0,1,3,1,1,2,1,0,1,21
Brian T Ortelere,,,,,,,0,5,7,4,8,7,6,5,3,8,3,8,4,6,7,2,3,0,2,1,0,0,1,2,1,1,0,1,1,0,2,0,1,0,0,0,0,1,21
Edward William Louden Jr,,,,,,,,0,3,10,4,0,5,8,8,2,4,1,6,4,1,3,7,3,4,2,4,2,4,3,3,2,1,2,2,0,2,1,1,1,2,1,1,2,21
Thomas Martin,,,,,,,,,0,3,6,9,1,0,2,8,1,9,2,1,7,3,2,3,3,4,4,3,1,2,1,2,3,2,2,0,1,1,0,0,0,2,1,0,21
Leon Goodman,,,,,,,,,,1,2,2,5,5,6,1,3,1,6,4,1,3,5,2,3,2,2,1,1,1,2,1,2,1,2,0,1,2,2,1,1,1,0,1,21
Mia Roberts Perez,,,,,,,,,,,0,7,2,4,2,7,1,6,2,4,4,4,1,2,2,3,2,1,2,2,3,3,1,1,1,2,2,1,2,1,2,1,0,1,21
Frances Fattah,,,,,,,,,,,,0,3,1,0,7,2,9,2,2,6,3,1,3,3,4,2,3,2,1,1,2,3,1,0,2,1,3,2,1,1,1,1,1,21
Jennifer Schultz,,,,,,,,,,,,,1,4,4,0,4,1,6,5,0,3,5,2,0,4,1,3,2,2,0,1,1,0,1,1,0,2,2,3,0,1,2,0,21
Scott Diclaudio,,,,,,,,,,,,,,0,5,2,3,1,3,6,0,2,6,1,2,0,2,1,3,2,2,2,0,2,1,1,3,0,1,1,1,0,0,2,21
Lyris Younge,,,,,,,,,,,,,,,0,0,3,0,2,3,1,1,6,3,2,0,2,2,1,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,21
Michael Fanning,,,,,,,,,,,,,,,,0,1,8,0,2,7,1,0,0,2,1,2,0,2,1,0,1,0,1,1,0,1,0,1,0,2,0,0,1,21
Vincent Furlong,,,,,,,,,,,,,,,,,1,2,4,2,0,1,2,4,4,1,2,2,3,2,3,0,2,2,1,1,2,1,1,0,1,0,0,0,21
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,0,1,0,7,2,1,1,3,2,1,0,1,2,2,0,1,0,0,0,1,0,1,0,0,1,1,0,21
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,4,0,1,3,2,1,3,1,2,0,0,2,2,2,0,1,1,0,0,2,1,0,1,0,0,21
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,0,2,3,0,1,0,2,1,2,1,1,3,1,2,1,2,2,1,1,0,1,1,0,2,21
Chris Mallios,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,0,2,3,2,1,1,2,2,0,3,3,2,2,1,1,2,0,21
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,21
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,4,2,1,3,1,3,2,1,0,1,2,1,0,1,0,0,0,21
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3,1,3,1,3,2,0,0,3,1,1,0,1,0,0,0,21
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,1,1,2,1,0,1,1,0,1,1,1,0,2,1,0,21
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,1,2,2,1,1,1,0,0,0,0,2,1,1,2,21
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,4,3,1,2,2,0,1,1,1,0,1,0,1,21
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,0,1,1,1,0,1,2,0,1,2,21
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,0,1,1,1,1,1,1,1,1,21
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,2,0,1,0,0,1,0,0,21
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,1,0,2,1,0,2,0,1,21
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,2,1,0,0,0,0,21
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,1,0,0,0,1,0,21
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,2,1,0,1,0,0,21
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1,21
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,21
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,21
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,21
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,21
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,21
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,21
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,46,25,24,23,19,18,17,16,16,15,15,14,14,13,11,11,11,11,10,10,8,8,8,8,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,21
