col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Nicole Allen White,,,,,,,,,0,39,37,37,37,2,3,4,2,5,3,4,4,3,3,1,6,24,6,2,3,0,19
Michelle W Singer,,,,,,,,,,0,36,36,35,4,5,6,5,7,2,5,6,5,4,3,9,23,4,2,3,0,19
Blondell Reynolds Brown,,,,,,,,,,,0,38,36,3,3,3,3,8,3,2,4,5,2,3,4,24,4,3,4,0,19
Joe Foster,,,,,,,,,,,,0,36,4,2,4,3,7,3,2,3,5,2,3,7,20,4,3,4,0,19
Heather A Steinmiller,,,,,,,,,,,,,0,3,2,2,1,6,3,1,4,4,1,2,6,20,5,2,4,0,19
Yasmeen Kaboud,,,,,,,,,,,,,,0,19,15,15,13,13,14,13,13,12,12,12,4,1,6,2,0,19
Lou Agre,,,,,,,,,,,,,,,1,14,13,12,12,15,15,12,13,13,11,4,1,4,2,0,19
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,16,12,12,15,13,12,14,13,7,7,1,4,3,0,19
Sherrie Cohen,,,,,,,,,,,,,,,,,0,13,11,14,13,13,14,12,8,5,0,4,2,0,19
William Leopold,,,,,,,,,,,,,,,,,,0,11,11,12,14,11,13,5,7,1,4,2,0,19
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,12,12,11,11,12,6,4,2,4,2,0,19
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,15,11,13,12,6,3,1,5,2,0,19
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,11,12,13,6,5,0,4,2,0,19
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,12,12,7,3,0,4,2,0,19
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,11,6,4,0,3,2,0,19
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,0,3,2,0,19
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,19
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,19
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,19
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,19
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,19
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19
Total,90,75,70,61,52,47,46,46,45,44,42,41,40,27,26,22,19,19,18,18,18,16,15,14,54,41,22,12,11,1,19
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,20
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Vincent Hughes,Jerry T Jordan,Ken Washington,Nicole Allen White,Mark Aronchick,Mary Jo Daley,Michelle W Singer,Joe Foster,Blondell Reynolds Brown,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Carol Rose Fleischman,Waleed Shahid,William Leopold,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,Tonya Diane Bah,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,20
Cindy Bass,3,82,79,66,74,70,70,70,68,69,60,60,57,11,18,11,12,7,10,7,6,6,4,3,64,37,7,8,4,0,20
Malcolm Kenyatta,,2,76,62,72,64,61,62,60,60,57,56,53,15,16,14,12,8,10,13,9,11,10,6,51,25,6,9,4,0,20
Katherine J Gilmore,,,0,58,69,58,61,60,60,60,55,54,51,8,8,6,5,1,3,6,5,4,5,2,48,19,7,4,3,0,20
Vincent Hughes,,,,0,53,63,65,61,59,61,56,57,54,13,15,15,12,9,11,10,9,11,8,6,49,11,6,7,5,1,20
Jerry T Jordan,,,,,0,52,54,56,54,55,52,50,49,10,11,8,7,2,5,7,6,6,5,2,38,21,6,6,3,0,20
Ken Washington,,,,,,1,67,65,61,64,59,60,55,10,12,13,11,10,11,8,6,8,7,5,48,12,2,8,3,0,20
Nicole Allen White,,,,,,,0,63,59,63,60,58,55,8,11,10,11,8,11,7,5,6,6,4,44,13,3,7,4,0,20
Mark Aronchick,,,,,,,,0,63,64,53,57,54,7,10,9,9,5,7,6,4,5,4,2,48,10,3,9,2,0,20
Mary Jo Daley,,,,,,,,,0,62,54,57,53,5,5,6,6,0,3,4,2,3,3,0,48,11,2,6,2,0,20
Michelle W Singer,,,,,,,,,,0,55,57,54,5,9,9,8,4,6,5,4,4,4,1,48,9,2,5,3,0,20
Joe Foster,,,,,,,,,,,0,53,51,9,7,10,6,6,6,7,7,7,6,5,38,12,2,7,3,0,20
Blondell Reynolds Brown,,,,,,,,,,,,0,52,4,4,7,5,2,4,4,2,4,3,1,41,10,2,5,2,0,20
Heather A Steinmiller,,,,,,,,,,,,,0,5,4,5,3,2,2,4,3,4,3,2,37,9,2,6,3,0,20
Yasmeen Kaboud,,,,,,,,,,,,,,0,31,27,24,23,22,22,22,22,19,16,10,27,5,4,2,0,20
Lou Agre,,,,,,,,,,,,,,,0,26,25,24,24,21,20,20,19,14,15,19,2,4,2,1,20
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,24,26,24,22,22,21,20,14,16,13,3,3,3,0,20
Gwen Snyder,,,,,,,,,,,,,,,,,0,23,28,23,21,21,19,14,15,8,4,3,2,0,20
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,26,22,21,19,20,14,10,11,4,4,2,1,20
Waleed Shahid,,,,,,,,,,,,,,,,,,,0,23,21,20,18,14,13,9,3,4,2,1,20
William Leopold,,,,,,,,,,,,,,,,,,,,0,21,21,19,13,10,9,4,3,1,1,20
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,19,19,14,9,9,3,3,3,0,20
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,16,15,11,7,3,2,2,0,20
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,12,9,8,3,3,1,0,20
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,1,3,1,0,20
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,20
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,20
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,20
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,20
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,20
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20
Total,129,101,86,84,78,77,75,74,72,70,67,62,59,50,45,38,33,32,32,28,27,25,24,17,111,77,20,17,8,1,20
