col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Mary Jo Daley,,,,,,,,0,44,41,9,41,41,40,5,6,4,8,6,8,5,6,6,6,16,23,7,3,2,0,10
Michelle W Singer,,,,,,,,,0,44,11,40,43,40,7,9,7,11,9,10,8,9,7,8,14,26,4,5,2,0,10
Nicole Allen White,,,,,,,,,,0,9,39,41,41,4,8,5,6,7,6,5,5,4,7,11,28,6,3,2,0,10
Yasmeen Kaboud,,,,,,,,,,,2,9,6,9,35,28,30,29,27,28,29,27,26,24,20,7,8,8,5,1,10
Mark Aronchick,,,,,,,,,,,,0,38,39,6,8,5,8,5,8,5,5,4,5,10,25,7,4,1,1,10
Heather A Steinmiller,,,,,,,,,,,,,0,37,3,5,3,5,6,5,5,5,3,4,12,24,5,4,0,0,10
Joe Foster,,,,,,,,,,,,,,0,4,7,4,6,6,5,6,6,5,7,10,24,6,5,1,0,10
Lou Agre,,,,,,,,,,,,,,,1,28,27,27,25,25,27,24,24,22,14,6,8,6,6,0,10
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,28,26,27,23,26,23,24,23,8,7,10,7,4,0,10
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,28,29,26,27,25,25,24,9,5,7,8,5,0,10
Gwen Snyder,,,,,,,,,,,,,,,,,,0,25,27,27,26,25,24,11,6,7,6,4,0,10
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,24,24,24,24,23,7,5,8,8,4,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,26,26,23,22,10,4,7,7,4,0,10
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,27,24,23,9,6,6,7,3,0,10
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,24,23,7,6,6,7,3,0,10
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,22,7,4,6,6,5,0,10
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,10,5,5,5,3,0,10
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,10
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,10
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,10
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,10
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,95,68,65,63,58,58,53,52,52,52,51,49,47,47,41,36,34,34,32,32,32,29,28,28,58,53,22,19,11,1,10
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,11
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Mary Jo Daley,Vincent Hughes,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Joe Foster,Ken Washington,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,William Leopold,Tonya Diane Bah,Margaret Lenzi,Hamdi Soysal,Waleed Shahid,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,11
Cindy Bass,1,110,110,97,86,75,74,81,76,75,69,69,65,21,22,19,16,13,12,12,10,7,10,7,68,40,13,7,1,0,11
Katherine J Gilmore,,0,109,96,87,75,76,77,75,73,69,69,65,24,21,21,22,16,14,15,12,11,14,9,68,33,14,6,2,0,11
Malcolm Kenyatta,,,0,103,82,79,78,79,73,77,70,72,63,25,24,24,20,16,14,16,12,10,14,11,65,37,12,5,2,0,11
Jerry T Jordan,,,,0,77,69,70,73,70,71,68,67,60,17,19,19,14,13,8,10,8,6,10,5,58,29,10,4,2,0,11
Mary Jo Daley,,,,,0,73,73,78,74,73,70,69,65,8,11,16,10,9,9,10,7,5,8,3,60,19,7,3,1,0,11
Vincent Hughes,,,,,,1,77,70,69,76,70,68,63,7,10,16,8,5,8,11,6,5,3,6,58,15,8,3,1,0,11
Blondell Reynolds Brown,,,,,,,0,68,68,72,69,70,59,6,8,13,9,5,7,8,5,4,3,4,58,13,8,3,1,0,11
Mark Aronchick,,,,,,,,0,69,73,68,67,63,8,9,15,10,6,7,9,4,4,5,5,57,17,5,2,2,0,11
Michelle W Singer,,,,,,,,,0,72,69,69,62,4,6,12,6,5,5,7,4,4,2,4,55,15,5,4,1,0,11
Nicole Allen White,,,,,,,,,,0,71,71,65,7,10,15,9,6,7,9,6,6,3,6,58,16,6,1,1,0,11
Heather A Steinmiller,,,,,,,,,,,0,68,62,2,5,10,4,1,3,5,2,2,0,3,53,13,5,2,1,0,11
Joe Foster,,,,,,,,,,,,0,59,5,7,13,9,5,6,6,3,3,4,4,55,13,4,1,1,0,11
Ken Washington,,,,,,,,,,,,,1,3,4,10,5,3,4,4,2,4,3,2,52,12,4,1,0,0,11
Yasmeen Kaboud,,,,,,,,,,,,,,0,37,27,30,27,26,24,24,23,23,20,14,26,6,5,5,1,11
Lou Agre,,,,,,,,,,,,,,,1,29,28,25,26,25,25,21,21,21,14,15,8,5,3,1,11
Sherrie Cohen,,,,,,,,,,,,,,,,0,28,27,23,24,26,22,23,21,17,16,3,4,3,1,11
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,29,26,23,25,24,23,23,13,16,5,4,4,1,11
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,22,23,24,21,23,17,10,15,3,3,3,0,11
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,21,22,20,18,18,9,12,3,3,3,2,11
William Leopold,,,,,,,,,,,,,,,,,,,,0,23,21,19,18,12,12,3,3,1,0,11
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,23,19,21,11,9,3,2,3,1,11
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,17,20,12,9,2,2,2,1,11
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,15,10,10,3,2,2,0,11
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,9,7,3,2,4,1,11
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,11
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,11
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,11
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,11
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,11
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11
Total,137,129,128,109,94,89,85,85,84,84,77,76,71,58,48,44,43,34,32,31,29,28,27,26,98,77,24,20,12,3,11
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,12
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Yasmeen Kaboud,Vincent Hughes,Ken Washington,Blondell Reynolds Brown,Lou Agre,Mary Jo Daley,Mark Aronchick,Ariana Flores Gordon,Nicole Allen White,Sherrie Cohen,Joe Foster,Hamdi Soysal,Michelle W Singer,Waleed Shahid,Tonya Diane Bah,William Leopold,Carol Rose Fleischman,Margaret Lenzi,Heather A Steinmiller,Gwen Snyder,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,12
Cindy Bass,1,74,75,79,17,62,62,62,16,65,62,9,58,8,56,6,57,7,7,6,6,8,51,7,33,38,9,5,4,1,12
Malcolm Kenyatta,,2,75,73,13,65,63,63,11,63,61,8,56,6,55,6,55,6,6,5,7,5,51,6,27,41,8,5,4,1,12
Jerry T Jordan,,,0,72,19,67,64,64,18,63,62,12,57,11,54,12,56,10,14,10,11,12,54,11,23,38,9,7,5,1,12
Katherine J Gilmore,,,,0,15,61,58,61,14,61,60,9,56,8,56,5,55,5,6,4,6,6,51,4,25,40,5,4,4,1,12
Yasmeen Kaboud,,,,,1,17,13,10,65,12,8,58,6,59,8,58,3,53,53,54,56,52,5,48,33,12,9,11,5,1,12
Vincent Hughes,,,,,,0,64,69,15,59,57,13,57,12,56,12,53,13,13,12,11,13,51,11,26,37,7,4,2,1,12
Ken Washington,,,,,,,0,61,12,64,59,9,59,9,54,10,56,9,11,8,9,10,54,9,19,40,10,3,1,1,12
Blondell Reynolds Brown,,,,,,,,0,10,61,57,7,58,6,54,8,54,7,9,7,6,8,51,5,20,36,8,4,2,1,12
Lou Agre,,,,,,,,,0,9,7,55,5,56,6,57,2,49,53,52,53,50,4,46,27,11,8,11,3,1,12
Mary Jo Daley,,,,,,,,,,0,63,7,55,8,55,8,56,8,8,7,8,8,52,7,17,36,10,4,1,1,12
Mark Aronchick,,,,,,,,,,,0,6,54,5,54,5,56,5,7,5,5,6,52,6,16,37,8,3,1,1,12
Ariana Flores Gordon,,,,,,,,,,,,0,3,57,4,56,1,50,49,51,54,49,3,48,20,12,8,12,3,1,12
Nicole Allen White,,,,,,,,,,,,,0,3,53,2,54,5,4,3,2,6,51,3,15,34,7,3,1,1,12
Sherrie Cohen,,,,,,,,,,,,,,0,5,57,1,52,52,52,56,51,3,47,21,10,8,12,4,1,12
Joe Foster,,,,,,,,,,,,,,,0,3,52,8,7,6,4,8,47,7,15,34,6,3,1,1,12
Hamdi Soysal,,,,,,,,,,,,,,,,0,0,51,53,54,56,52,2,48,17,11,9,12,3,1,12
Michelle W Singer,,,,,,,,,,,,,,,,,0,4,3,3,0,5,51,3,13,35,6,3,1,1,12
Waleed Shahid,,,,,,,,,,,,,,,,,,1,50,52,50,52,4,48,22,9,8,11,2,1,12
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,52,51,51,5,46,17,12,8,11,3,1,12
William Leopold,,,,,,,,,,,,,,,,,,,,0,52,53,3,47,17,11,9,11,2,1,12
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,49,2,47,17,10,7,12,3,1,12
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,5,46,17,9,9,11,3,2,12
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,2,13,31,6,3,1,1,12
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,17,9,6,11,2,1,12
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,12
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,12
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,12
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,12
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,97,92,87,85,81,79,75,73,71,71,68,63,63,63,62,60,60,60,59,58,57,57,56,53,67,63,21,18,17,2,12
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,13
,Cindy Bass,Yasmeen Kaboud,Ariana Flores Gordon,Malcolm Kenyatta,Lou Agre,Sherrie Cohen,Katherine J Gilmore,Hamdi Soysal,Jerry T Jordan,Margaret Lenzi,Gwen Snyder,William Leopold,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,Blondell Reynolds Brown,Vincent Hughes,Nicole Allen White,Ken Washington,Mark Aronchick,Mary Jo Daley,Heather A Steinmiller,Joe Foster,Michelle W Singer,Wanda Logan,Movita Johnson Harrell,Vanessa L Brown,Darryl Thomas,Ray Bailey,Ted Smith,13
Cindy Bass,0,12,15,37,9,12,33,10,32,8,7,8,8,7,8,24,24,23,21,22,21,19,17,19,22,9,12,4,4,2,13
Yasmeen Kaboud,,0,38,11,37,35,8,33,7,30,31,30,29,29,25,6,5,6,4,3,4,2,6,2,19,16,6,3,5,3,13
Ariana Flores Gordon,,,1,12,36,39,8,36,8,33,33,33,31,31,27,8,8,9,8,4,4,3,8,5,13,14,7,5,1,3,13
Malcolm Kenyatta,,,,0,11,12,31,9,30,8,7,8,8,7,8,22,23,22,19,21,19,18,17,18,12,9,11,4,2,2,13
Lou Agre,,,,,0,34,4,34,6,30,31,31,30,30,26,3,4,6,3,1,1,1,5,1,13,13,5,3,4,2,13
Sherrie Cohen,,,,,,0,7,35,8,33,31,32,31,29,28,10,7,7,5,3,6,2,6,4,10,14,7,5,2,3,13
Katherine J Gilmore,,,,,,,0,3,28,5,3,2,1,0,2,21,21,18,17,20,19,18,15,17,15,6,10,0,2,1,13
Hamdi Soysal,,,,,,,,0,5,29,30,31,30,30,28,3,3,5,3,2,3,2,4,2,9,13,5,3,2,2,13
Jerry T Jordan,,,,,,,,,0,5,3,4,3,4,4,21,21,17,18,20,17,18,15,16,11,5,9,3,2,2,13
Margaret Lenzi,,,,,,,,,,0,31,30,28,28,25,6,5,5,2,1,3,2,5,2,11,10,6,3,1,1,13
Gwen Snyder,,,,,,,,,,,0,29,29,30,26,4,3,6,2,0,2,1,4,1,10,11,5,1,2,1,13
William Leopold,,,,,,,,,,,,0,29,29,25,3,3,4,1,1,1,1,3,1,9,12,5,3,1,1,13
Tonya Diane Bah,,,,,,,,,,,,,0,28,24,3,2,5,1,0,2,0,4,1,8,12,4,3,1,1,13
Waleed Shahid,,,,,,,,,,,,,,0,25,2,2,5,2,1,1,1,4,1,8,10,5,3,2,1,13
Carol Rose Fleischman,,,,,,,,,,,,,,,0,4,3,4,2,1,1,1,4,2,6,11,4,2,3,2,13
Blondell Reynolds Brown,,,,,,,,,,,,,,,,0,23,19,17,17,17,16,15,17,8,4,9,3,1,1,13
Vincent Hughes,,,,,,,,,,,,,,,,,0,18,18,17,16,15,15,16,9,3,11,3,0,1,13
Nicole Allen White,,,,,,,,,,,,,,,,,,0,17,16,16,18,13,15,9,5,8,2,1,0,13
Ken Washington,,,,,,,,,,,,,,,,,,,0,15,12,13,14,14,10,2,6,2,1,1,13
Mark Aronchick,,,,,,,,,,,,,,,,,,,,0,16,17,13,16,6,4,8,1,1,1,13
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,0,14,9,12,6,5,6,2,1,1,13
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,0,12,16,5,4,7,1,1,0,13
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,15,5,5,6,1,0,1,13
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,7,0,1,1,13
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,13
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,13
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,13
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,13
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,13
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13
Total,59,55,48,45,43,43,39,37,35,35,34,33,32,32,31,29,29,28,25,22,22,21,20,20,53,28,24,21,13,4,13
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,14
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Vincent Hughes,Ken Washington,Mark Aronchick,Blondell Reynolds Brown,Michelle W Singer,Nicole Allen White,Joe Foster,Lou Agre,Heather A Steinmiller,Mary Jo Daley,Hamdi Soysal,Sherrie Cohen,William Leopold,Gwen Snyder,Margaret Lenzi,Carol Rose Fleischman,Tonya Diane Bah,Waleed Shahid,Ariana Flores Gordon,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,14
Cindy Bass,1,87,91,84,26,63,59,60,59,60,58,56,22,55,54,16,13,13,13,12,12,12,9,6,49,41,16,14,9,1,14
Malcolm Kenyatta,,0,83,86,24,60,60,60,56,55,56,56,24,51,53,14,14,16,13,14,10,13,13,7,31,35,14,8,7,1,14
Katherine J Gilmore,,,0,83,23,60,57,60,54,55,57,55,21,53,54,13,11,14,12,13,10,12,10,7,35,34,13,9,6,1,14
Jerry T Jordan,,,,0,26,61,59,59,53,55,55,55,25,52,53,16,14,16,14,14,12,12,13,8,29,33,12,7,7,1,14
Yasmeen Kaboud,,,,,0,13,19,14,11,13,14,15,57,11,8,45,46,44,45,42,41,41,41,28,25,22,15,4,6,3,14
Vincent Hughes,,,,,,0,58,53,60,56,55,55,11,50,51,8,6,8,6,9,6,7,7,1,19,30,13,3,6,1,14
Ken Washington,,,,,,,0,54,55,59,55,56,17,54,50,12,9,11,12,10,7,11,8,3,19,32,11,3,4,1,14
Mark Aronchick,,,,,,,,0,48,54,52,54,12,52,51,13,11,8,8,11,8,7,8,2,19,29,10,3,5,0,14
Blondell Reynolds Brown,,,,,,,,,0,56,53,50,8,51,44,5,5,5,6,8,3,7,3,0,17,29,10,3,4,1,14
Michelle W Singer,,,,,,,,,,0,55,53,11,57,48,8,6,7,8,8,4,9,4,0,20,30,7,3,4,0,14
Nicole Allen White,,,,,,,,,,,0,54,12,52,49,8,6,8,5,9,5,7,7,2,20,26,8,4,4,1,14
Joe Foster,,,,,,,,,,,,0,13,52,46,11,10,9,10,12,6,12,9,4,19,24,11,4,3,1,14
Lou Agre,,,,,,,,,,,,,0,9,7,42,43,44,43,41,38,40,40,26,16,17,12,5,5,2,14
Heather A Steinmiller,,,,,,,,,,,,,,0,46,8,6,7,9,8,3,10,4,1,19,26,6,3,3,0,14
Mary Jo Daley,,,,,,,,,,,,,,,0,7,4,5,3,5,5,4,2,1,18,22,9,3,5,0,14
Hamdi Soysal,,,,,,,,,,,,,,,,0,42,40,39,35,41,34,37,27,11,15,11,2,5,2,14
Sherrie Cohen,,,,,,,,,,,,,,,,,0,40,41,39,40,38,39,28,9,15,13,2,5,2,14
William Leopold,,,,,,,,,,,,,,,,,,0,42,38,38,38,40,27,10,15,12,2,5,1,14
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,39,37,40,38,28,11,14,12,2,4,1,14
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,34,37,38,26,11,13,11,2,5,1,14
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,32,36,25,10,11,13,2,4,2,14
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,36,25,8,15,13,2,3,1,14
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,26,10,12,12,2,4,1,14
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,3,3,2,14
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,14
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,14
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,14
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,14
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,14
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,137,103,102,95,79,75,73,68,67,67,65,64,61,59,59,50,50,48,47,46,45,45,44,32,75,70,37,30,23,3,14
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,15
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Mark Aronchick,Blondell Reynolds Brown,Heather A Steinmiller,Nicole Allen White,Yasmeen Kaboud,Joe Foster,Sherrie Cohen,Gwen Snyder,Carol Rose Fleischman,Waleed Shahid,Tonya Diane Bah,Ariana Flores Gordon,Hamdi Soysal,Lou Agre,Margaret Lenzi,William Leopold,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,15
Cindy Bass,0,78,72,73,62,63,59,59,60,58,55,53,14,48,8,6,3,5,5,5,6,7,5,5,53,35,4,5,3,2,15
Malcolm Kenyatta,,0,67,69,57,58,56,53,55,55,51,50,9,46,6,5,1,5,4,3,4,5,3,2,48,25,1,4,1,1,15
Katherine J Gilmore,,,0,68,53,58,58,56,56,53,53,50,9,47,9,7,5,6,7,5,7,6,5,5,46,20,4,4,2,0,15
Jerry T Jordan,,,,0,55,58,55,54,56,53,53,49,8,48,6,5,2,4,4,3,3,6,1,2,46,20,1,3,2,1,15
Ken Washington,,,,,1,56,55,54,54,54,51,53,6,46,7,5,3,4,5,5,5,3,5,4,40,13,2,4,1,1,15
Mary Jo Daley,,,,,,0,56,53,59,53,51,51,3,47,7,3,2,1,4,3,5,0,4,2,39,13,3,3,2,1,15
Michelle W Singer,,,,,,,0,56,55,55,54,52,8,47,8,8,5,7,7,6,7,4,5,4,38,15,3,3,2,1,15
Vincent Hughes,,,,,,,,0,50,57,52,50,4,48,6,4,4,4,5,4,5,2,4,2,41,12,1,4,1,0,15
Mark Aronchick,,,,,,,,,0,50,51,49,6,45,8,4,4,3,4,4,6,3,4,4,38,14,3,2,2,1,15
Blondell Reynolds Brown,,,,,,,,,,0,50,52,2,48,4,2,1,3,2,2,2,1,2,1,40,14,1,3,1,0,15
Heather A Steinmiller,,,,,,,,,,,0,47,4,46,3,4,1,4,4,1,4,3,2,3,35,11,1,3,2,1,15
Nicole Allen White,,,,,,,,,,,,0,4,45,5,3,2,4,2,4,4,1,3,2,37,11,3,2,1,0,15
Yasmeen Kaboud,,,,,,,,,,,,,2,0,20,25,20,22,20,22,21,18,20,20,9,27,7,1,2,1,15
Joe Foster,,,,,,,,,,,,,,0,4,2,1,2,2,1,1,0,1,1,34,8,0,2,1,0,15
Sherrie Cohen,,,,,,,,,,,,,,,0,22,23,18,20,21,20,10,19,19,13,8,6,1,1,0,15
Gwen Snyder,,,,,,,,,,,,,,,,0,20,23,22,21,19,13,20,19,9,10,6,1,1,0,15
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,20,20,21,20,12,18,18,9,8,6,1,2,0,15
Waleed Shahid,,,,,,,,,,,,,,,,,,0,21,19,17,14,18,18,7,11,6,0,2,0,15
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,18,19,13,20,19,7,8,6,1,2,0,15
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,0,19,12,18,17,6,10,6,1,1,0,15
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,11,19,18,7,8,6,2,0,0,15
Lou Agre,,,,,,,,,,,,,,,,,,,,,,0,10,12,6,10,5,0,3,0,15
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,19,6,7,6,1,1,0,15
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,6,0,1,0,15
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,15
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,15
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,15
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,108,85,80,76,65,65,65,64,63,62,56,56,50,48,30,28,27,27,26,25,25,24,24,24,80,76,13,9,8,2,15
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,16
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Mary Jo Daley,Ken Washington,Vincent Hughes,Lou Agre,Blondell Reynolds Brown,Heather A Steinmiller,Mark Aronchick,Michelle W Singer,Ariana Flores Gordon,Joe Foster,Carol Rose Fleischman,Sherrie Cohen,Nicole Allen White,Hamdi Soysal,Margaret Lenzi,Tonya Diane Bah,Waleed Shahid,William Leopold,Gwen Snyder,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,16
Cindy Bass,1,55,57,53,16,44,41,38,11,36,38,36,36,10,31,9,10,29,8,7,8,4,5,9,35,23,9,4,8,0,16
Malcolm Kenyatta,,2,54,52,18,43,39,38,14,34,38,36,32,11,32,10,11,29,10,8,9,6,7,7,38,18,6,3,6,0,16
Katherine J Gilmore,,,0,52,14,44,37,38,11,35,39,37,36,9,32,10,10,30,8,7,9,4,5,8,38,16,3,2,5,0,16
Jerry T Jordan,,,,0,12,42,36,34,12,30,35,35,32,10,30,7,10,27,6,7,7,4,5,4,32,12,2,1,6,0,16
Yasmeen Kaboud,,,,,1,8,8,5,35,5,4,6,3,29,3,26,28,2,26,25,24,23,23,21,8,25,10,6,3,1,16
Mary Jo Daley,,,,,,0,37,37,6,34,38,36,33,7,30,6,8,30,6,6,5,2,2,5,32,6,1,2,4,0,16
Ken Washington,,,,,,,0,36,6,34,35,34,33,8,32,4,8,29,5,6,5,3,4,3,26,9,1,3,3,0,16
Vincent Hughes,,,,,,,,2,3,37,36,32,33,3,31,3,5,31,2,4,3,1,1,2,29,7,0,2,3,0,16
Lou Agre,,,,,,,,,1,3,1,5,2,28,2,26,26,1,25,24,23,24,22,18,7,16,9,4,2,1,16
Blondell Reynolds Brown,,,,,,,,,,0,33,30,32,2,29,2,4,29,2,3,3,1,1,2,25,8,0,2,2,0,16
Heather A Steinmiller,,,,,,,,,,,0,33,34,3,32,4,5,31,3,3,4,0,2,3,29,5,0,1,3,0,16
Mark Aronchick,,,,,,,,,,,,0,30,5,28,4,6,26,4,4,3,2,2,3,28,5,0,1,3,0,16
Michelle W Singer,,,,,,,,,,,,,0,3,28,3,5,30,2,4,4,1,2,4,28,6,0,0,2,0,16
Ariana Flores Gordon,,,,,,,,,,,,,,0,3,27,28,1,26,24,25,24,24,18,8,13,5,6,0,1,16
Joe Foster,,,,,,,,,,,,,,,0,3,4,27,2,3,3,1,2,1,23,4,0,1,3,0,16
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,25,2,25,21,23,21,21,19,8,13,5,4,1,1,16
Sherrie Cohen,,,,,,,,,,,,,,,,,0,3,25,26,24,22,25,18,9,13,4,4,0,1,16
Nicole Allen White,,,,,,,,,,,,,,,,,,0,1,3,2,0,0,2,24,4,0,0,2,0,16
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,21,23,21,22,18,7,12,4,3,0,1,16
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,23,23,23,17,7,10,5,3,0,1,16
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,23,23,18,7,12,3,3,1,1,16
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,22,17,6,9,4,3,1,1,16
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,16,7,9,4,3,0,1,16
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,3,2,2,1,16
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,16
