col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Lisa Rhodes,,,,,,,0,36,25,16,12,10,6,10,9,19
Linda Norris,,,,,,,,0,24,18,8,6,8,12,10,19
Monica Maria Djerassi,,,,,,,,,0,11,5,7,9,10,11,19
John Brady,,,,,,,,,,0,7,9,3,5,12,19
Joe Khan,,,,,,,,,,,0,6,3,1,13,19
Nat Lownes,,,,,,,,,,,,0,4,4,14,19
Rebecca Poyourow,,,,,,,,,,,,,0,5,15,19
Jacque Whaumbush,,,,,,,,,,,,,,0,16,19
Total,132,103,79,78,59,49,48,44,38,34,18,18,17,14,17,19
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,20
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Linda Norris,Lisa Rhodes,Liam G Boyle,Kevin Bundy,Nat Lownes,Jacque Whaumbush,Monica Maria Djerassi,Joe Khan,John Brady,Rebecca Poyourow,2,20
Bob Casey Jr,10,66,47,41,32,32,28,26,25,23,12,12,11,12,3,20
Kathryn S Huggins,,1,42,35,28,29,25,19,23,22,10,10,8,10,4,20
Dewayne Drummond,,,0,29,28,26,24,20,24,19,10,10,8,10,5,20
Ken Washington,,,,0,17,17,25,20,13,10,8,4,7,5,6,20
Linda Norris,,,,,0,27,9,10,21,18,9,10,8,7,7,20
Lisa Rhodes,,,,,,0,10,9,20,20,11,10,4,7,8,20
Liam G Boyle,,,,,,,1,20,6,3,8,3,4,3,9,20
Kevin Bundy,,,,,,,,1,6,4,4,3,6,4,10,20
Nat Lownes,,,,,,,,,0,16,6,9,5,6,11,20
Jacque Whaumbush,,,,,,,,,,0,4,7,3,4,12,20
Monica Maria Djerassi,,,,,,,,,,,0,3,3,3,13,20
Joe Khan,,,,,,,,,,,,0,1,2,14,20
John Brady,,,,,,,,,,,,,0,3,15,20
Rebecca Poyourow,,,,,,,,,,,,,,0,16,20
Total,88,68,48,42,33,33,30,27,27,23,14,13,12,12,17,20
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,21
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Monica Maria Djerassi,Lisa Rhodes,Liam G Boyle,Linda Norris,Rebecca Poyourow,John Brady,Nat Lownes,Jacque Whaumbush,Joe Khan,2,21
Bob Casey Jr,11,72,52,47,34,34,29,29,26,22,21,16,16,12,3,21
Kathryn S Huggins,,3,42,40,27,31,28,29,26,21,17,15,17,11,4,21
Dewayne Drummond,,,0,35,26,23,22,23,18,12,15,13,13,7,5,21
Ken Washington,,,,1,23,23,22,22,19,12,13,14,9,8,6,21
Kevin Bundy,,,,,1,15,10,15,8,7,11,11,4,4,7,21
Monica Maria Djerassi,,,,,,0,20,15,15,18,9,8,9,7,8,21
Lisa Rhodes,,,,,,,0,10,17,12,8,11,14,7,9,21
Liam G Boyle,,,,,,,,0,7,8,7,4,4,6,10,21
Linda Norris,,,,,,,,,0,11,7,9,10,5,11,21
Rebecca Poyourow,,,,,,,,,,0,9,4,10,6,12,21
John Brady,,,,,,,,,,,0,4,5,2,13,21
Nat Lownes,,,,,,,,,,,,0,4,2,14,21
Jacque Whaumbush,,,,,,,,,,,,,0,3,15,21
Joe Khan,,,,,,,,,,,,,,0,16,21
Total,103,78,52,51,36,34,32,30,27,23,22,18,17,12,17,21
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,22
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Monica Maria Djerassi,Lisa Rhodes,Liam G Boyle,Linda Norris,Kevin Bundy,Rebecca Poyourow,John Brady,Joe Khan,Nat Lownes,Jacque Whaumbush,2,22
Bob Casey Jr,8,75,53,53,47,41,36,35,29,29,23,18,18,16,3,22
Kathryn S Huggins,,1,49,46,41,37,33,32,26,26,19,11,15,15,4,22
Dewayne Drummond,,,0,42,28,27,31,23,20,14,11,8,9,9,5,22
Ken Washington,,,,0,28,23,31,26,19,15,14,12,10,6,6,22
Monica Maria Djerassi,,,,,0,35,23,28,7,21,14,13,12,12,7,22
Lisa Rhodes,,,,,,0,18,30,5,13,11,8,6,12,8,22
Liam G Boyle,,,,,,,2,17,15,9,3,7,8,3,9,22
Linda Norris,,,,,,,,0,4,12,11,9,8,8,10,22
Kevin Bundy,,,,,,,,,0,9,10,4,7,4,11,22
Rebecca Poyourow,,,,,,,,,,0,10,9,12,9,12,22
John Brady,,,,,,,,,,,0,5,6,3,13,22
Joe Khan,,,,,,,,,,,,1,6,5,14,22
Nat Lownes,,,,,,,,,,,,,0,6,15,22
Jacque Whaumbush,,,,,,,,,,,,,,0,16,22
Total,104,78,56,55,48,43,39,37,29,29,23,20,18,16,17,22
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,23
,Bob Casey Jr,Kathryn S Huggins,Lisa Rhodes,Ken Washington,Dewayne Drummond,Monica Maria Djerassi,Rebecca Poyourow,Liam G Boyle,Linda Norris,Kevin Bundy,Joe Khan,John Brady,Jacque Whaumbush,Nat Lownes,2,23
Bob Casey Jr,21,98,65,59,60,58,58,53,54,41,39,33,33,19,3,23
Kathryn S Huggins,,1,57,53,48,46,48,47,46,38,25,27,25,18,4,23
Lisa Rhodes,,,0,30,30,43,37,26,42,18,25,20,24,8,5,23
Ken Washington,,,,1,40,23,24,35,21,28,21,17,12,14,6,23
Dewayne Drummond,,,,,0,27,27,29,24,27,19,12,16,14,7,23
Monica Maria Djerassi,,,,,,0,38,17,36,14,24,14,24,11,8,23
Rebecca Poyourow,,,,,,,0,26,37,12,19,16,22,11,9,23
Liam G Boyle,,,,,,,,0,22,24,18,21,7,10,10,23
Linda Norris,,,,,,,,,0,12,17,20,24,3,11,23
Kevin Bundy,,,,,,,,,,0,10,16,5,10,12,23
Joe Khan,,,,,,,,,,,0,14,12,8,13,23
John Brady,,,,,,,,,,,,0,7,6,14,23
Jacque Whaumbush,,,,,,,,,,,,,0,4,15,23
Nat Lownes,,,,,,,,,,,,,,0,16,23
Total,152,102,67,62,61,61,59,54,54,43,40,34,33,20,17,23
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,24
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Lisa Rhodes,Liam G Boyle,Monica Maria Djerassi,Linda Norris,Kevin Bundy,Rebecca Poyourow,John Brady,Nat Lownes,Jacque Whaumbush,Joe Khan,2,24
Bob Casey Jr,14,107,80,81,69,64,64,61,44,32,26,23,20,18,3,24
Kathryn S Huggins,,0,70,71,61,58,61,55,41,30,17,22,18,15,4,24
Dewayne Drummond,,,1,67,43,59,41,42,36,14,13,17,4,11,5,24
Ken Washington,,,,0,49,62,46,43,37,15,12,18,10,12,6,24
Lisa Rhodes,,,,,0,36,53,58,13,19,13,10,20,11,7,24
Liam G Boyle,,,,,,0,37,36,28,12,8,12,4,5,8,24
Monica Maria Djerassi,,,,,,,0,49,15,23,10,10,19,11,9,24
Linda Norris,,,,,,,,0,11,17,9,9,15,11,10,24
Kevin Bundy,,,,,,,,,0,13,13,17,5,11,11,24
Rebecca Poyourow,,,,,,,,,,0,7,12,16,8,12,24
John Brady,,,,,,,,,,,1,7,3,7,13,24
Nat Lownes,,,,,,,,,,,,0,3,7,14,24
Jacque Whaumbush,,,,,,,,,,,,,0,5,15,24
Joe Khan,,,,,,,,,,,,,,0,16,24
Total,153,112,85,84,73,68,67,66,46,33,28,24,21,19,17,24
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,25
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Lisa Rhodes,Dewayne Drummond,Linda Norris,Liam G Boyle,Kevin Bundy,Rebecca Poyourow,Monica Maria Djerassi,John Brady,Nat Lownes,Jacque Whaumbush,Joe Khan,2,25
Bob Casey Jr,15,75,46,44,43,43,36,36,35,35,25,22,22,20,3,25
Kathryn S Huggins,,0,39,40,40,40,37,33,34,32,25,23,20,17,4,25
Ken Washington,,,0,18,25,22,23,25,14,14,13,15,7,12,5,25
Lisa Rhodes,,,,1,20,33,17,14,21,24,15,10,16,14,6,25
Dewayne Drummond,,,,,0,16,23,26,16,15,12,13,11,12,7,25
Linda Norris,,,,,,0,17,15,19,24,16,13,16,14,8,25
Liam G Boyle,,,,,,,1,19,14,12,15,17,6,4,9,25
Kevin Bundy,,,,,,,,0,13,10,12,9,7,9,10,25
Rebecca Poyourow,,,,,,,,,0,24,11,12,12,7,11,25
Monica Maria Djerassi,,,,,,,,,,0,13,7,12,9,12,25
John Brady,,,,,,,,,,,1,8,7,4,13,25
Nat Lownes,,,,,,,,,,,,0,6,8,14,25
Jacque Whaumbush,,,,,,,,,,,,,0,8,15,25
Joe Khan,,,,,,,,,,,,,,0,16,25
Total,103,77,46,45,44,44,39,36,36,35,28,24,23,20,17,25
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,26
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Lisa Rhodes,Kevin Bundy,Monica Maria Djerassi,Liam G Boyle,Nat Lownes,Rebecca Poyourow,Linda Norris,John Brady,Jacque Whaumbush,Joe Khan,2,26
Bob Casey Jr,1,35,21,18,17,15,16,15,14,14,11,9,7,4,3,26
Kathryn S Huggins,,0,18,18,18,14,15,13,15,14,11,10,8,3,4,26
Ken Washington,,,0,13,6,11,7,11,10,6,3,6,4,2,5,26
Dewayne Drummond,,,,0,9,10,5,11,8,7,4,7,2,3,6,26
Lisa Rhodes,,,,,0,3,12,3,7,9,9,8,7,2,7,26
Kevin Bundy,,,,,,1,3,10,7,5,2,5,0,0,8,26
Monica Maria Djerassi,,,,,,,0,5,8,8,8,3,6,2,9,26
Liam G Boyle,,,,,,,,0,7,5,2,2,2,1,10,26
Nat Lownes,,,,,,,,,0,7,4,6,4,1,11,26
Rebecca Poyourow,,,,,,,,,,0,10,3,5,3,12,26
Linda Norris,,,,,,,,,,,0,3,6,2,13,26
John Brady,,,,,,,,,,,,0,2,1,14,26
Jacque Whaumbush,,,,,,,,,,,,,0,0,15,26
Joe Khan,,,,,,,,,,,,,,0,16,26
Total,42,36,22,19,18,16,16,15,15,14,11,10,8,4,17,26
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,27
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Lisa Rhodes,Liam G Boyle,Kevin Bundy,Linda Norris,Monica Maria Djerassi,John Brady,Rebecca Poyourow,Nat Lownes,Jacque Whaumbush,Joe Khan,2,27
Bob Casey Jr,11,82,69,68,53,45,45,38,32,28,25,21,16,11,3,27
Kathryn S Huggins,,2,54,58,41,42,37,34,28,19,23,18,13,8,4,27
Ken Washington,,,0,53,36,38,36,31,20,18,18,13,10,8,5,27
Dewayne Drummond,,,,1,34,44,35,29,24,16,18,18,10,9,6,27
Lisa Rhodes,,,,,0,23,23,34,22,18,17,13,12,6,7,27
Liam G Boyle,,,,,,0,22,18,18,9,9,9,4,2,8,27
Kevin Bundy,,,,,,,1,20,14,17,15,12,8,7,9,27
Linda Norris,,,,,,,,0,19,17,13,7,10,6,10,27
Monica Maria Djerassi,,,,,,,,,0,8,13,8,8,5,11,27
John Brady,,,,,,,,,,1,10,5,2,6,12,27
Rebecca Poyourow,,,,,,,,,,,0,10,8,5,13,27
Nat Lownes,,,,,,,,,,,,0,7,4,14,27
Jacque Whaumbush,,,,,,,,,,,,,0,4,15,27
Joe Khan,,,,,,,,,,,,,,1,16,27
Total,120,87,72,71,56,48,47,41,34,30,27,22,17,13,17,27
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,28
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Lisa Rhodes,Liam G Boyle,Monica Maria Djerassi,Linda Norris,Rebecca Poyourow,John Brady,Nat Lownes,Jacque Whaumbush,Joe Khan,2,28
Bob Casey Jr,16,67,56,52,38,34,28,30,26,23,22,20,15,14,3,28
Kathryn S Huggins,,1,49,43,34,26,24,23,18,20,15,18,11,12,4,28
Dewayne Drummond,,,0,44,33,24,26,21,18,16,16,19,8,9,5,28
Ken Washington,,,,1,30,19,26,18,16,16,14,17,7,7,6,28
Kevin Bundy,,,,,0,16,19,11,9,10,13,12,6,7,7,28
Lisa Rhodes,,,,,,0,6,16,23,12,11,8,14,8,8,28
Liam G Boyle,,,,,,,0,11,6,9,6,10,2,4,9,28
Monica Maria Djerassi,,,,,,,,0,15,13,8,8,6,6,10,28
Linda Norris,,,,,,,,,0,9,7,5,9,5,11,28
Rebecca Poyourow,,,,,,,,,,0,4,8,9,3,12,28
John Brady,,,,,,,,,,,0,8,4,8,13,28
Nat Lownes,,,,,,,,,,,,0,1,5,14,28
Jacque Whaumbush,,,,,,,,,,,,,0,2,15,28
Joe Khan,,,,,,,,,,,,,,0,16,28
Total,105,70,58,54,39,34,30,30,26,24,22,21,15,14,17,28
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,29
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,John Brady,Rebecca Poyourow,Joe Khan,Jacque Whaumbush,Nat Lownes,2,29
Bob Casey Jr,7,93,61,60,45,48,42,42,40,35,30,18,17,17,3,29
Kathryn S Huggins,,2,53,52,44,42,36,39,37,29,27,14,16,16,4,29
Ken Washington,,,0,48,36,29,26,23,29,19,15,9,5,11,5,29
Dewayne Drummond,,,,0,37,29,24,26,33,18,15,12,7,10,6,29
Liam G Boyle,,,,,1,24,23,21,27,16,13,6,5,8,7,29
Lisa Rhodes,,,,,,0,30,29,16,15,16,6,14,7,8,29
Linda Norris,,,,,,,0,29,11,16,16,12,9,6,9,29
Monica Maria Djerassi,,,,,,,,0,10,15,21,11,11,6,10,29
Kevin Bundy,,,,,,,,,0,16,14,9,4,11,11,29
John Brady,,,,,,,,,,0,15,9,8,10,12,29
Rebecca Poyourow,,,,,,,,,,,0,8,10,11,13,29
Joe Khan,,,,,,,,,,,,0,2,2,14,29
Jacque Whaumbush,,,,,,,,,,,,,0,4,15,29
Nat Lownes,,,,,,,,,,,,,,0,16,29
Total,121,99,63,62,49,49,43,43,42,35,31,19,17,17,17,29
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,30
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,Jacque Whaumbush,John Brady,Nat Lownes,Joe Khan,2,30
Bob Casey Jr,10,95,79,80,71,60,59,54,35,20,16,16,12,9,3,30
Kathryn S Huggins,,1,70,69,64,51,50,49,25,17,11,11,9,6,4,30
Dewayne Drummond,,,1,72,64,45,47,44,26,12,7,9,9,6,5,30
Ken Washington,,,,0,62,48,47,43,28,13,9,9,10,4,6,30
Liam G Boyle,,,,,0,43,42,39,20,10,7,6,3,6,7,30
Lisa Rhodes,,,,,,0,53,41,13,13,14,9,8,8,8,30
Linda Norris,,,,,,,0,42,15,10,10,9,5,6,9,30
Monica Maria Djerassi,,,,,,,,0,9,16,8,8,6,5,10,30
Kevin Bundy,,,,,,,,,0,8,4,5,6,3,11,30
Rebecca Poyourow,,,,,,,,,,0,7,6,4,3,12,30
Jacque Whaumbush,,,,,,,,,,,0,3,4,2,13,30
John Brady,,,,,,,,,,,,0,5,2,14,30
Nat Lownes,,,,,,,,,,,,,0,2,15,30
Joe Khan,,,,,,,,,,,,,,0,16,30
Total,126,96,81,81,72,61,60,55,35,20,16,16,12,9,17,30
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,31
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,John Brady,Nat Lownes,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,2,31
Bob Casey Jr,9,92,69,66,61,50,44,44,36,18,12,12,10,10,3,31
Kathryn S Huggins,,0,66,62,57,47,41,42,30,10,10,9,7,7,4,31
Ken Washington,,,1,61,55,40,38,35,28,7,12,6,3,5,5,31
Dewayne Drummond,,,,0,53,35,33,33,23,2,7,4,3,2,6,31
Liam G Boyle,,,,,0,32,31,32,24,4,5,4,2,3,7,31
Lisa Rhodes,,,,,,0,40,36,11,8,4,5,5,4,8,31
Linda Norris,,,,,,,0,35,12,8,4,4,5,4,9,31
Monica Maria Djerassi,,,,,,,,0,11,5,4,8,6,5,10,31
Kevin Bundy,,,,,,,,,1,11,10,7,6,6,11,31
John Brady,,,,,,,,,,0,4,3,5,5,12,31
Nat Lownes,,,,,,,,,,,0,5,2,4,13,31
Rebecca Poyourow,,,,,,,,,,,,0,4,4,14,31
Jacque Whaumbush,,,,,,,,,,,,,0,3,15,31
Joe Khan,,,,,,,,,,,,,,0,16,31
Total,118,93,71,68,61,50,45,45,37,18,12,12,10,10,17,31
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,32
,Bob Casey Jr,Kathryn S Huggins,Kevin Bundy,Dewayne Drummond,Ken Washington,Lisa Rhodes,Liam G Boyle,John Brady,Monica Maria Djerassi,Linda Norris,Rebecca Poyourow,Joe Khan,Jacque Whaumbush,Nat Lownes,2,32
Bob Casey Jr,3,57,38,35,35,28,27,25,17,17,15,11,11,11,3,32
Kathryn S Huggins,,0,34,34,31,23,24,23,14,15,13,10,10,10,4,32
Kevin Bundy,,,0,30,26,18,22,16,8,8,9,8,6,8,5,32
Dewayne Drummond,,,,1,25,17,18,13,10,9,6,9,5,7,6,32
Ken Washington,,,,,0,16,20,17,7,10,4,8,6,6,7,32
Lisa Rhodes,,,,,,0,10,12,11,14,9,9,7,5,8,32
Liam G Boyle,,,,,,,0,12,5,5,7,4,3,4,9,32
John Brady,,,,,,,,0,6,8,8,6,4,6,10,32
Monica Maria Djerassi,,,,,,,,,0,7,8,6,4,3,11,32
Linda Norris,,,,,,,,,,0,6,4,5,3,12,32
Rebecca Poyourow,,,,,,,,,,,0,1,3,5,13,32
Joe Khan,,,,,,,,,,,,0,2,2,14,32
Jacque Whaumbush,,,,,,,,,,,,,0,2,15,32
Nat Lownes,,,,,,,,,,,,,,0,16,32
Total,70,58,38,37,36,28,27,26,18,17,15,12,11,11,17,32
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,33
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Lisa Rhodes,Liam G Boyle,Monica Maria Djerassi,Linda Norris,Kevin Bundy,John Brady,Rebecca Poyourow,Nat Lownes,Jacque Whaumbush,Joe Khan,2,33
Bob Casey Jr,7,92,61,63,59,56,44,36,30,17,17,12,10,11,3,33
Kathryn S Huggins,,2,55,55,56,48,40,33,28,17,12,11,11,9,4,33
Dewayne Drummond,,,0,52,39,47,30,26,25,11,9,9,4,3,5,33
Ken Washington,,,,0,38,45,31,29,23,12,7,7,3,4,6,33
Lisa Rhodes,,,,,0,33,36,31,14,10,7,9,10,9,7,33
Liam G Boyle,,,,,,1,31,22,19,5,10,5,4,5,8,33
Monica Maria Djerassi,,,,,,,0,27,10,6,10,4,6,6,9,33
Linda Norris,,,,,,,,0,7,8,7,5,4,3,10,33
Kevin Bundy,,,,,,,,,0,11,8,10,7,6,11,33
John Brady,,,,,,,,,,0,6,4,2,2,12,33
Rebecca Poyourow,,,,,,,,,,,0,4,4,3,13,33
Nat Lownes,,,,,,,,,,,,0,4,4,14,33
Jacque Whaumbush,,,,,,,,,,,,,0,6,15,33
Joe Khan,,,,,,,,,,,,,,0,16,33
Total,115,98,63,63,62,57,44,36,32,19,17,13,11,11,17,33
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,34
,Bob Casey Jr,Kathryn S Huggins,Lisa Rhodes,Ken Washington,Dewayne Drummond,Monica Maria Djerassi,Liam G Boyle,Linda Norris,Kevin Bundy,John Brady,Rebecca Poyourow,Joe Khan,Nat Lownes,Jacque Whaumbush,2,34
Bob Casey Jr,5,115,82,75,76,74,63,62,35,33,34,29,20,17,3,34
Kathryn S Huggins,,1,72,64,65,62,54,54,24,24,30,19,11,12,4,34
Lisa Rhodes,,,1,46,47,56,43,54,13,15,20,18,16,14,5,34
Ken Washington,,,,0,60,47,52,44,23,22,20,15,13,7,6,34
Dewayne Drummond,,,,,0,52,47,40,21,19,23,17,12,7,7,34
Monica Maria Djerassi,,,,,,0,46,47,15,16,25,17,13,8,8,34
Liam G Boyle,,,,,,,1,37,14,12,14,12,12,7,9,34
Linda Norris,,,,,,,,0,12,10,21,11,11,11,10,34
Kevin Bundy,,,,,,,,,0,20,9,8,10,4,11,34
John Brady,,,,,,,,,,0,7,8,6,5,12,34
Rebecca Poyourow,,,,,,,,,,,0,11,7,5,13,34
Joe Khan,,,,,,,,,,,,0,7,5,14,34
Nat Lownes,,,,,,,,,,,,,0,6,15,34
Jacque Whaumbush,,,,,,,,,,,,,,0,16,34
Total,152,121,87,78,77,75,66,64,36,35,35,29,21,17,17,34
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,35
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Lisa Rhodes,Linda Norris,Kevin Bundy,Monica Maria Djerassi,John Brady,Rebecca Poyourow,Joe Khan,Nat Lownes,Jacque Whaumbush,2,35
Bob Casey Jr,6,51,42,40,33,28,25,24,22,16,14,13,11,4,3,35
Kathryn S Huggins,,0,36,33,29,22,20,19,18,11,12,8,10,4,4,35
Dewayne Drummond,,,0,33,31,21,19,16,17,7,12,7,8,3,5,35
Ken Washington,,,,0,31,19,20,15,16,7,7,7,9,3,6,35
Liam G Boyle,,,,,0,18,17,14,14,5,6,6,6,1,7,35
Lisa Rhodes,,,,,,0,20,11,20,9,8,7,2,1,8,35
Linda Norris,,,,,,,0,5,17,6,8,5,3,3,9,35
Kevin Bundy,,,,,,,,0,7,10,8,6,6,1,10,35
Monica Maria Djerassi,,,,,,,,,0,6,8,3,3,1,11,35
John Brady,,,,,,,,,,0,6,8,4,1,12,35
Rebecca Poyourow,,,,,,,,,,,0,2,6,3,13,35
Joe Khan,,,,,,,,,,,,0,3,0,14,35
Nat Lownes,,,,,,,,,,,,,0,2,15,35
Jacque Whaumbush,,,,,,,,,,,,,,0,16,35
Total,72,51,43,41,34,29,26,24,22,16,15,13,11,4,17,35
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,36
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Liam G Boyle,Dewayne Drummond,Kevin Bundy,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,John Brady,Joe Khan,Nat Lownes,Rebecca Poyourow,Jacque Whaumbush,2,36
Bob Casey Jr,3,45,44,43,42,27,21,18,20,7,5,4,3,2,3,36
Kathryn S Huggins,,0,38,38,37,20,19,17,17,4,2,2,2,1,4,36
Ken Washington,,,0,39,37,24,18,16,18,3,3,2,2,2,5,36
Liam G Boyle,,,,0,39,21,17,16,17,4,2,3,3,0,6,36
Dewayne Drummond,,,,,0,21,18,16,16,3,3,3,3,1,7,36
Kevin Bundy,,,,,,0,5,3,5,3,4,3,3,2,8,36
Lisa Rhodes,,,,,,,0,19,18,4,4,2,0,2,9,36
Linda Norris,,,,,,,,0,17,2,1,1,0,0,10,36
Monica Maria Djerassi,,,,,,,,,0,2,2,1,0,1,11,36
John Brady,,,,,,,,,,0,3,2,2,1,12,36
Joe Khan,,,,,,,,,,,0,3,1,2,13,36
Nat Lownes,,,,,,,,,,,,0,2,0,14,36
Rebecca Poyourow,,,,,,,,,,,,,0,0,15,36
Jacque Whaumbush,,,,,,,,,,,,,,0,16,36
Total,61,46,44,43,42,27,23,20,20,8,5,4,3,2,17,36
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,37
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Lisa Rhodes,Kevin Bundy,Liam G Boyle,John Brady,Linda Norris,Monica Maria Djerassi,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,Nat Lownes,2,37
Bob Casey Jr,9,37,37,30,22,22,21,18,17,16,16,6,5,5,3,37
Kathryn S Huggins,,0,26,23,19,15,18,12,14,10,12,5,2,2,4,37
Dewayne Drummond,,,0,26,18,20,21,14,16,15,13,4,5,5,5,37
Ken Washington,,,,0,12,17,17,9,9,8,9,3,2,3,6,37
Lisa Rhodes,,,,,0,8,9,9,16,10,10,5,3,1,7,37
Kevin Bundy,,,,,,0,13,9,8,9,11,4,3,4,8,37
Liam G Boyle,,,,,,,0,8,7,7,5,3,2,3,9,37
John Brady,,,,,,,,0,7,7,6,2,2,1,10,37
Linda Norris,,,,,,,,,0,9,9,4,2,2,11,37
Monica Maria Djerassi,,,,,,,,,,0,8,2,2,2,12,37
Rebecca Poyourow,,,,,,,,,,,0,2,2,5,13,37
Jacque Whaumbush,,,,,,,,,,,,0,2,0,14,37
Joe Khan,,,,,,,,,,,,,0,2,15,37
Nat Lownes,,,,,,,,,,,,,,0,16,37
Total,64,39,38,32,23,22,22,18,18,16,16,6,5,5,17,37
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,38
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Kevin Bundy,John Brady,Liam G Boyle,Lisa Rhodes,Nat Lownes,Linda Norris,Monica Maria Djerassi,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,2,38
Bob Casey Jr,7,35,18,15,14,12,11,11,8,8,9,7,4,4,3,38
Kathryn S Huggins,,0,16,16,14,12,11,11,9,8,9,8,4,3,4,38
Ken Washington,,,0,13,15,8,10,5,6,7,3,4,3,2,5,38
Dewayne Drummond,,,,0,12,9,9,5,6,3,4,4,3,1,6,38
Kevin Bundy,,,,,0,8,10,3,7,5,2,1,1,3,7,38
John Brady,,,,,,0,4,5,9,4,7,5,2,3,8,38
Liam G Boyle,,,,,,,0,3,4,3,1,1,0,0,9,38
Lisa Rhodes,,,,,,,,0,2,7,5,4,3,0,10,38
Nat Lownes,,,,,,,,,0,3,5,3,1,3,11,38
Linda Norris,,,,,,,,,,0,4,3,2,1,12,38
Monica Maria Djerassi,,,,,,,,,,,0,5,2,3,13,38
Rebecca Poyourow,,,,,,,,,,,,0,3,1,14,38
Jacque Whaumbush,,,,,,,,,,,,,0,0,15,38
Joe Khan,,,,,,,,,,,,,,0,16,38
Total,45,36,20,16,16,14,12,11,10,9,9,8,4,4,17,38
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,39
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Rebecca Poyourow,Joe Khan,John Brady,Nat Lownes,Jacque Whaumbush,2,39
Bob Casey Jr,14,72,43,38,30,28,25,27,25,22,22,20,15,14,3,39
Kathryn S Huggins,,2,41,35,29,29,25,26,25,21,22,17,14,13,4,39
