col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Nat Lownes,,,,,,,,,,,,,0,0,15,19
Rebecca Poyourow,,,,,,,,,,,,,,0,16,19
Total,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,20
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,20
Tom Wolf,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,20
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,20
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,20
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,20
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,20
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,20
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,20
Linda Norris,,,,,,,,,,0,0,0,0,0,12,20
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,20
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,20
Nat Lownes,,,,,,,,,,,,,0,0,15,20
Rebecca Poyourow,,,,,,,,,,,,,,0,16,20
Total,31,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,21
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,21
Tom Wolf,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,21
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,21
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,21
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,21
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,21
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,21
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,21
Linda Norris,,,,,,,,,,0,0,0,0,0,12,21
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,21
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,21
Nat Lownes,,,,,,,,,,,,,0,0,15,21
Rebecca Poyourow,,,,,,,,,,,,,,0,16,21
Total,15,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,22
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,22
Tom Wolf,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,22
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,22
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,22
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,22
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,22
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,22
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,22
Linda Norris,,,,,,,,,,0,0,0,0,0,12,22
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,22
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,22
Nat Lownes,,,,,,,,,,,,,0,0,15,22
Rebecca Poyourow,,,,,,,,,,,,,,0,16,22
Total,29,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,23
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,23
Tom Wolf,177,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,23
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,23
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,23
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,23
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,23
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,23
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,23
Linda Norris,,,,,,,,,,0,0,0,0,0,12,23
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,23
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,23
Nat Lownes,,,,,,,,,,,,,0,0,15,23
Rebecca Poyourow,,,,,,,,,,,,,,0,16,23
Total,177,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23
