col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Catherine Bartch,,,,,,0,6,8,10,5,9,9,8,6,8,19
Mona Getzes Cohen,,,,,,,0,10,6,7,6,8,5,2,9,19
Meagan Ingerson,,,,,,,,0,7,6,7,9,7,4,10,19
Richard Lombardo,,,,,,,,,1,8,11,8,8,8,11,19
James Harrity,,,,,,,,,,0,7,6,4,7,12,19
Billy Cortes,,,,,,,,,,,0,7,9,7,13,19
Erica Vanstone,,,,,,,,,,,,0,6,5,14,19
Marnie Aument Loughrey,,,,,,,,,,,,,0,5,15,19
Frank T Brzozowski,,,,,,,,,,,,,,0,16,19
Total,21,13,4,4,0,19,18,17,14,13,12,12,11,9,17,19
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,20
,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Catherine Bartch,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,2,20
Mona Getzes Cohen,0,23,22,17,15,13,10,9,6,15,7,8,7,1,3,20
Meagan Ingerson,,0,21,14,19,14,11,10,8,13,3,6,7,0,4,20
James Harrity,,,1,14,15,14,13,8,9,14,5,4,5,0,5,20
Catherine Bartch,,,,0,16,12,10,9,8,8,4,9,3,0,6,20
Erica Vanstone,,,,,0,16,12,12,9,9,1,6,4,0,7,20
Richard Lombardo,,,,,,0,11,9,9,10,0,5,2,0,8,20
Frank T Brzozowski,,,,,,,0,7,8,9,2,1,3,0,9,20
Marnie Aument Loughrey,,,,,,,,0,3,6,0,4,2,0,10,20
Billy Cortes,,,,,,,,,0,4,1,4,2,0,11,20
Mike Stack,,,,,,,,,,4,0,0,0,0,12,20
John Fetterman,,,,,,,,,,,5,0,0,0,13,20
Nina Ahmad,,,,,,,,,,,,0,0,0,14,20
Kathi Cozzone,,,,,,,,,,,,,1,0,15,20
Ray Sosa,,,,,,,,,,,,,,0,16,20
Total,38,30,29,26,22,18,15,13,11,25,14,12,8,1,17,20
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,21
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Catherine Bartch,Marnie Aument Loughrey,Billy Cortes,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,2,21
Mona Getzes Cohen,1,23,24,21,18,16,13,12,8,16,11,7,3,0,3,21
James Harrity,,0,21,23,21,19,13,14,12,10,9,4,2,0,4,21
Meagan Ingerson,,,0,21,17,15,11,14,8,9,10,6,1,0,5,21
Erica Vanstone,,,,0,20,18,13,15,12,8,9,4,1,0,6,21
Richard Lombardo,,,,,0,16,11,11,12,10,6,4,0,0,7,21
Frank T Brzozowski,,,,,,1,11,9,9,7,7,2,2,0,8,21
Catherine Bartch,,,,,,,0,10,4,6,7,1,1,1,9,21
Marnie Aument Loughrey,,,,,,,,0,6,5,4,5,1,0,10,21
Billy Cortes,,,,,,,,,0,6,2,1,0,0,11,21
Mike Stack,,,,,,,,,,4,0,0,0,0,12,21
John Fetterman,,,,,,,,,,,1,0,0,0,13,21
Nina Ahmad,,,,,,,,,,,,2,0,0,14,21
Kathi Cozzone,,,,,,,,,,,,,1,0,15,21
Ray Sosa,,,,,,,,,,,,,,0,16,21
Total,40,29,28,25,23,22,18,17,12,26,12,11,6,1,17,21
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,22
,Mona Getzes Cohen,Catherine Bartch,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Billy Cortes,Frank T Brzozowski,Marnie Aument Loughrey,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,2,22
Mona Getzes Cohen,1,14,18,15,9,9,7,7,7,12,9,4,4,0,3,22
Catherine Bartch,,1,11,10,12,9,10,9,12,8,10,4,0,0,4,22
James Harrity,,,0,13,10,12,10,11,9,9,8,3,3,0,5,22
Meagan Ingerson,,,,0,10,8,7,8,7,4,9,4,2,0,6,22
Erica Vanstone,,,,,0,11,10,11,10,3,6,4,1,0,7,22
Richard Lombardo,,,,,,0,13,11,10,6,4,4,1,0,8,22
Billy Cortes,,,,,,,0,11,11,7,3,3,0,0,9,22
Frank T Brzozowski,,,,,,,,0,9,5,5,2,1,0,10,22
Marnie Aument Loughrey,,,,,,,,,0,4,5,3,0,0,11,22
Mike Stack,,,,,,,,,,1,0,0,0,0,12,22
John Fetterman,,,,,,,,,,,1,0,0,0,13,22
Nina Ahmad,,,,,,,,,,,,0,0,0,14,22
Kathi Cozzone,,,,,,,,,,,,,0,0,15,22
Ray Sosa,,,,,,,,,,,,,,0,16,22
Total,30,25,24,19,16,16,15,15,14,18,14,8,4,0,17,22
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,23
,Catherine Bartch,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,2,23
Catherine Bartch,3,29,27,29,30,29,26,28,17,37,13,5,10,1,3,23
Mona Getzes Cohen,,0,27,24,19,22,17,18,8,24,8,10,5,0,4,23
Meagan Ingerson,,,0,30,23,23,19,19,11,24,7,8,6,0,5,23
James Harrity,,,,0,28,27,27,20,17,22,7,10,3,0,6,23
Richard Lombardo,,,,,0,26,24,20,18,15,9,6,5,0,7,23
Erica Vanstone,,,,,,0,24,24,15,16,7,6,4,0,8,23
Frank T Brzozowski,,,,,,,0,17,13,14,6,7,3,0,9,23
Marnie Aument Loughrey,,,,,,,,0,13,13,7,4,5,0,10,23
Billy Cortes,,,,,,,,,0,6,5,4,3,0,11,23
Mike Stack,,,,,,,,,,3,0,0,0,0,12,23
John Fetterman,,,,,,,,,,,10,0,0,0,13,23
Kathi Cozzone,,,,,,,,,,,,1,0,0,14,23
Nina Ahmad,,,,,,,,,,,,,2,0,15,23
Ray Sosa,,,,,,,,,,,,,,0,16,23
Total,70,48,46,44,36,35,32,30,19,56,27,15,15,1,17,23
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,1,24
,Mona Getzes Cohen,Catherine Bartch,James Harrity,Meagan Ingerson,Marnie Aument Loughrey,Erica Vanstone,Richard Lombardo,Billy Cortes,Frank T Brzozowski,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,2,24
Mona Getzes Cohen,0,13,13,15,11,11,10,7,7,9,8,5,4,0,3,24
Catherine Bartch,,1,11,6,12,11,10,8,7,6,8,3,3,0,4,24
James Harrity,,,1,11,12,11,12,9,8,6,7,3,1,0,5,24
Meagan Ingerson,,,,0,8,7,8,5,6,3,8,4,1,0,6,24
Marnie Aument Loughrey,,,,,0,11,11,9,8,5,5,3,2,0,7,24
Erica Vanstone,,,,,,0,10,8,7,3,6,2,2,0,8,24
Richard Lombardo,,,,,,,0,8,10,4,5,3,1,0,9,24
Billy Cortes,,,,,,,,0,6,3,4,1,1,0,10,24
Frank T Brzozowski,,,,,,,,,0,2,4,3,0,0,11,24
Mike Stack,,,,,,,,,,2,0,0,0,0,12,24
Nina Ahmad,,,,,,,,,,,0,0,0,0,13,24
Kathi Cozzone,,,,,,,,,,,,0,0,0,14,24
John Fetterman,,,,,,,,,,,,,1,0,15,24
Ray Sosa,,,,,,,,,,,,,,0,16,24
Total,27,22,19,17,16,14,14,10,10,17,11,6,5,0,17,24
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,1,25
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Catherine Bartch,Erica Vanstone,James Harrity,Frank T Brzozowski,Richard Lombardo,Marnie Aument Loughrey,Billy Cortes,Mona Getzes Cohen,Meagan Ingerson,2,25
Mike Stack,4,0,0,0,0,15,11,13,10,10,8,8,6,4,3,25
Kathi Cozzone,,2,0,0,0,2,5,6,3,3,3,4,5,5,4,25
Nina Ahmad,,,0,0,0,4,4,1,4,3,4,1,2,3,5,25
John Fetterman,,,,2,0,1,1,1,1,1,1,1,2,0,6,25
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,7,25
Catherine Bartch,,,,,,0,16,13,13,13,13,10,6,6,8,25
Erica Vanstone,,,,,,,0,18,16,18,16,15,11,11,9,25
James Harrity,,,,,,,,0,14,15,13,14,8,9,10,25
Frank T Brzozowski,,,,,,,,,0,14,12,11,5,5,11,25
Richard Lombardo,,,,,,,,,,0,13,13,8,8,12,25
Marnie Aument Loughrey,,,,,,,,,,,0,12,8,8,13,25
Billy Cortes,,,,,,,,,,,,0,8,7,14,25
Mona Getzes Cohen,,,,,,,,,,,,,0,10,15,25
Meagan Ingerson,,,,,,,,,,,,,,0,16,25
Total,26,8,6,5,0,23,22,22,19,18,17,15,15,12,17,25
