col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,39
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,39
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,39
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,39
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,39
Linda Norris,,,,,,,,,,0,0,0,0,0,12,39
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,39
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,39
Nat Lownes,,,,,,,,,,,,,0,0,15,39
Rebecca Poyourow,,,,,,,,,,,,,,0,16,39
Total,114,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,40
,Bob Casey Jr,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,40
Bob Casey Jr,105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,40
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,40
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,40
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,40
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,40
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,40
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,40
Linda Norris,,,,,,,,,,0,0,0,0,0,12,40
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,40
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,40
Nat Lownes,,,,,,,,,,,,,0,0,15,40
Rebecca Poyourow,,,,,,,,,,,,,,0,16,40
Total,105,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,41
,Bob Casey Jr,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,41
Bob Casey Jr,96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,41
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,41
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,41
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,41
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,41
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,41
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,41
Linda Norris,,,,,,,,,,0,0,0,0,0,12,41
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,41
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,41
Nat Lownes,,,,,,,,,,,,,0,0,15,41
Rebecca Poyourow,,,,,,,,,,,,,,0,16,41
Total,96,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,42
,Bob Casey Jr,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,42
Bob Casey Jr,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,42
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,42
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,42
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,42
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,42
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,42
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,42
Linda Norris,,,,,,,,,,0,0,0,0,0,12,42
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,42
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,42
Nat Lownes,,,,,,,,,,,,,0,0,15,42
Rebecca Poyourow,,,,,,,,,,,,,,0,16,42
Total,46,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,43
,Bob Casey Jr,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,43
Bob Casey Jr,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,43
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,43
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,43
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,43
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,43
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,43
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,43
Linda Norris,,,,,,,,,,0,0,0,0,0,12,43
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,43
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,43
Nat Lownes,,,,,,,,,,,,,0,0,15,43
Rebecca Poyourow,,,,,,,,,,,,,,0,16,43
Total,66,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,44
,Bob Casey Jr,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,44
Bob Casey Jr,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,44
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,44
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,44
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,44
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,44
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,44
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,44
Linda Norris,,,,,,,,,,0,0,0,0,0,12,44
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,44
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,44
Nat Lownes,,,,,,,,,,,,,0,0,15,44
Rebecca Poyourow,,,,,,,,,,,,,,0,16,44
Total,53,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,45
,Bob Casey Jr,Rebecca Poyourow,Joe Khan,Kathryn S Huggins,Liam G Boyle,Ken Washington,Dewayne Drummond,Linda Norris,Lisa Rhodes,John Brady,Kevin Bundy,Jacque Whaumbush,Monica Maria Djerassi,Nat Lownes,2,45
Bob Casey Jr,32,77,62,63,55,49,41,37,34,29,30,25,24,12,3,45
Rebecca Poyourow,,0,48,38,33,29,21,26,22,22,15,18,17,4,4,45
Joe Khan,,,0,25,26,22,15,16,12,20,13,20,11,6,5,45
Kathryn S Huggins,,,,1,38,40,35,30,28,13,21,16,15,6,6,45
Liam G Boyle,,,,,0,34,24,23,18,20,19,15,13,6,7,45
Ken Washington,,,,,,0,32,22,20,10,20,13,10,6,8,45
Dewayne Drummond,,,,,,,0,18,20,9,18,9,5,6,9,45
Linda Norris,,,,,,,,0,25,10,11,13,11,4,10,45
Lisa Rhodes,,,,,,,,,0,8,11,15,12,8,11,45
John Brady,,,,,,,,,,0,7,12,3,6,12,45
Kevin Bundy,,,,,,,,,,,0,8,10,5,13,45
Jacque Whaumbush,,,,,,,,,,,,0,10,5,14,45
Monica Maria Djerassi,,,,,,,,,,,,,0,4,15,45
Nat Lownes,,,,,,,,,,,,,,0,16,45
Total,159,82,70,66,59,51,42,40,37,33,31,29,24,13,17,45
